Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
1502,2,0,0.0,0.0,0.0,0.0,0.0,[],"['bf2bef11edb3c84d8a61b09bf7e277a43c0bb065', 'd520f7251c1f9609d3689e381e18f0b5901952ef']"
1513,1,1,1.0,1.0,1.0,1.0,1.0,['76352f8aca59cb762d995994d04c84a57d30bd66'],['76352f8aca59cb762d995994d04c84a57d30bd66']
1574,2,2,1.0,1.0,1.0,1.0,1.0,"['9763539f61fa622313f38c198a12dfee70c03adc', 'fdd9ba555000084b6be6feaaddac19b8aa82fab3']","['9763539f61fa622313f38c198a12dfee70c03adc', 'fdd9ba555000084b6be6feaaddac19b8aa82fab3']"
1594,2,2,1.0,1.0,1.0,1.0,1.0,"['4611900294604bfee243f408bce0ab15861e4050', '8d1d2fb2404d24d7a63ba20af0f79bb1db24af51']","['4611900294604bfee243f408bce0ab15861e4050', '8d1d2fb2404d24d7a63ba20af0f79bb1db24af51']"
1597,4,0,0.0,0.0,0.0,0.0,0.0,[],"['040b1f554b5413d64b4951bc45e1495e447856e3', '440a9f9dbc0ed1792295ca158cd1efce2b978e2a', '5b68c526e75ed82b07e146fefdec1c0e7cd593eb', 'e389de505c22cf998c09b5f72f601ed94b11c57b']"
1680,6,0,0.0,0.0,0.0,0.0,0.0,[],"['146ff9e1aebe19d40ca76a849d39fd3432919ae2', '816218928c7fbcddd39b24e5b9e6d675ab6521b0', '98a9f9b577e62668accda6a109e75eea3d71dcdd', 'a0b88165344b50f90cd60359287f8c5f7e5dadbb', 'b4eb6e6dff84c35e02884e73d8de6bc34c9e6565', 'caad9b5564e9f342a35273f56ab7cf1fce85bc6d']"
1693,1,1,1.0,1.0,1.0,1.0,1.0,['9fff62deabc9ce27e1562ce0970eb5f4c314f914'],['9fff62deabc9ce27e1562ce0970eb5f4c314f914']
1791,6,0,0.0,0.0,0.0,0.0,0.0,[],"['345e4610a8e1d00ccd7bb98e1ee24e8df6ef3fdf', '595bd9470214f4bc4ef9662060898fd34df7f91a', '6aef0e351ab8d5637bb0d2e5439b83f7fd3c7ff5', '99423d888d20d7f36660922ff88bea8b8e4ed8a5', 'bc6a14aa3de01dff83d117d1a96d19a479aed6dd', 'f23b521b38c1e620fc56e670d7cfb8b90ed0dbc1']"
2045,7,0,0.0,0.0,0.0,0.0,0.0,[],"['26f311c8b88966521c8b8aa3644aabe931b6011f', '3ff093924e6938a07e881f830f1ae95dd3eeef33', '4c97c6e31721a1dfd76e911b4169ad21e14541de', '6a0d72629a994d61d80f44f8c0181bc0125cd211', '81e5d192fbc6b240d56f84419c007093a02a8876', 'e3f56dd9cd7d70e0f7cc13010010a544cb854d3f', 'ed3e4e55bd10ef8708ef8f851c1b03d25654254f']"
2065,5,0,0.0,0.0,0.0,0.0,0.0,[],"['010c1e578468c9c077c4422cd845b712f51c9a95', '1416cb5df6fd033529fd8e0cf46fe449aa6c38ef', '174c3a5e61f09ec6870b748f7921ee7fd4fbcd9b', '276c9759d2092e2b5893b202e64857c3b8ee03da', 'e2195c330785d5a28cdec80677acd04b706913f4']"
2094,1,1,1.0,1.0,1.0,1.0,1.0,['84573a6abd7c27a0b22b11c0ea6855ce41fd9257'],['84573a6abd7c27a0b22b11c0ea6855ce41fd9257']
2308,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23463936301137822,"['0f4edf3515b2e8b1acd18ea27bc5779167fd9df5', '370a365920e74a1c022d0250e88e74e2931dfd40', 'cc8270b9cd1e2cf4172a108b9dcc412b1a0fbf23']","['4a18d715a77ba4d7ac13c17f65c32e48cfaced4b', 'cc8270b9cd1e2cf4172a108b9dcc412b1a0fbf23', 'fbeee240180a732b084d71a5cfb3dc97fd1a81cd']"
2476,1,1,1.0,1.0,1.0,1.0,1.0,['c5f19051aa958267defeafef49e8056abfa9c741'],['c5f19051aa958267defeafef49e8056abfa9c741']
2786,1,1,1.0,1.0,1.0,1.0,1.0,['a44076637fc2933e06a36a13b75a43cfda7030ea'],['a44076637fc2933e06a36a13b75a43cfda7030ea']
2794,1,1,1.0,1.0,1.0,1.0,1.0,['125d06a7e8e236e70717e014eb053c126dc3b813'],['125d06a7e8e236e70717e014eb053c126dc3b813']
3776,2,2,0.0,0.0,0.0,0.0,0.0,"['352819586cf2c0730708002234dc3d60f8c645e9', '839c78aea1bf8f861f66b99376a82ca0c7eabbbf']","['250d8e468f5c232c9c2ee9be663974135221ba02', 'efcd332f2581d6d0c8d3a484de136546bc0f396a']"
4090,2,0,0.0,0.0,0.0,0.0,0.0,[],"['4d67c5ef00d410983664c05ecf5be86ba559c197', 'd015ea569db382d73e2d5e80254a06be5c981ebc']"
4134,1,1,1.0,1.0,1.0,1.0,1.0,['4c608bc9e34945a6d6f1c437864f1e1cbb35a52d'],['4c608bc9e34945a6d6f1c437864f1e1cbb35a52d']
4284,2,0,0.0,0.0,0.0,0.0,0.0,[],"['20bc1e532dfe92188f97b2ed60812ddaa62bb734', 'f04f5ff4fda4353e4953ea06cdcede8dc1ae7a87']"
4718,2,0,0.0,0.0,0.0,0.0,0.0,[],"['3fd3889888231102b35ef01f5b2cd0e24858d708', '42ad42fac96bf51f78e2c47fa333517058feba16']"
4835,1,1,1.0,1.0,1.0,1.0,1.0,['39793bc4d3898e6174aa13f07a68031a42237b05'],['39793bc4d3898e6174aa13f07a68031a42237b05']
5269,1,1,1.0,1.0,1.0,1.0,1.0,['e4bbe542b56942214d2a5451c16436434075408c'],['e4bbe542b56942214d2a5451c16436434075408c']
5676,1,1,1.0,1.0,1.0,1.0,1.0,['2844525406cf4d65e341676576a2f5c7291e7b7b'],['2844525406cf4d65e341676576a2f5c7291e7b7b']
6042,2,0,0.0,0.0,0.0,0.0,0.0,[],"['8f43f1e81a7bac04ba3360007e664550ae612a6c', '974643b46b8a886f1d5acf7d2e8673a2b97cef8e']"
6124,2,2,1.0,1.0,1.0,1.0,1.0,"['5d90dea3a523144e57d217db963da811682043b7', '6aebc9bbb28388f4a775e5207f423df6c1b226cd']","['5d90dea3a523144e57d217db963da811682043b7', '6aebc9bbb28388f4a775e5207f423df6c1b226cd']"
6155,1,1,1.0,1.0,1.0,1.0,1.0,['735eaf860f497c146f4647554c18164efa724285'],['735eaf860f497c146f4647554c18164efa724285']
6203,2,2,1.0,1.0,1.0,1.0,1.0,"['a39c9dfb7a9e658636c30596bf26320a2c9f1da5', 'b634bb109fc45d2a228ae363fdfc7d2870a46313']","['a39c9dfb7a9e658636c30596bf26320a2c9f1da5', 'b634bb109fc45d2a228ae363fdfc7d2870a46313']"
6230,2,0,0.0,0.0,0.0,0.0,0.0,[],"['a1f04bd161b7760ae2331b9a4ded39c15d49d03b', 'ed60988d998aa14ecd29b3c479de8ad4eedcf94f']"
6388,1,1,1.0,1.0,1.0,1.0,1.0,['110b9d1894d28970da4646aaf78a7154a17ac77d'],['110b9d1894d28970da4646aaf78a7154a17ac77d']
6741,1,1,1.0,1.0,1.0,1.0,1.0,['e06866679706aeb84e16d2f949babe08f300a44d'],['e06866679706aeb84e16d2f949babe08f300a44d']
6820,1,1,0.0,0.0,0.0,0.0,0.0,['0fc7c4295bb48a799e1024b64de48a7c89a419fa'],['8eba02ca89124c11b69e26056675cb957013aa00']
6833,4,0,0.0,0.0,0.0,0.0,0.0,[],"['06dbb211f8bc19057731c72f639eca3e07a8979e', '40c08930c0468b3b261dee6e5b0f7b309422beee', '459645fca58c23660b10297335980667c87f0714', '56033342707eacbe075ece8b836314f7c622c5cc']"
6873,1,1,1.0,1.0,1.0,1.0,1.0,['2950b0f1de60c821e55c33d69154dfabd70c1840'],['2950b0f1de60c821e55c33d69154dfabd70c1840']
6945,1,1,1.0,1.0,1.0,1.0,1.0,['84014936d05f213cc6e2972cd680adf7fe2d92de'],['84014936d05f213cc6e2972cd680adf7fe2d92de']
7118,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,"['7c52af622ab24afa45c4cb953dfc448eb9e5fdb6', 'c79c1e31dac9b8b7db23026d839acfeba55d16e8', 'e62840829b29b7011be418ba7bc0c4f8aee1937a']","['7c52af622ab24afa45c4cb953dfc448eb9e5fdb6', '9f2f06b903a37f62f474084238a1c0b9917d92ff', 'c79c1e31dac9b8b7db23026d839acfeba55d16e8']"
7174,3,0,0.0,0.0,0.0,0.0,0.0,[],"['1d8481eecce8ef8776bdca3f63bffe357db89c6b', '35763965f9f373af9ebb544726e43796780d2dbd', 'd51ee16ce0fef6cebac970c6c4c93fb051fbe066']"
7250,4,0,0.0,0.0,0.0,0.0,0.0,[],"['660b3054f1ec5fc46711c8ccc4cc057793fbed84', '8e94475a921918e18dac5d86f0371c53eff36dc7', 'c030bee4a56100a0ea1661e08fb63791183f2cec', 'edcfc9b2dbe93fde0402fb3a531da0cfdd331662']"
7466,1,1,1.0,1.0,1.0,1.0,1.0,['dcd252fcd64914db654ad798fa713fe03e7053d5'],['dcd252fcd64914db654ad798fa713fe03e7053d5']
7625,3,0,0.0,0.0,0.0,0.0,0.0,[],"['10920cc0a7e3ed32e11a2864cf28e6400a23bc3d', '8c33bb7bec17edbbf59c74c11915b1bc0fcd2d8d', 'dad20febcd266bceb90b8172aa94e45ee8e5de40']"
7644,6,0,0.0,0.0,0.0,0.0,0.0,[],"['08fdacf6d92d85df8b4ac6f9e1dcc3b4f0262820', '0a7dd5b8306e65ff5779ef27f3515b5da358ea3d', '308b124f5d742ff62e93540a5b349db4a10030a2', '36d78f3aa84949a8575dcc572f06ebb43ef5ece9', 'b9fdc79c518784fd22f089efd27cc7a709df670f', 'bb09fffb70d9f444f9b9f609cb03a5d06057bb38']"
7658,1,1,1.0,1.0,1.0,1.0,1.0,['f3aa6e5f73ffd3daeb79e59e22d2a13c6457fa84'],['f3aa6e5f73ffd3daeb79e59e22d2a13c6457fa84']
7830,6,6,1.0,1.0,1.0,1.0,1.0,"['09384e49860585c6989ab258d06b3862cd855357', '7292cad17a51da979a74e37b134b5b563be4708b', '899b9737c76768c0467aea4d572c30d667c4d498', 'b435b98de86b3924598c579082c11390cf0f444b', 'bb11dabceb93b70e0543fe33a9e7f7d71ed48636', 'bffb72a954f0990b209b8d21065864c251fd08bb']","['09384e49860585c6989ab258d06b3862cd855357', '7292cad17a51da979a74e37b134b5b563be4708b', '899b9737c76768c0467aea4d572c30d667c4d498', 'b435b98de86b3924598c579082c11390cf0f444b', 'bb11dabceb93b70e0543fe33a9e7f7d71ed48636', 'bffb72a954f0990b209b8d21065864c251fd08bb']"
7879,7,7,1.0,1.0,1.0,1.0,1.0,"['428f367a7acf6db5d96c2609b29895597883c628', '4384e941cd3af0a502e37f7da0eb35637652f0eb', '7428ec2b2c2cddf22930af8f0da0d69cb2a0ba63', 'adadc1944585e11680b44eaca02f03d5cc994886', 'bb8c50d59d60f222e76525b952557255491c37c0', 'be5d3aa24f4144f43cd98a273adc4b1a907270c4', 'c153f383a4bd3a44b8eaa3bfcb756e6ef4a332cd']","['428f367a7acf6db5d96c2609b29895597883c628', '4384e941cd3af0a502e37f7da0eb35637652f0eb', '7428ec2b2c2cddf22930af8f0da0d69cb2a0ba63', 'adadc1944585e11680b44eaca02f03d5cc994886', 'bb8c50d59d60f222e76525b952557255491c37c0', 'be5d3aa24f4144f43cd98a273adc4b1a907270c4', 'c153f383a4bd3a44b8eaa3bfcb756e6ef4a332cd']"
7935,2,0,0.0,0.0,0.0,0.0,0.0,[],"['bef3c18ba21b1518f4833b75ea66e4688bf01ae0', 'e877b393f1ea3a90f6ad00059db66f9801f57464']"
7982,3,3,1.0,1.0,1.0,1.0,1.0,"['10c16c9c362487fbb390f316c7e1665c2c8e3a85', '6863e714246f119e433c48024818ce4db96a7f40', 'aa3456787678c561acd3e4e5eb3849d079163f35']","['10c16c9c362487fbb390f316c7e1665c2c8e3a85', '6863e714246f119e433c48024818ce4db96a7f40', 'aa3456787678c561acd3e4e5eb3849d079163f35']"
8025,5,0,0.0,0.0,0.0,0.0,0.0,[],"['1473acc2b963770506d209c1721fc42ea859edb3', '3719a8daf4292862700ce781918f7c09ea3c1f38', '41f83ea0cfcfada2e357933eee0a10d8430a998c', 'f0cffe57adb154490146384170cf9e4dbf5e7f7a', 'f91dfca8e3e5db5192b6dda1c61658ca0d255bbb']"
8045,5,0,0.0,0.0,0.0,0.0,0.0,[],"['6feec1aad47a925967ae92f22178efbc5be54b2f', '7de00df6c26c8c95bf5d19da961cc89b0b3fe642', 'a7ef1f2451c9ebdfda40c5adc31105dc38836b42', 'cda3d77e51bb5e8ebf303dd78a346c71d07ec287', 'eb1322048dffd99407dd0ac961db0c6db81ca16b']"
8296,3,0,0.0,0.0,0.0,0.0,0.0,[],"['a22cc1a9eb077614ddbe85407832fb227d062133', 'e62840829b29b7011be418ba7bc0c4f8aee1937a', 'e67d22a08c063e01960d35dd50a36ca6ce45df7f']"
8331,2,2,1.0,1.0,1.0,1.0,1.0,"['c5af8de7ee5e27a28df3b56419119336b8d325a1', 'fe7db3b6372b1ac98e2f0ac25e284ec358d0182f']","['c5af8de7ee5e27a28df3b56419119336b8d325a1', 'fe7db3b6372b1ac98e2f0ac25e284ec358d0182f']"
8457,3,0,0.0,0.0,0.0,0.0,0.0,[],"['3124544119974de6fa4d2bf5378c0ca9b7fe146c', '5bd45e1c4f8c604a0a0c2dbe755297dd0468748a', '8ed6cc1691294424e09c1783b26f25dee05cb68f']"
8864,1,1,1.0,1.0,1.0,1.0,1.0,['89a6162e243a984bc3e8ff788fbd0b299da3a039'],['89a6162e243a984bc3e8ff788fbd0b299da3a039']
8989,4,0,0.0,0.0,0.0,0.0,0.0,[],"['4678530a0de0c4e85a149d3e61a33dec5e2f177c', '5f82e31f34a54deb9e19474eb405d55e5159693d', 'b597989814be028b8fb895d694b51e78ac562f81', 'f8580ab69c89845610403ce7051261da85dee945']"
8990,1,1,1.0,1.0,1.0,1.0,1.0,['ddd3cd1c7f2abcde4dc8f37ab024aa261a1d71ea'],['ddd3cd1c7f2abcde4dc8f37ab024aa261a1d71ea']
9074,5,0,0.0,0.0,0.0,0.0,0.0,[],"['5f615f55d6fcd8b00b8e554ba5ef8a3ac84cb7c6', '876738bb08f0db12a68f3eab216e51ee6466ac5d', 'a2e67c5dea70564b3d2572a3db7a6c6c9cacbf9b', 'd6f2a2dd716c83134f3d91b000c53b860c002697', 'f4bcde13e820391241afd463a5d86a4fd571ad9a']"
9485,2,0,0.0,0.0,0.0,0.0,0.0,[],"['67c79457378f8ffa8fb972041167b20cac50ea74', '90e254807e4fe70b698cc1cc2305853efa63cc7e']"
9494,1,1,1.0,1.0,1.0,1.0,1.0,['2d473a28075a9766ae726b54ec696fe95c97ea7d'],['2d473a28075a9766ae726b54ec696fe95c97ea7d']
10004,1,1,1.0,1.0,1.0,1.0,1.0,['4bf574e3b19a2f4835e8ce768cc7d9b3957dc150'],['4bf574e3b19a2f4835e8ce768cc7d9b3957dc150']
10040,1,1,1.0,1.0,1.0,1.0,1.0,['b43e7db863dbf8f9c334ae332cd101ec4de79572'],['b43e7db863dbf8f9c334ae332cd101ec4de79572']
10046,1,1,1.0,1.0,1.0,1.0,1.0,['266345a7edb98a05338f0618b73ccd75aa6f40d9'],['266345a7edb98a05338f0618b73ccd75aa6f40d9']
10135,1,1,1.0,1.0,1.0,1.0,1.0,['bbd18a87891f2fb01721756c3d82723f76ef14c0'],['bbd18a87891f2fb01721756c3d82723f76ef14c0']
10225,3,0,0.0,0.0,0.0,0.0,0.0,[],"['62827a69011bbd51b1b2c7199e428ecdaf1cfe6a', '660f79d22b26ca29ac23716cf0286f39a18a9dea', 'c342a1bed928ad56d55de614f099cc9f84fc0995']"
10636,1,1,1.0,1.0,1.0,1.0,1.0,['c7496fe4b94fa267c6da75c8b0fe9715288f3e89'],['c7496fe4b94fa267c6da75c8b0fe9715288f3e89']
11518,1,1,1.0,1.0,1.0,1.0,1.0,['02b8ee4d2e7afd551923bcfd54fab0f0fd5ad8cf'],['02b8ee4d2e7afd551923bcfd54fab0f0fd5ad8cf']
11688,5,0,0.0,0.0,0.0,0.0,0.0,[],"['59e1a9e7c14a62e528d385890af2aa7ebfebe1e5', '6242c77eb08a57cb9d8d371eba15ecaf03b76c7c', '7436c59f6a9470e68981dd66e2553f9a7915d970', 'ca72a093a16ad436ea3841bd904c96e54ec8ae24', 'cea5e894d806866054e2dea889b8a08d13af729e']"
11747,4,0,0.0,0.0,0.0,0.0,0.0,[],"['2c797c6a83ab309bfa4d2b8b2931a30af044a988', '36d953f359e58d4f01f45a7783cf3ae01d52c59b', '5900ea7659fa2779f92f565d4776e4a1599e4636', 'f3906dda5e7cf32808a10b3591e5bf0974feb355']"
11939,1,1,1.0,1.0,1.0,1.0,1.0,['3e1b1a4757e77bf29792a617f7a6c26b4aeca22d'],['3e1b1a4757e77bf29792a617f7a6c26b4aeca22d']
12054,5,0,0.0,0.0,0.0,0.0,0.0,[],"['0771db3fa0eb47b75b66ff67450b35e88fc0c973', '0e724eae3620c79f84bf42002eb5625121a3ead4', '218fea32df83b3b8a92be3a66b0b1089bac719fa', '2d524f1bc56641eb160cdf9f62e5fb15c7188761', 'c157fafe4fa1ffaec8b26d3132651cd9b2061e70']"
12281,2,2,1.0,1.0,1.0,1.0,1.0,"['8a1dcc5ccdc55550e6a9e734e18b8f802996c187', 'c3573cfbb26bf8fa1e00ef837158b0f93961d6d7']","['8a1dcc5ccdc55550e6a9e734e18b8f802996c187', 'c3573cfbb26bf8fa1e00ef837158b0f93961d6d7']"
12310,6,0,0.0,0.0,0.0,0.0,0.0,[],"['0d0453250565bb849f3d7a6436aa3d68dff6ad38', '41113e7dcd9c531505c170d3189d6334c9818aeb', '5b03cfbf273868ae50a947e756f9c22259d1da01', '727ca4abe63e62d438286f7878098f80524d3d73', '8915f380bb1fc2ce62f975e89a57492582445f03', 'a8fb00993a7d3203cae4e39f297d6864684419e3']"
12717,5,0,0.0,0.0,0.0,0.0,0.0,[],"['080b4736ee661345aba1d91605f500f0a42b7375', '59471d8191206a0737d9c8c5d40617e6e08a966e', 'aae6764abc9eda4616994094c8b56a4070aa982f', 'eaccfdf3e7a76044d4a647facb04db6f4c70d967', 'f772bc5c11acd91584e4555e8f2e3713c49292ae']"
12809,3,0,0.0,0.0,0.0,0.0,0.0,[],"['262c6b009da675333a87b17838be70e969aa064a', '27af9194584066401a9a3da1c3fd7c8a9d2c7878', 'c530c029c2ffdc185ee237172a6e21c43ba853b7']"
13065,3,3,1.0,1.0,1.0,1.0,1.0,"['2ed32eaa65465b8d21f90f733efa70a8740dc409', '7a54bc7921b78178d7925b2ae42cce9180dca4ac', 'b745b8528072eeea453db1711d8e30462c20a332']","['2ed32eaa65465b8d21f90f733efa70a8740dc409', '7a54bc7921b78178d7925b2ae42cce9180dca4ac', 'b745b8528072eeea453db1711d8e30462c20a332']"
13119,1,1,1.0,1.0,1.0,1.0,1.0,['a5685d7390892e8e13ca367e0b0ff2d838b19f2e'],['a5685d7390892e8e13ca367e0b0ff2d838b19f2e']
13261,2,2,0.5,0.5,0.5,0.5,0.38685280723454163,"['3b19b57f19ef48663610942e8a65932e9de66f68', '3cccc24465e3782fbf544e1a1f8cbfdad935778a']","['3cccc24465e3782fbf544e1a1f8cbfdad935778a', '927c931215574685fa56d0fa18849ddb87005df0']"
13403,1,1,1.0,1.0,1.0,1.0,1.0,['47e4536e5184cddc879bac73429877fa89f6d7db'],['47e4536e5184cddc879bac73429877fa89f6d7db']
13498,1,1,1.0,1.0,1.0,1.0,1.0,['2c74c3c05d325cabff5bca3a46574c5ccaba87e5'],['2c74c3c05d325cabff5bca3a46574c5ccaba87e5']
13499,1,1,1.0,1.0,1.0,1.0,1.0,['cd22eb95bde63b521be031dda94d588f5a25ce2d'],['cd22eb95bde63b521be031dda94d588f5a25ce2d']
13696,5,0,0.0,0.0,0.0,0.0,0.0,[],"['05b896c88218cbf47d02adc02d892251caa541ee', '30d1e71707d0e890cf22fc973a4efc57052d212e', '40f6679c3409b7c764ee7505ecea425decb1f826', 'a396c906e890a8cf2707b0a65abfa8f8768ff92a', 'b80281e59272e9a075e6d48e23c1e5c048c30943']"
13727,2,2,1.0,1.0,1.0,1.0,1.0,"['70a274175c13fb5aa357391adac37b392695b539', 'f12f814fdb7adec3f7f0ea29192f7192210c591c']","['70a274175c13fb5aa357391adac37b392695b539', 'f12f814fdb7adec3f7f0ea29192f7192210c591c']"
13738,1,1,1.0,1.0,1.0,1.0,1.0,['a2253f612dbc3214056d4551bc22708fe78ac255'],['a2253f612dbc3214056d4551bc22708fe78ac255']
13924,1,1,1.0,1.0,1.0,1.0,1.0,['b6107de747f4c269898c9cb39bbf5cf0af441747'],['b6107de747f4c269898c9cb39bbf5cf0af441747']
14340,6,0,0.0,0.0,0.0,0.0,0.0,[],"['503394528f3afb73e76193735237075f8ba50cda', '5825e88585728604ca2e9858cd1555206d388fd4', '606d6f1281652d7d7e25164842aeefde4e772482', '6efed8959e044ce76e0140b6bb1d66c6e7f49639', 'b0d711aa90e20a196a58daead51a711048486fcf', 'eb679610b0e11e0181d4c03846a18f37cc7dc36c']"
14892,1,1,1.0,1.0,1.0,1.0,1.0,['a2c169e5c7e8a6c242860ec07abbfb01b2a1de2a'],['a2c169e5c7e8a6c242860ec07abbfb01b2a1de2a']
15186,1,1,1.0,1.0,1.0,1.0,1.0,['6d17e9c4e0971af91bc9b37951cc01b85045d701'],['6d17e9c4e0971af91bc9b37951cc01b85045d701']
15370,1,1,1.0,1.0,1.0,1.0,1.0,['96ffd19d1c7eb78ef3e8324552661e69248c8193'],['96ffd19d1c7eb78ef3e8324552661e69248c8193']
15509,1,1,1.0,1.0,1.0,1.0,1.0,['eb1fa7986fc5bd03c0a15a71e2dd37abd9e23a5e'],['eb1fa7986fc5bd03c0a15a71e2dd37abd9e23a5e']
15631,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,"['2f98473ffcac7cb1a055c3701f6aa3889073ac95', '361ebda3a3fdbad3a179f1d8be3ab581afc1a0ad', 'ad0b06c435b7f38e371f589d6e228bc86f06d688']","['2f98473ffcac7cb1a055c3701f6aa3889073ac95', '361ebda3a3fdbad3a179f1d8be3ab581afc1a0ad', 'd2d1b614f1355d8677fb461570def8efa72e61d0']"
