Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
15815,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['7a576ce52592bdc7f4539cdacaa984993370bd4f'],"['389787520764a954c7cc8d388c396247f606d489', '511c75df1643739d3dd9d1bc39d99a100b306d2c', '5b622c3fb0345bc3dace11547d1fe65c04200ab4', '64e597be5ed29d35df9a06875032407aeb851ded', '7a576ce52592bdc7f4539cdacaa984993370bd4f']"
15839,1,1,1.0,1.0,1.0,1.0,1.0,['b2c6593ecd94a14c9b8adbbac0b1a4ee582760f3'],['b2c6593ecd94a14c9b8adbbac0b1a4ee582760f3']
15863,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['c44e3d5764284b2cdef0e5634f23c8944b7e1fa2'],"['2b5e760b6696b89d13f8c09840d934b82a759fff', '3484bd5839b1c53e06bbbe98ff5f5a1a2c444dc1', 'c44e3d5764284b2cdef0e5634f23c8944b7e1fa2']"
15912,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['0fc2da6c1e60e5f8081388f4c65b34e3a16320dd'],"['0fc2da6c1e60e5f8081388f4c65b34e3a16320dd', '59f8d1bcd781b1ede788a2c8ee2931d63322263c', '854c264dbef354fa080cbfd26c94305557202f53', '938e8ad9e8181b756352cccb33307b995f038f18']"
15923,1,1,1.0,1.0,1.0,1.0,1.0,['a1a2695fae65e989372587d32f6abfba38678cfb'],['a1a2695fae65e989372587d32f6abfba38678cfb']
15951,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['21019a835bc1eb9ea5610e6b725aadade1675fc3', 'b273aa7c979fcfae155d131025d5686ee7ec53d2']",['b273aa7c979fcfae155d131025d5686ee7ec53d2']
15976,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['bf104790013c342f706f73b75b8ee3ea6a6e9a5c'],"['75bcc1b052923a99432a0eea9a786852889f0a93', '891418f4ed7dc377bcc22817a5310d0e06678cda', 'bf104790013c342f706f73b75b8ee3ea6a6e9a5c']"
16044,2,2,1.0,1.0,1.0,1.0,1.0,"['522092bb2ef4f8ad716dc812fb4dcf631ff9dd80', 'b3e396bbd3fe7c8df9e781ba659095d90f5c8937']","['522092bb2ef4f8ad716dc812fb4dcf631ff9dd80', 'b3e396bbd3fe7c8df9e781ba659095d90f5c8937']"
16124,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['243d535cc5bc8a804710959dbe24e8a6e7e1559f'],"['243d535cc5bc8a804710959dbe24e8a6e7e1559f', '574084dea41eaa9c5adfc5f3d6c095b9f5db0a8f', '61cbbd9c84b44116bfdf4ecf35540f8474d3c539', 'b27071dc62270ef5e7bec1acf872980769540f85']"
16126,5,0,0.0,0.0,0.0,0.0,0.0,[],"['2f797010872a7bccca6878c542b45f57a290b33a', '31b9ddce76e5914a552a958e4105fc42137d042b', 'b6bd223730ba5abe1f72a96ccc45d51b82980357', 'd2b21a07fb1226e8994b152f6531eff3ab1fa787', 'da819674071cda68de00ad9c8e4cd7ce1defb042']"
16151,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['82c89fffd072b8ee9a6d9f7c7cc9fce67741e415'],"['82c89fffd072b8ee9a6d9f7c7cc9fce67741e415', '8fac22601cf84d0cc280d3954e49934845cc0d32', '94f304d2df9de771be98a885e74905bff70568ed']"
16160,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['06e7615da36e2b78b4f19b149606bd0bde9ed774', 'b6999aae292652eb321d171c278a7b462ed49892']","['06e7615da36e2b78b4f19b149606bd0bde9ed774', '4027108252019e8e71210adc25840c68a6177ce8', 'b6999aae292652eb321d171c278a7b462ed49892']"
16224,1,1,1.0,1.0,1.0,1.0,1.0,['ea6a3cad179c89cfc3f38d4f76e2b6a761636767'],['ea6a3cad179c89cfc3f38d4f76e2b6a761636767']
16229,1,1,1.0,1.0,1.0,1.0,1.0,['6e597f973456e0da5d012fc3e142c4af254d7f4a'],['6e597f973456e0da5d012fc3e142c4af254d7f4a']
16260,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['d50b9085c0d567476d26d7edb659edb6dcfad219'],"['290cf3061e8782a4ea1284c899154ce525a2dbe9', '410327643de4f5dc0d4968cfffd3a8ed97f306b9', '414dda6bd77b3d2d705e7ec5bd02f08843aa5d60', 'a2f821a8492ec0c915ede30b811d2a328e8a2f0e', 'c9e3ea13f1ba1c6b6406ebaeaaede645939e4540', 'd50b9085c0d567476d26d7edb659edb6dcfad219']"
16285,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['8047a3e8a97b880ac4bf09ee3aacc4c7c9ab9205'],"['8047a3e8a97b880ac4bf09ee3aacc4c7c9ab9205', 'ca19d5243ceaaea6d19f149cf3ecf8e9574b0fc6', 'f1d862c739b8bf37e1a3b408750a1f9aecf5c634']"
16308,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['0e545493f7783385a0edae4ba531ec9da06a667a'],"['0e545493f7783385a0edae4ba531ec9da06a667a', '507d1bbdc726e6231ddb95ac662eadd67b267e98', '747ca178593ed30651f720d4979b143506a5a47c', 'a17282f7cadac2b13637b59f1faee80bc8c78268']"
16321,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['5e42e1f90e4da3e04316c0e85500b2d278eecb51'],"['12eaae991595af406ef1a8706a9ad12d2842d5be', '5e42e1f90e4da3e04316c0e85500b2d278eecb51', 'c3d5ae92660ffce77f67f32fdf19efcad00efec4']"
16349,2,0,0.0,0.0,0.0,0.0,0.0,[],"['7619eb17acb57ed103dfc72401fba9a03752f08d', 'c4cb6e66a61eb6027b8c44164508d6f95bd4d45a']"
16448,1,0,0.0,0.0,0.0,0.0,0.0,[],['cfb89741aca6511cf7537739c0fb8adb39d6324e']
16474,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['63feab7128d2fb2cc3a2981154198ca3f3ecc304'],"['3651cec974b7dadc11f5949374cd0aae9e32bcf6', '63feab7128d2fb2cc3a2981154198ca3f3ecc304', 'b6939394cea0d0c93e12065da5c4c9255cf1b224', 'cf43509b4b07084bdea795cd7546fa985923bef0', 'd8e3a63c7677983e49335ed98b57746c715f2b33', 'ef93fe3f9fc7c7b1b423451a8735985b5f1f8580']"
16494,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['87f59f88532a6fe0072e8ac306e3b787268111ef'],"['02b37df4cb95d24fe31bf36c075083e25370d15a', '2a2e64e7d471678e190457996c3c1553d77f7fbc', '680d26503b7afadf3ac81ac4e392c016ccd23586', '87364ccd44e900b5e9fa5c038e7127b980312664', '87f59f88532a6fe0072e8ac306e3b787268111ef']"
16496,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['e5b19a0569db9f4e0c2abae74f58b2b1b99274f5'],"['b158b26851595f405c683e474ecec65b32e96d3e', 'e5b19a0569db9f4e0c2abae74f58b2b1b99274f5']"
16531,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['327530bf9af8576003c59cf16e906af75e924399'],"['0b084f3f64a1b30c8f26a2d8a574c82b7ff25ba2', '1810f7dcba99daab6299963d0a20834eecfb2ec4', '327530bf9af8576003c59cf16e906af75e924399', '51ba6e2d118839665460712eaa10f15c9c7ab70f', '92f26f1c7c618fa0cc4c438fa39ea7c1f3569043', 'd89f0f974cf6db3cd730de14a720df7f6c91a333']"
16568,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['39fee372117cbe9e2e2b95b5146f0e3466cb993b'],"['30f8ee161c6ed10dfd50bbeb66d015274f84f20a', '39fee372117cbe9e2e2b95b5146f0e3466cb993b']"
16591,5,0,0.0,0.0,0.0,0.0,0.0,[],"['27568d7d4f30100004d0033cd6431aa896a23ddc', '3b2007ea94416a62525fa51b7bc21813126c55f3', '3fb72b7548566d7d8102ee6c60b67b579fbf98fa', '71b79372d42dc72d9d48d7a52e34287a7781d303', '977ce0d1cc5b8cf88ac8869ef93c9491f7da0143']"
16603,7,1,1.0,0.14285714285714285,0.25,1.0,0.27487633291429087,['d0624d7372670bc5c591d6e911e584629930a64c'],"['2b34c2f97010ccdb3edaabc58b92e6d1e242cbb9', '5b2d033e1f871cb2152091d4bc100c20f9bb3ef1', '6415f87950401c6fd6373f9bc8e2a610c556ccf5', '8055203c2748e6d41dc116b4c15e824f3abd7014', '964aee322b0fa456a7281f9ecf41be3b8e17fd4c', 'b21d54aa811f0828b12e15655b0512dcfa64d75f', 'd0624d7372670bc5c591d6e911e584629930a64c']"
16607,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['33fa5330b0bcb6ae53b74035f704a8d2d305cabf'],"['040ef3c6d814dafdd8ec5cc32e45e9b4ff6f2175', '2ddcafa069bff4fbd7197a6e2e4821f9e396b990', '33fa5330b0bcb6ae53b74035f704a8d2d305cabf', '38911b0702772ac700ae2dbd0d81fee8cb6eb05e', '6b6497501ae3d293ab6a520ec85ee46f18e987a9']"
16665,2,0,0.0,0.0,0.0,0.0,0.0,[],"['bdc5e9956310412924d6a2d31c0ae1d736227d5b', 'db75ddc56457e23fe3b61cc8264c28e8915b6131']"
16693,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['71cc8b7652410cc39bf8bd2c3c7ba0bdeb258645', '87631c5a54ae91c3bafbe07e159b1c4d4e02bb05']","['71cc8b7652410cc39bf8bd2c3c7ba0bdeb258645', '87631c5a54ae91c3bafbe07e159b1c4d4e02bb05', 'cbe39cef47ed10880f49af26bbb5a05b85d1ae70']"
16704,1,1,1.0,1.0,1.0,1.0,1.0,['40d31221258de1264bfb0e9a67f478162b78cc84'],['40d31221258de1264bfb0e9a67f478162b78cc84']
16712,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['5871c0b4397a15c46c145918040b9053cc2577e5'],"['4c41479a41483581d70dc90110e73518372daff8', '5871c0b4397a15c46c145918040b9053cc2577e5', '5ac9d0a17413c920829a1284c0917ac0f1f621cd', 'c59ec959c2cca2499ed614f6fba729f9ad135d16']"
16774,7,0,0.0,0.0,0.0,0.0,0.0,[],"['108ef718d0772569689b71b4b8836a8814d6ec98', '19e9cac2a6ea615dc3adf39dbffe05d5d257c398', '2f66bc89572886e16c7ffff3dec8192187bb3daa', '92d7d88698cfa7e5b904ae62fea4c1a0651b8696', 'dedd4940ea605b191384254a02606b8509c7e914', 'ec4f37a43308f48e2fc83782448f0b449823c5d7', 'f30db215112c8b0da99789aa6ae7e4e7756ddef3']"
16837,1,0,0.0,0.0,0.0,0.0,0.0,[],['ff186a030546b9360dfb26831406fa50e3588f43']
16928,7,0,0.0,0.0,0.0,0.0,0.0,[],"['9f24c054ec564040dc61edc12375cef3729d4e89', 'bb6e39702b612799d42f12964e13b453cebf3031', 'bea2ee77fb74b14222841647ca2ebe1e9e085110', 'c198d4ecbed30a4a41c2b61275c9a51afb370c72', 'd06bc59acb500f0de7e9eff80c3d28001968ddcd', 'eded26cddb666cc77074c0f6e8c3a6b3e3465978', 'faa5c6188f609f541286c92d644776da68742288']"
16932,7,1,1.0,0.14285714285714285,0.25,1.0,0.27487633291429087,['2923979d629c97080f44eb891d7c2a14cabe489d'],"['089c59512d8a3b16639ebf8caece6f3a6ba1f660', '222d7ba1e683679f41e9c91bdd419caebf27d0e3', '2923979d629c97080f44eb891d7c2a14cabe489d', '40a8a0f0ea7da5582fda8cf7b3a0d6217ad72ffb', '417a06803967679b6da95f0474e72c81c099dd7e', '65473b522ef2acc211c54683783674e54db3df27', 'b4dfe57ca0b82fb5f011b04a6a5268d023591bd8']"
17049,7,1,1.0,0.14285714285714285,0.25,1.0,0.27487633291429087,['cb571d9e2e7da39da2aec5ca50283b9d1d8ffe46'],"['07a6e24d568c204c49e38547ac359a987c78ada9', '1022a490cf3f0bf612a65cfe6833fe16184bbfd4', '15b2468d5f371dbe4b7b4b7361b598d66b58576f', '15cb099dfca279e52cd53e63993417d2d94c02d8', 'b1c575c9eb946b2ac6c19ddf3e6794b11cd20268', 'b98cb6eedf0031f52b36cc9629ab30de64d8e9f2', 'cb571d9e2e7da39da2aec5ca50283b9d1d8ffe46']"
17064,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['c6252f4e1b725c72e21f5755b2822a900c64d006'],"['2f0b04ea52c070239e73255212dd68ca11b476aa', '43c0cf2e53fded0157e1bfb547d63898f004ca12', 'c6252f4e1b725c72e21f5755b2822a900c64d006']"
17104,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['92061fe9b558632818af404876ab90c2a9872688'],"['328b29d84689824191d913731bc619d634877352', '66139ee8684cc786d608da87f5ee6b751656b250', '72d13f33cfdcd736d8a6fb292bf500cfd14174f0', '82c557301b1bb4460820a2375bd0b32573cbf3f1', '92061fe9b558632818af404876ab90c2a9872688']"
17122,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['23551ede82fee939d18930ec64bf4be1da44bcd6'],"['23551ede82fee939d18930ec64bf4be1da44bcd6', '35e7a5f1ae3d0bed528df86eb2cbd09e89b5c2fa', '461345b87058f3a0157e29660392fe641bf9f8bb', '4924faa0e09b0809e0243091d1975e373de9f887', '6618a96183296be94414bb13a95225c94cbb573e', 'e90ad60da01d97d45240f091cdbd84d6a62a2c06']"
17134,3,3,1.0,1.0,1.0,1.0,1.0,"['16737445f28597c7cdb29443170d300b58df9270', '2d24a6ed2e31284a9b21573400f48ca59df94b9b', 'a50c8608dd0369d8df27942e05f5f9ff6ceaf6ed']","['16737445f28597c7cdb29443170d300b58df9270', '2d24a6ed2e31284a9b21573400f48ca59df94b9b', 'a50c8608dd0369d8df27942e05f5f9ff6ceaf6ed']"
17138,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['9e02646c5de14ce3f9f79f94929b7e6bcd9c1790', 'c79cd3e941b306bb4c6808c943f41595a28e9936']","['53a201ddc782c28940f2d6993aa8accc87d6409f', '9e02646c5de14ce3f9f79f94929b7e6bcd9c1790', 'c79cd3e941b306bb4c6808c943f41595a28e9936']"
17144,2,0,0.0,0.0,0.0,0.0,0.0,[],"['7afe95d975ba9ca5408721f2e4f40e506fd96553', 'f95b1c83674b56c2e41b769962c27b05f25cd383']"
17366,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['c8ddec2051f67d830b5fbb63e539f633134d01d4'],"['0f31ac82eda4144ead0f8cd5543476a279c3d40e', '3fe1f9feaa41b318cf721ee67ffc2db42a0bb5f0', '688c5154bc4f6cbf9586c70d78cf51d25da67f5f', 'c8ddec2051f67d830b5fbb63e539f633134d01d4']"
17448,5,3,1.0,0.6,0.7499999999999999,1.0,0.7227265726449519,"['b9ad3cdac3027f642f2d977e66459f79d2bb9b7f', 'bd2e16af781856083463ee534f3bc42cc7271c85', 'c96037df4c0864ef3aa884b1aed952e210537688']","['5ac72b85274b2c33f61249b6b97feab4dea79ea0', 'b9ad3cdac3027f642f2d977e66459f79d2bb9b7f', 'bd2e16af781856083463ee534f3bc42cc7271c85', 'c96037df4c0864ef3aa884b1aed952e210537688', 'f3ae6239ec69d7a35cdfe5a1bbcd735fa1630104']"
17464,1,1,1.0,1.0,1.0,1.0,1.0,['14427820d97a1fcf26927e7749d1ff333bd2f25a'],['14427820d97a1fcf26927e7749d1ff333bd2f25a']
17511,2,0,0.0,0.0,0.0,0.0,0.0,[],"['f27df4365bbfc5b241394e89bdf442303ad7c580', 'f6e88944830202f5ce04705c9d872dd2b9a75bd0']"
17512,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['66662b1adb2d9d0866d72f9a3e51a0f1eceedd02'],"['562d848361be053b500c8df6f8205b3abe8026e6', '66662b1adb2d9d0866d72f9a3e51a0f1eceedd02', '77ee675d70545b709b2a13f76c939c519c18493e', 'c125a8535260d38cb5f1aa327f03ace3e4347fb4']"
17572,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['5a63a6c21111380bf5ab794b0fb4ead6c6e5a3bc'],"['5a63a6c21111380bf5ab794b0fb4ead6c6e5a3bc', 'b60a47e1233c9665baa27b99faa48ef9c8f74224']"
17611,5,2,1.0,0.4,0.5714285714285715,1.0,0.5531464700081437,"['3fd1dcbc353e25f287fb451d85026620fd826770', 'd6e34080397d6e009d248fa0293a3782a521be1e']","['3fd1dcbc353e25f287fb451d85026620fd826770', '984a96d6349c5a82ec8ee4ff235868167466f7cf', 'a556655ec24586bdf1831d517d67da59f50eb449', 'b0cc0f4e4d3c39a69327202746a86d92a61321fc', 'd6e34080397d6e009d248fa0293a3782a521be1e']"
17635,4,2,1.0,0.5,0.6666666666666666,1.0,0.6366824387328317,"['b847020f0e8a20d75f68b602b84e7b8538a3a359', 'e9b35e5ac9e764eeab29aa6ea237e400647466d7']","['9ae24a1b961b6feac5985f867763d09797e924ae', 'b847020f0e8a20d75f68b602b84e7b8538a3a359', 'c772070b6690093fc094644b618e52bd414c70a9', 'e9b35e5ac9e764eeab29aa6ea237e400647466d7']"
17649,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['188a732c600a24e0c42ec89512d708b084328bbd'],"['05f5c47704181d0ce58a889e8c19cacb2ad48db7', '188a732c600a24e0c42ec89512d708b084328bbd', '2279ec6058e8e6a88d0a83360abb3d4b20b3c699']"
17792,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['5af0bbeece6f400d82545a34d0bb59243fa175d8'],"['37f74cbe887afe2fec2aef13b350d1f0c34e8805', '5af0bbeece6f400d82545a34d0bb59243fa175d8', 'e3dbecaa27090143a806475a092c35d9787ac250']"
17817,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['0d3f04be7c42f86c6d1efdbed371b9fce76719ad'],"['0d3f04be7c42f86c6d1efdbed371b9fce76719ad', '2db977077a350bd6cd25255ca7fbdc32e9e8ad0c']"
17830,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['542ee6176cc0e587cd79c1f1cdc673856801c2ab', 'ab23f613217390cceadf32c4f3c41107fd21c89f']","['3cbb00e4c6dd00089f9deafc89ed389242c534a8', '542ee6176cc0e587cd79c1f1cdc673856801c2ab', 'ab23f613217390cceadf32c4f3c41107fd21c89f']"
17854,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['fff8b44b20af22953fa7a56a6bd67f336be02bb7'],"['89f3c8c4edb92f6058703a7aed41526aa3dc02b5', 'e1429d9c1f94b1fbd10b5c79e2383f52bd9a9d84', 'fff8b44b20af22953fa7a56a6bd67f336be02bb7']"
17876,1,1,1.0,1.0,1.0,1.0,1.0,['4fb476867aad7f8e26eebd32be5fe4ca9e4b7614'],['4fb476867aad7f8e26eebd32be5fe4ca9e4b7614']
17996,7,0,0.0,0.0,0.0,0.0,0.0,[],"['3f5be2f9b28d6fd07675d34e18a3b9acee9e48d1', '43b73f87f015e66e46bdfd78bab164e9262caea2', '4a3ff7fdf99b4a40d3c39bd992654c4554b650f8', '5b603c332f8798362ad6dd0c183fd8a49197801d', '7936c9ccfdf95aa7031c2ef8a8293b41b0934037', '9c9f0944bc23e2a2fe6c07afa0c76d60cd3e3f02', 'e4e7898656fa5707da582b5f4559ddb522f62bf1']"
18070,2,0,0.0,0.0,0.0,0.0,0.0,[],"['860c47e7ea04220193bb28fce33f9f2c13072704', 'e3894fe8c4a641d575d50c77230d394fd7cb4f8f']"
18071,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['f47d9551187a03b6c6630f94b0492824f3fffcaf'],"['1cea3bff061267d71cd614f613ef21dd0ed72e9f', '6b9a9eb2ec89775105721bc48ff8c0f63024389e', '99494840f0ea78ce6375966f2a72562aff8ee3d2', 'f47d9551187a03b6c6630f94b0492824f3fffcaf']"
18084,1,1,1.0,1.0,1.0,1.0,1.0,['d140d680d259c42d46d117ec187c73f9b984263e'],['d140d680d259c42d46d117ec187c73f9b984263e']
18126,1,1,1.0,1.0,1.0,1.0,1.0,['c482f5573dea0d9f2a96c36c11b440527ef91a38'],['c482f5573dea0d9f2a96c36c11b440527ef91a38']
18145,2,2,1.0,1.0,1.0,1.0,1.0,"['c8b616a6c125d14e745c8d34b47153825c506486', 'd73ff2a1f0b85fcf4f1780f96eed2f21bd161eb6']","['c8b616a6c125d14e745c8d34b47153825c506486', 'd73ff2a1f0b85fcf4f1780f96eed2f21bd161eb6']"
18234,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['f394643af3ac18abce5f28d4d0736e08962b24e3'],"['76a9dc61fb997f777a14da0d1ec1f7a8ad89271a', 'bb094879c28508495f3c382f16cc3cecd9129abd', 'c95e5641c2b570f15de261375ef76bdd2e29ba25', 'e2715f6b63ce8d587538390d8866cb70bebcc38c', 'f394643af3ac18abce5f28d4d0736e08962b24e3']"
18242,1,1,1.0,1.0,1.0,1.0,1.0,['9d0f0bc7339a21d91b18456253e1e7d3cfac245b'],['9d0f0bc7339a21d91b18456253e1e7d3cfac245b']
18314,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['0f89a380bb2dbc5b1f11621c124574fb75749200'],"['0f89a380bb2dbc5b1f11621c124574fb75749200', '7a45244da6d057b66abd8a86fae3d928ed074a68', '7c09b2cfa08f9509ce5d23ea4741b173ce51b075']"
18350,7,2,0.5,0.14285714285714285,0.22222222222222224,1.0,0.27487633291429087,"['017516776cce11616bfb42b88bb6c748601997a8', '06de93338b60b7f9228d3bd9b8989a234e8917f0']","['017516776cce11616bfb42b88bb6c748601997a8', '48912d969acc01703348500d4cd2d16f06fe1efd', '714f9e74ab0c528b95e7f5529b127fe3145d8b8e', '71aefa9cb41468a1fc183fe653779fb13412bb7f', '7d39f6907ad4669ab47109d1ec29e473452d78b7', 'b16ce4dc1a4e761e76a2c766b4adb5c676b0bc54', 'e72469f0d08e2d7eb841e109851a9a4a3ee77f71']"
18375,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['3b0035bca0406d288fa11d314823d8dc73001e88'],"['3b0035bca0406d288fa11d314823d8dc73001e88', 'ce16097eebcfa14384d06016effd0e919a50e748']"
18410,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['a1695cc35314b04726108aadb8d63af0d8971959'],"['15e0180337532b9af6139268d99030c09237d70e', '57710994bb7baa9efb40faaf7001299900040dc6', '87f416e29109bd5dcb8abb7257a7f06caad36999', '8f45926564fe28ff3dcd9cdd6a5dae482925f153', 'a1695cc35314b04726108aadb8d63af0d8971959']"
18418,2,2,1.0,1.0,1.0,1.0,1.0,"['8c23585b41e63a901371aea2c0be732f2eb3e3b1', 'a839476d7e1773feeb5d45ce40d60ad71085b256']","['8c23585b41e63a901371aea2c0be732f2eb3e3b1', 'a839476d7e1773feeb5d45ce40d60ad71085b256']"
18452,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['1dddf8814fb61ec70f497cbbffabbc45b9ff1054'],"['1dddf8814fb61ec70f497cbbffabbc45b9ff1054', '3edf0af9164c19c4ef2abc0d06ef057b467b1d4e', 'a7198a7a39b45a00b659d44cf0dac81553644d5d', 'e2bb4eb70bd310175ea1d96088375b1ed2c05089', 'ecff92e033680358a9e85d05e041be3c63f45fc2', 'ed9acc939814679e4198407082e9dae10bed5fe3']"
18474,1,1,1.0,1.0,1.0,1.0,1.0,['44c8f5d318a14187937e63d925460d42fb4d94ff'],['44c8f5d318a14187937e63d925460d42fb4d94ff']
18476,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['fcdb8bac91c26db484683d6cb5fc994d74d8f555'],"['03be0c7cb792417e86ddafbfce4192b60333b8a5', 'fcdb8bac91c26db484683d6cb5fc994d74d8f555']"
18608,4,2,0.5,0.25,0.3333333333333333,0.5,0.24630238874073,"['0373d30bbba2acbefa640202e01aeaa690b381de', '8c24af3d542b56c869060f4531d7f02d0e5ff67e']","['5b4a6fedb31805e0ccbce3bb46b52d00d54fb679', '8c24af3d542b56c869060f4531d7f02d0e5ff67e', 'a39afc9a885deb04418e8baa1a47e6d21aa833ac', 'ab3115f2890f2f271f9ea1dc8607a6e87a198fec']"
18609,1,1,1.0,1.0,1.0,1.0,1.0,['2853be7dcb0426c2d0cdac1fb9bb4654e1452407'],['2853be7dcb0426c2d0cdac1fb9bb4654e1452407']
