Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True,Scores
12623,7,2,1.0,0.2857142857142857,0.4444444444444445,1.0,0.4483039899025303,"['44e5386bec2e', '63728c424547']","['012c7dd74790', '1ca7a68adb61', '44e5386bec2e', '4b5e96cacd83', '63728c424547', 'c31f422d03d8', 'dc12a8d63399']","{'44e5386bec2e': 0.85, '63728c424547': 0.75, '1ca7a68adb61': 0.3}"
12778,1,1,1.0,1.0,1.0,1.0,1.0,['17f61f285295'],['17f61f285295'],"{'17f61f285295': 0.97, 'c4cf615192f9': 0.2}"
12787,4,2,0.5,0.25,0.3333333333333333,0.5,0.24630238874073,"['58c0913b07d0', 'a874bb382fa3']","['0a9c084bd906', '1bed047ed74b', '58c0913b07d0', '7c7ab26cb174']","{'a874bb382fa3': 0.9, '6758c5a7e273': 0.2, '8d269d8ad540': 0.1, '58c0913b07d0': 0.6, '5ff8ff357bcc': 0.3}"
12935,1,0,0.0,0.0,0.0,0.0,0.0,[],['e327b2e83052'],{}
13027,1,3,0.3333333333333333,1.0,0.5,1.0,1.0,"['26af17f3b3bb', '35a00eb4bfc6', 'a874bb382fa3']",['a874bb382fa3'],"{'a874bb382fa3': 0.95, '35a00eb4bfc6': 0.6, '26af17f3b3bb': 0.5, '60c2b1096517': 0.3, '419cf586d8bf': 0.4, '6601099c2f18': 0.2, '4afea4f4a700': 0.2, 'c69f529168ba': 0.2}"
13232,1,1,1.0,1.0,1.0,1.0,1.0,['f4e2f2e258f6'],['f4e2f2e258f6'],"{'f4e2f2e258f6': 0.95, '5ff8ff357bcc': 0.4}"
13740,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['87dfedad0feb', 'da00e6f6fefc']",['87dfedad0feb'],"{'87dfedad0feb': 0.9, 'da00e6f6fefc': 0.6, 'e327b2e83052': 0.3}"
13847,2,2,1.0,1.0,1.0,1.0,1.0,"['7e45f63ed29b', '8773214d0797']","['7e45f63ed29b', '8773214d0797']","{'7e45f63ed29b': 0.9, '8773214d0797': 0.85}"
13862,1,0,0.0,0.0,0.0,0.0,0.0,[],['e6fc7a9286bf'],{}
14026,5,0,0.0,0.0,0.0,0.0,0.0,[],"['2c7d472c93c9', '4ae7e6e8ebbd', '5b88cb8dc333', 'f536c263b096', 'fab0a1669692']",{}
14037,1,0,0.0,0.0,0.0,0.0,0.0,[],['78f3aa3d0401'],{}
14117,1,1,1.0,1.0,1.0,1.0,1.0,['eb88096d72e9'],['eb88096d72e9'],{'eb88096d72e9': 0.95}
14199,2,0,0.0,0.0,0.0,0.0,0.0,[],"['4a737643360e', 'c56c7fc7ae92']",{}
14233,7,2,0.0,0.0,0.0,0.0,0.0,"['0a0ba3861895', '4afea4f4a700']","['095916b816fc', '0ae8244f856a', '21163ad220cc', '24023fa7229c', '69ddf888e6df', 'c86dafa95d78', 'da5bdf254672']","{'0a0ba3861895': 0.95, '4afea4f4a700': 0.8, 'c56c7fc7ae92': 0.3}"
14506,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['11bc228e2292'],"['11bc228e2292', '80b023e5fdba']","{'80b023e5fdba': 0.35, '11bc228e2292': 0.96}"
15123,1,1,1.0,1.0,1.0,1.0,1.0,['803e66a7a951'],['803e66a7a951'],{'803e66a7a951': 1.0}
15204,1,1,1.0,1.0,1.0,1.0,1.0,['a252aa6e3397'],['a252aa6e3397'],"{'26af17f3b3bb': 0.25, 'a252aa6e3397': 1.0, 'd60c28c5b640': 0.35}"
15437,1,1,1.0,1.0,1.0,1.0,1.0,['4b09f5ca16a1'],['4b09f5ca16a1'],{'4b09f5ca16a1': 0.9}
15592,5,0,0.0,0.0,0.0,0.0,0.0,[],"['0e639011f274', '16d703cd5db5', '6130c6304670', '74efc8ce4ac1', '92b53435c9a5']",{}
15916,7,0,0.0,0.0,0.0,0.0,0.0,[],"['0891e5e07567', '489ee735d2cc', '7e00de2896a0', '85c9e1eda3bf', 'c4cf615192f9', 'd2baac610c70', 'dce7aa331ace']",{}
16624,2,0,0.0,0.0,0.0,0.0,0.0,[],"['280621301da3', 'e37d680db700']",{}
16629,1,3,0.3333333333333333,1.0,0.5,1.0,1.0,"['5f24dcbc9f9c', '8ec52dc5ba9a', 'c06a9bf6aa9e']",['8ec52dc5ba9a'],"{'8ec52dc5ba9a': 0.9, 'c06a9bf6aa9e': 0.6, '5f24dcbc9f9c': 0.5, 'd69d8a72d93f': 0.2, 'd122820f95b7': 0.2}"
16785,3,2,0.0,0.0,0.0,0.0,0.0,"['c4733e42a072', 'e7dcf0b02c39']","['9bf43ee85022', 'ad76a799d34d', 'c45cc0e422f5']","{'c4733e42a072': 0.7, 'e7dcf0b02c39': 0.5}"
17058,6,0,0.0,0.0,0.0,0.0,0.0,[],"['0076ec92f1d9', '12a9cc919451', '75dc829ce77c', 'c0f9a159faa5', 'cef9486d693d', 'cfa4b40fc8d5']",{}
17104,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['4bcd08daa218', '9065428e2d67']","['4bcd08daa218', '6daa16cea905', '9065428e2d67']","{'9065428e2d67': 0.6, '4bcd08daa218': 0.95}"
17244,1,1,1.0,1.0,1.0,1.0,1.0,['fbe6dfb1f510'],['fbe6dfb1f510'],{'fbe6dfb1f510': 0.9}
17275,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['3b47c0857644'],"['3b47c0857644', '9fdd65d947b5']","{'3b47c0857644': 0.99, '751efb88facc': 0.2, 'cd270c64ceba': 0.15}"
17295,1,0,0.0,0.0,0.0,0.0,0.0,[],['38b567724652'],{}
17457,1,0,0.0,0.0,0.0,0.0,0.0,[],['757a32a5abe8'],{}
17529,1,1,1.0,1.0,1.0,1.0,1.0,['57d636d96f51'],['57d636d96f51'],"{'aea907732887': 0.45, '57d636d96f51': 0.95}"
17545,3,0,0.0,0.0,0.0,0.0,0.0,[],"['57f9842df245', '7e528ca5d31d', 'a9579f15beb0']",{}
17638,1,0,0.0,0.0,0.0,0.0,0.0,[],['1ef3b3699006'],{}
17989,2,0,0.0,0.0,0.0,0.0,0.0,[],"['20b852ab657a', 'c446c761b9ab']",{}
17992,1,1,1.0,1.0,1.0,1.0,1.0,['2bcdf1d555b5'],['2bcdf1d555b5'],{'2bcdf1d555b5': 0.95}
18322,3,0,0.0,0.0,0.0,0.0,0.0,[],"['142bf7e0a164', '87b1dbcbf5ae', '88ea9a370a74']",{}
18353,1,0,0.0,0.0,0.0,0.0,0.0,[],['4353f1c9a681'],{}
18561,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['5f631085affd'],"['17f1a1cdcdb5', '5f631085affd', 'd8316d636800']","{'5f631085affd': 0.95, 'd8316d636800': 0.45, '543e24758ecf': 0.3}"
18567,1,1,1.0,1.0,1.0,1.0,1.0,['f0fa1ddf46e1'],['f0fa1ddf46e1'],{'f0fa1ddf46e1': 1.0}
18637,1,0,0.0,0.0,0.0,0.0,0.0,[],['ecc1216f8530'],{}
18695,4,0,0.0,0.0,0.0,0.0,0.0,[],"['23d321caa5d1', '2b5492578997', '9397f524b124', 'c316823b9618']",{}
18788,1,1,1.0,1.0,1.0,1.0,1.0,['06c378553046'],['06c378553046'],{'06c378553046': 0.95}
18809,3,0,0.0,0.0,0.0,0.0,0.0,[],"['617dbda9977f', 'd7514fabfea6', 'e9d0fd526254']",{}
18843,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['828c58b2b15f'],"['828c58b2b15f', '8e3bf9d8d126']","{'828c58b2b15f': 0.98, 'b5c9d107c06b': 0.15}"
18927,2,1,0.0,0.0,0.0,0.0,0.0,['039791e8296f'],"['381bd2be5ab1', '99cc47f46afc']","{'039791e8296f': 0.7, 'bf5ea27a6130': 0.4, 'dea15508267f': 0.3}"
18933,4,0,0.0,0.0,0.0,0.0,0.0,[],"['101a5def08ed', '3b13a49ee494', '590292697ee7', '95c79d6e170b']",{}
18934,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['bf5ea27a6130'],"['2380de46fffc', 'bf5ea27a6130']",{'bf5ea27a6130': 1.0}
18986,1,0,0.0,0.0,0.0,0.0,0.0,[],['94001c7681c2'],{}
19026,1,0,0.0,0.0,0.0,0.0,0.0,[],['9a2c4bc0d9d2'],{}
19286,1,0,0.0,0.0,0.0,0.0,0.0,[],['0cccf0a6be6c'],{}
19338,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['c8f8e86ee0f9', 'dc68a2a97f84']",['c8f8e86ee0f9'],"{'c8f8e86ee0f9': 0.99, 'dc68a2a97f84': 0.7}"
19544,1,1,1.0,1.0,1.0,1.0,1.0,['25ed1bfffd47'],['25ed1bfffd47'],{'25ed1bfffd47': 1.0}
20494,4,0,0.0,0.0,0.0,0.0,0.0,[],"['42c006df8e5c', '582acdfae673', '93c231f563c3', 'aa7f6a660f6a']",{}
