Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True,Scores
5684,5,0,0.0,0.0,0.0,0.0,0.0,[],"['10ac12d3367ffecb5b2a9294fefcd729e489284a', '1b135e5be068577932b8a2450d54de5e0d4f48cb', '4781c6f583e18a889c7df686756c8746f715e10b', '56f9ab7da4338e8a50215a5f12844f20d2ca6d3d', 'f22d6d00f8607d44877fe81a9c303f9b9c470d60']",{}
5742,1,0,0.0,0.0,0.0,0.0,0.0,[],['301c85fb12f45c1b3c1c3b2092c8c6a2656ffdef'],{}
5837,1,0,0.0,0.0,0.0,0.0,0.0,[],['e710520c33a2f356094397613f87625b09d1bc51'],{}
5939,2,0,0.0,0.0,0.0,0.0,0.0,[],"['9c071a2c5e579b1b3fe2514573587764f3339b04', 'efe0ca062d929c5156461499983ec4496b8133af']",{}
5971,1,0,0.0,0.0,0.0,0.0,0.0,[],['93df31cded9b1200de62bc28842b09add22a380a'],{}
6113,1,1,1.0,1.0,1.0,1.0,1.0,['80367e24a1229a32a43fbac470956c209cda2df8'],['80367e24a1229a32a43fbac470956c209cda2df8'],{'80367e24a1229a32a43fbac470956c209cda2df8': 0.96}
6350,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['458fd9ac698e503e405d5e1cc6d13911af38aab8'],"['458fd9ac698e503e405d5e1cc6d13911af38aab8', '5ddab0b7346e4b20e9750d0bbb8434ce5bbdc96e']",{'458fd9ac698e503e405d5e1cc6d13911af38aab8': 0.98}
6555,1,1,1.0,1.0,1.0,1.0,1.0,['a102c92bfc08dda2aa6e41ad1248a3fc03810f19'],['a102c92bfc08dda2aa6e41ad1248a3fc03810f19'],{'a102c92bfc08dda2aa6e41ad1248a3fc03810f19': 1.0}
6621,1,1,1.0,1.0,1.0,1.0,1.0,['a6027f4e1a31e23f36a1ec32e91e1ecf2bb339f1'],['a6027f4e1a31e23f36a1ec32e91e1ecf2bb339f1'],{'a6027f4e1a31e23f36a1ec32e91e1ecf2bb339f1': 0.97}
6749,1,1,1.0,1.0,1.0,1.0,1.0,['35ddea6d6aadaaba83f9cf3c9f91d93bee9cb0b5'],['35ddea6d6aadaaba83f9cf3c9f91d93bee9cb0b5'],{'35ddea6d6aadaaba83f9cf3c9f91d93bee9cb0b5': 1.0}
6820,2,2,1.0,1.0,1.0,1.0,1.0,"['049f151b5e58609cad646ff1c3ec85c94c994ce4', 'f32930dfe795ba4175c5721f94c9fe6a27ca3edb']","['049f151b5e58609cad646ff1c3ec85c94c994ce4', 'f32930dfe795ba4175c5721f94c9fe6a27ca3edb']","{'049f151b5e58609cad646ff1c3ec85c94c994ce4': 0.9, 'f32930dfe795ba4175c5721f94c9fe6a27ca3edb': 0.6}"
6837,1,0,0.0,0.0,0.0,0.0,0.0,[],['5000ca6512f20e0eec9ad3492f7e8226ad8e318a'],{}
6865,2,0,0.0,0.0,0.0,0.0,0.0,[],"['405d07916092ce5dd7af1eb66d59048ffcc86dba', '5766302fccd1f8f82b4104cf057490b07d3860de']",{}
6963,3,0,0.0,0.0,0.0,0.0,0.0,[],"['abbb9b3177ebc3b6eb72f44b43ef46443400623c', 'f420df160857977d9d21f5eb0386c9499ac38731', 'f9d29d9bc10e08d10c29ebd961afd270f883f538']",{}
7529,1,1,1.0,1.0,1.0,1.0,1.0,['2ec08b8e3be18305c87d097a5f827e2897c097f0'],['2ec08b8e3be18305c87d097a5f827e2897c097f0'],{'2ec08b8e3be18305c87d097a5f827e2897c097f0': 1.0}
7587,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['e133238ba35b05b6b2271cace6cbc13e9a71b1f0'],"['10d674c533f88af43033178a0ad10314cbeee8db', '22ef71f4ab292acbae4a4b83fb52197ebd136c67', '55df4788162f60dbb7bac0f73c65607fa7adf9d8', 'c9862613ababf4e9deeceae9e17e63600e435221', 'e133238ba35b05b6b2271cace6cbc13e9a71b1f0', 'ff41121a0ffc9c07173a4cef4df76ba2246be8e1']",{'e133238ba35b05b6b2271cace6cbc13e9a71b1f0': 0.95}
7715,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['3f0d53624bd6f26f04eac89ff57697feb7983a59', 'dda5c4eef36a50906fc3807b0c56e614023e7e1c']",['3f0d53624bd6f26f04eac89ff57697feb7983a59'],"{'3f0d53624bd6f26f04eac89ff57697feb7983a59': 0.97, 'dda5c4eef36a50906fc3807b0c56e614023e7e1c': 0.65, 'd6fd56fff41a30f0418a5af5f50cda21a16dea82': 0.3}"
8025,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['372ace4a29d71917a9c8f0fc04fd3e508edbbe60', 'c99dbb6ca4d26c8ecca3e7f4f5c2c12a66fa8f10']",['c99dbb6ca4d26c8ecca3e7f4f5c2c12a66fa8f10'],"{'c99dbb6ca4d26c8ecca3e7f4f5c2c12a66fa8f10': 0.96, '372ace4a29d71917a9c8f0fc04fd3e508edbbe60': 0.92, '449d09fdf3049f92401eefbf0c1c61991faa173d': 0.35}"
8377,1,1,1.0,1.0,1.0,1.0,1.0,['49be4cd3f26ee5fbd0bcdf6f278f23332f73e507'],['49be4cd3f26ee5fbd0bcdf6f278f23332f73e507'],"{'49be4cd3f26ee5fbd0bcdf6f278f23332f73e507': 0.95, 'e737045bb76c5ab8f02fd62fa158b4cef1b13448': 0.3}"
8527,2,2,0.5,0.5,0.5,1.0,0.6131471927654584,"['36ee9716381f51299c2b343281dcdaa457cdc0db', '37417199d3398cde7126bee49a60b6b69bd23b99']","['37417199d3398cde7126bee49a60b6b69bd23b99', '703a54ddce6d0bca3e0f25326531c2d4cc9f87b2']","{'37417199d3398cde7126bee49a60b6b69bd23b99': 0.95, '36ee9716381f51299c2b343281dcdaa457cdc0db': 0.85, '703a54ddce6d0bca3e0f25326531c2d4cc9f87b2': 0.4}"
8793,1,0,0.0,0.0,0.0,0.0,0.0,[],['516fc06ad37dfdb2f4648d43a213a0f13464a3d8'],{}
8845,1,0,0.0,0.0,0.0,0.0,0.0,[],['370320710644a1b148e742768f718d186de25124'],{}
8980,1,1,1.0,1.0,1.0,1.0,1.0,['7bf3b2cfc7491f7883fa822051cfd504716f8390'],['7bf3b2cfc7491f7883fa822051cfd504716f8390'],"{'7bf3b2cfc7491f7883fa822051cfd504716f8390': 0.95, 'c375ab15287fd4d324d85f145803e6ace06133a5': 0.3, '4356862acedd526ca6f88d8c0c6c8c9e82f57558': 0.2}"
9121,2,2,1.0,1.0,1.0,1.0,1.0,"['c375ab15287fd4d324d85f145803e6ace06133a5', 'e12340631c186d34c611b7c1817e28fd9ff62fb8']","['c375ab15287fd4d324d85f145803e6ace06133a5', 'e12340631c186d34c611b7c1817e28fd9ff62fb8']","{'25523ee99bb0f8af8fdcba74c4832b67a2e152f8': 0.3, 'e12340631c186d34c611b7c1817e28fd9ff62fb8': 0.95, 'e20afc313e00ce8d5936d310f543bae057758d3c': 0.3, 'c375ab15287fd4d324d85f145803e6ace06133a5': 0.75}"
9172,3,0,0.0,0.0,0.0,0.0,0.0,[],"['449d09fdf3049f92401eefbf0c1c61991faa173d', '543ca4c4bb80f157156ab77179ebf97d0232812b', 'e737045bb76c5ab8f02fd62fa158b4cef1b13448']",{}
9207,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['d30b80f8b89a0de68437d0560a4653a1b05f359e', 'e797fae8367210d5fed46ba76ecc893a7b68eb52']","['4f7ce8d3a8afb728ff90db4cd3fd2258148d2735', 'd30b80f8b89a0de68437d0560a4653a1b05f359e', 'e797fae8367210d5fed46ba76ecc893a7b68eb52']","{'e797fae8367210d5fed46ba76ecc893a7b68eb52': 0.96, 'd30b80f8b89a0de68437d0560a4653a1b05f359e': 0.75, 'b95d9703d71bffe6eeceea182901bbc096f01e99': 0.2}"
9600,2,3,0.6666666666666666,1.0,0.8,1.0,0.6131471927654584,"['4b9cb42c6c9eedf26c82772d364d3135c1f223f6', '79378c6230cbe9e70bd4c412dc71778db568dd67', 'ce74470e5d6d46a7772885982b13a8ff0c5692e2']","['79378c6230cbe9e70bd4c412dc71778db568dd67', 'ce74470e5d6d46a7772885982b13a8ff0c5692e2']","{'79378c6230cbe9e70bd4c412dc71778db568dd67': 0.96, '4b9cb42c6c9eedf26c82772d364d3135c1f223f6': 0.65, 'ce74470e5d6d46a7772885982b13a8ff0c5692e2': 0.55, '1c6d59391bc11ebb11fe865ed9e67029bff5b72a': 0.45}"
9771,2,0,0.0,0.0,0.0,0.0,0.0,[],"['666c46ccf65be3f812526bed000c415161bde9d5', 'b8b546645ae6e886bed8f2141dc11a592b29a46c']",{}
10045,3,0,0.0,0.0,0.0,0.0,0.0,[],"['0944e966f48b5f4bde63febd1e28671ca0cd2418', '4145d5ff95000a6461b6e146bc6bf245440faa22', '6930158afe8ede3959148dd4d6052130c0aa5446']",{}
10054,1,1,1.0,1.0,1.0,1.0,1.0,['ace497cba11828e088c484041949fcad8c49a664'],['ace497cba11828e088c484041949fcad8c49a664'],"{'ace497cba11828e088c484041949fcad8c49a664': 0.96, '46cb319bb86f070724542658e10dbe42b7ccea22': 0.45, 'd1d0c6fca5321a3e00a45d79e8ff5e756d53a6e0': 0.25}"
10111,1,0,0.0,0.0,0.0,0.0,0.0,[],['b1e648fe7a4f7f0fcf346581d6a4c086396e75e6'],{}
10340,1,0,0.0,0.0,0.0,0.0,0.0,[],['2284fa6325b5e41c1f0184287ded218f47f1183f'],{}
10466,2,0,0.0,0.0,0.0,0.0,0.0,[],"['1c6d59391bc11ebb11fe865ed9e67029bff5b72a', 'ec4a924bc0d39e6e960394f22781d1bcceff54e8']",{}
10487,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['5dfba93fb07e43840d5399cc7f7b9cd424404e20'],"['4579d74218c88295dca353741c1b526a246be6f5', '5dfba93fb07e43840d5399cc7f7b9cd424404e20']","{'5dfba93fb07e43840d5399cc7f7b9cd424404e20': 0.95, 'fba4f2b96e3390ef2c7c1a129598fe2f2286114a': 0.2, '10b76bb0a2b63b25bcf6845558f1c9f80bd7cb3b': 0.3}"
10631,1,1,1.0,1.0,1.0,1.0,1.0,['bb838b2cdbb330b608ab3b841f3ef6fb0bc03a3f'],['bb838b2cdbb330b608ab3b841f3ef6fb0bc03a3f'],"{'bb838b2cdbb330b608ab3b841f3ef6fb0bc03a3f': 0.97, 'c6a67ff1bd56f3dde17ebeb1341999da7c1b400a': 0.3}"
10804,2,0,0.0,0.0,0.0,0.0,0.0,[],"['1dd2d772f84ee18912400dc070e8d23566163658', '3c6d12eb8aaf37489499b15e602599a381cc8cf5']",{}
10870,6,2,1.0,0.3333333333333333,0.5,1.0,0.4935232796777481,"['1116fca148908518276411bbf771e197c284b3b2', 'd30a7a78cd94f60395db75d5499ec1fc00507452']","['05543a2b7f7734191be41c7824d078327c3225b4', '1116fca148908518276411bbf771e197c284b3b2', '19c0ace439a97e0f2006cd153a81ef7c3baa2647', 'd30a7a78cd94f60395db75d5499ec1fc00507452', 'ef1fb6bea40727365885929e6ee8412588dfe26c', 'f1b1d82fc9cfb4ca68630c06d8b6af9084acba00']","{'1116fca148908518276411bbf771e197c284b3b2': 1.0, 'd30a7a78cd94f60395db75d5499ec1fc00507452': 0.6}"
10880,1,1,1.0,1.0,1.0,1.0,1.0,['05180dea15b19b421e5bff17c193c5a32a89d4cc'],['05180dea15b19b421e5bff17c193c5a32a89d4cc'],{'05180dea15b19b421e5bff17c193c5a32a89d4cc': 0.98}
10958,5,0,0.0,0.0,0.0,0.0,0.0,[],"['3846f57f604714a9f6c5c0cd830e952cfffd6fc2', '3c18fe2d45e83de6fe9d9533f58a854edfba2851', '46cb319bb86f070724542658e10dbe42b7ccea22', '80f98f754d3fb6a63e09b7f4f132efab8c096999', 'eb5e5af4a9884f5f2ce9bd2be9b42f9aab083cb6']",{}
11096,4,2,0.5,0.25,0.3333333333333333,1.0,0.3903800499921017,"['1b7414baf874ca97a35018575060d6393807a98c', 'dcafcbbf0c3620e3361d79c4e3bf6f1bf7ee3c1e']","['897bd9a6b0e2585c2d30d1459d72517033358b9b', '932fc890790b67b4f7078d3a01e232c364442cbc', 'a106b1b636d6d412856ff12213e49ba5efb6229e', 'dcafcbbf0c3620e3361d79c4e3bf6f1bf7ee3c1e']","{'dcafcbbf0c3620e3361d79c4e3bf6f1bf7ee3c1e': 0.95, '1b7414baf874ca97a35018575060d6393807a98c': 0.6}"
11159,1,0,0.0,0.0,0.0,0.0,0.0,[],['462bcaaa0374034098e3e88db9ac1d2ee9c27b8e'],{}
11294,4,2,1.0,0.5,0.6666666666666666,1.0,0.6366824387328317,"['082833c40f575ec53c24791a6b287b2ef76c936b', '4645d83e6b0773a2988e0115981807a6bc610aba']","['082833c40f575ec53c24791a6b287b2ef76c936b', '0d920d67fcaccf55e6accf265f14009d03bbbedb', '4645d83e6b0773a2988e0115981807a6bc610aba', '4b6f5488300cecb98a03a04780e8d24f81a57601']","{'4645d83e6b0773a2988e0115981807a6bc610aba': 0.98, '082833c40f575ec53c24791a6b287b2ef76c936b': 0.85}"
11422,5,2,1.0,0.4,0.5714285714285715,1.0,0.5531464700081437,"['259d4825b2b107000f4dab99eff3690c506260ad', 'acf7ac9958d9fd1fa135f1412ad243b6b62803fe']","['259d4825b2b107000f4dab99eff3690c506260ad', '7eca76de58be130e1f4e944b7a773633281c8ccc', 'acf7ac9958d9fd1fa135f1412ad243b6b62803fe', 'ca0aecdd784364823aa118831dbe28c738e71028', 'f0bc36a27f18bee02b5e9528f0fe159a200f204f']","{'259d4825b2b107000f4dab99eff3690c506260ad': 0.99, 'acf7ac9958d9fd1fa135f1412ad243b6b62803fe': 0.85, '3c6d12eb8aaf37489499b15e602599a381cc8cf5': 0.25, '7eca76de58be130e1f4e944b7a773633281c8ccc': 0.15}"
11426,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['51f8137afb45d873b9974c53ee9f2250444e65c8'],"['51f8137afb45d873b9974c53ee9f2250444e65c8', 'f9f9fec38dcaffee7969e9b73e982575c66aa873']","{'51f8137afb45d873b9974c53ee9f2250444e65c8': 0.96, 'f9f9fec38dcaffee7969e9b73e982575c66aa873': 0.3}"
11833,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['7e986a9011618b597ea77c447411fddb1242e2bb'],"['4d1b0443f681fb4861668ee692aa49245490a4d7', '5c5761c63a5863b6c2a0b202a6db5cd6ffb681a0', '7e986a9011618b597ea77c447411fddb1242e2bb']",{'7e986a9011618b597ea77c447411fddb1242e2bb': 0.95}
12344,4,0,0.0,0.0,0.0,0.0,0.0,[],"['3208830e45fc412666c1580cfe6219ea94b488be', '85280d8ecc9ae0ba3975a02eac1196f7903d450d', 'd506041ebc5466a529c2c1d684cf85047ffe8a7f', 'e14a5f70853452b598e79a5b8a53dadfd28454c4']",{}
12620,1,1,1.0,1.0,1.0,1.0,1.0,['fd7d7e0205f8ad1cc14512b6a451be0f0afb576c'],['fd7d7e0205f8ad1cc14512b6a451be0f0afb576c'],"{'fd7d7e0205f8ad1cc14512b6a451be0f0afb576c': 0.95, '6f1835a600f673c856c137bb697d6deaa81df4f0': 0.2}"
12650,6,0,0.0,0.0,0.0,0.0,0.0,[],"['2a5f5c40307111f30e0a19dee2b0d41d13aa18b6', '4cf6871f5b03b0aeaccf4286e30985f810c3b77a', '8a4f00c5bd94db05f9ee2263442b5c12735425ae', 'b2817b4cdffd5bc13bccc18422e5c2d1955e463c', 'caf381d0e93dcf329939202b850ee92ffe138ae9', 'ffe3d44b2727128ee788ad3267d6dc0a642d6ff1']",{}
12773,1,0,0.0,0.0,0.0,0.0,0.0,[],['73751df749107569f86a519cf51e3acfd0eb856b'],{}
13135,5,0,0.0,0.0,0.0,0.0,0.0,[],"['36aadd4325afad43b4010c49dcde945b482f7710', '49948924910b65b67bf53e138e39b89d70206166', '77a7df2eae0a2290fa03c8e82b3db1d4ca972bcb', 'dd6986f4bfa64613a29e2d117cc5b2f99b98e3db', 'e993dc213b10b8e8485f205d3d762e9b6b5f6f97']",{}
13142,6,3,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.3422220729283414,"['1a8e3fffddc3ca53d8a20f2bdb12f86e58d13ed5', '4eed4e12a622d60268d655b17f1b1a82536335d3', 'c37f863e13657bc9de32d3bc1a77b4e0739267d8']","['0aba551d26648c46a7ee649fc0ffaa1b24c70ba1', '19ab970f21960031845b42940ee07d3d33f3b48c', '1a8e3fffddc3ca53d8a20f2bdb12f86e58d13ed5', '4eed4e12a622d60268d655b17f1b1a82536335d3', '5d4d5a8e8a2e9c54b50427e462a2d856513922c1', '9c8d75ce93c8abf8d41db82a89deb38531e69101']","{'c37f863e13657bc9de32d3bc1a77b4e0739267d8': 0.97, '1a8e3fffddc3ca53d8a20f2bdb12f86e58d13ed5': 0.9, '4eed4e12a622d60268d655b17f1b1a82536335d3': 0.88}"
13436,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['7850a8cc65bfa8b6a7c62a37b51d59c78a2c2909', '7aa1e4f8030f9c9ad4555d9aa2d2738df57e851f']",['7aa1e4f8030f9c9ad4555d9aa2d2738df57e851f'],"{'7aa1e4f8030f9c9ad4555d9aa2d2738df57e851f': 0.95, '7850a8cc65bfa8b6a7c62a37b51d59c78a2c2909': 0.8}"
13684,2,2,1.0,1.0,1.0,1.0,1.0,"['d34de3c7007594fb8b14a02f67f05979d9b30b94', 'd862f166a1cf659734797266b6699846aad8982b']","['d34de3c7007594fb8b14a02f67f05979d9b30b94', 'd862f166a1cf659734797266b6699846aad8982b']","{'d34de3c7007594fb8b14a02f67f05979d9b30b94': 0.6, 'd862f166a1cf659734797266b6699846aad8982b': 0.95}"
13689,2,0,0.0,0.0,0.0,0.0,0.0,[],"['3bb221bec1a0297a612be979edb1d847bda0da22', '5c20781d07f6c6a5e8d6e9077cdc7bc859421bda']",{}
14070,1,0,0.0,0.0,0.0,0.0,0.0,[],['2ca34796a940092309b5cac84677b20a05a832b7'],{}
14126,1,0,0.0,0.0,0.0,0.0,0.0,[],['a40bad1d2bfdc678e7030b1e9345c898d8d2c52b'],{}
