Issue,Precision,Recall,F1,AllCorrect,HalfCorrect,Predicted,TrueCount
19844,0.21428571428571427,1.0,0.35294117647058826,0,1,14,3
19849,0.13043478260869565,0.75,0.2222222222222222,0,1,23,4
19875,1.0,0.5,0.6666666666666666,0,1,1,2
19914,0.25,1.0,0.4,0,1,4,1
19917,1.0,0.3333333333333333,0.5,0,0,1,3
20050,1.0,0.6666666666666666,0.8,0,1,4,6
20068,1.0,0.3333333333333333,0.5,0,0,2,6
20081,0.5,1.0,0.6666666666666666,0,1,4,2
20113,1.0,0.5,0.6666666666666666,0,1,2,4
20123,0.4,1.0,0.5714285714285714,0,1,5,2
20155,1.0,0.25,0.4,0,0,1,4
20194,0.047619047619047616,0.3333333333333333,0.08333333333333333,0,0,21,3
20219,0.375,0.75,0.5,0,1,8,4
20285,0.045454545454545456,1.0,0.08695652173913043,0,1,22,1
20316,0.2,0.6666666666666666,0.3076923076923077,0,1,10,3
20377,1.0,0.4,0.5714285714285714,0,0,2,5
20388,0.07692307692307693,0.5,0.13333333333333333,0,1,13,2
20430,0.5555555555555556,0.8333333333333334,0.6666666666666666,0,1,9,6
20437,0.5,1.0,0.6666666666666666,0,1,8,4
20526,0.3333333333333333,1.0,0.5,0,1,6,2
20535,0.4,1.0,0.5714285714285714,0,1,5,2
20547,1.0,0.8571428571428571,0.9230769230769231,0,1,6,7
20554,0.5,0.5714285714285714,0.5333333333333333,0,1,8,7
20564,1.0,0.16666666666666666,0.2857142857142857,0,0,1,6
20704,0.5,1.0,0.6666666666666666,0,1,6,3
20724,0.5,1.0,0.6666666666666666,0,1,10,5
20737,0.5,0.6666666666666666,0.5714285714285714,0,1,4,3
20742,0.18181818181818182,0.6666666666666666,0.2857142857142857,0,1,11,3
20797,1.0,0.2,0.3333333333333333,0,0,1,5
20815,1.0,1.0,1.0,1,1,3,3
20831,0.02127659574468085,1.0,0.041666666666666664,0,1,47,1
20841,1.0,0.2,0.3333333333333333,0,0,1,5
20909,0.5,0.5,0.5,0,1,2,2
21011,0.5,1.0,0.6666666666666666,0,1,2,1
21129,1.0,0.42857142857142855,0.6,0,0,3,7
21146,1.0,0.5,0.6666666666666666,0,1,1,2
21253,0.04,1.0,0.07692307692307693,0,1,25,1
