Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True,Scores
17341,2,2,1.0,1.0,1.0,1.0,1.0,"['45b872ad18ca864ee9d489cc973d5b0182c129a2', '52d1a1e795bdf93991fe0da03cc5feea18cd1720']","['45b872ad18ca864ee9d489cc973d5b0182c129a2', '52d1a1e795bdf93991fe0da03cc5feea18cd1720']","{'52d1a1e795bdf93991fe0da03cc5feea18cd1720': 0.99, '45b872ad18ca864ee9d489cc973d5b0182c129a2': 0.85}"
17346,1,0,0.0,0.0,0.0,0.0,0.0,[],['307e0a523d0a36199ce4db299b8b69ccbbda19e5'],{}
17422,7,0,0.0,0.0,0.0,0.0,0.0,[],"['085449d1d93b8eea6a9fabf11d387e89bd581dfa', '1ad812cb35bcc2aa7ded961d6fd129aa38c4e519', '2f05498f9d20cbeee42afb8129680a7728bc9949', '6f18ab0d51fb1ec2be2866de9d47122f8eab14fb', '9a53bc268b72f4821e571a0cf878e93604cf1a7d', 'bfa2475300e0a1075e6a5acd1aa7d300b394ac05', 'f13744cc655ce031c0ef10b6e66879ef0d9abd9b']",{}
17447,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['371aa073cf3c039a6e23a5098dbc8498303fafa9'],"['371aa073cf3c039a6e23a5098dbc8498303fafa9', 'bfaf990fad0a549804299d4707ae5f85b5cb787c']","{'371aa073cf3c039a6e23a5098dbc8498303fafa9': 0.96, 'da847c4884641e36ad1fc78550419c8b0308fef1': 0.35, 'bfaf990fad0a549804299d4707ae5f85b5cb787c': 0.2}"
17453,2,2,1.0,1.0,1.0,1.0,1.0,"['107c33883a37ce4e5b9975fdb26a9a7e18b59cea', '5b76a001c2e72a68ec2d1807ceeaaa07b2ca1376']","['107c33883a37ce4e5b9975fdb26a9a7e18b59cea', '5b76a001c2e72a68ec2d1807ceeaaa07b2ca1376']","{'107c33883a37ce4e5b9975fdb26a9a7e18b59cea': 0.95, '5b76a001c2e72a68ec2d1807ceeaaa07b2ca1376': 0.95, 'f704e0106f2a4fb16cefa3299832cad7c7be83cd': 0.2, '8ead537c7db7d933f808d384f06d2fc0f3ad4a12': 0.2, '70a3cffa3073f56cf90f884ebe7b3254e06fc802': 0.2, 'f0dcc897d066702e7447cd5026d26565954861ac': 0.1}"
17487,3,0,0.0,0.0,0.0,0.0,0.0,[],"['6685b21e278cc9ba52716217685bb40b0baea30a', 'e81b655669314aaa668500fd4b909aa9a221d3a7', 'f18468ca51765f31dcca2fbb22fd7d358ca6604c']",{}
17496,7,3,1.0,0.42857142857142855,0.6,1.0,0.5857421563596757,"['2cddbb049c9e8abdf7f9d775dace95a8466a6cc0', 'b64b50fb7679b47dadf099288ff4aadbb62f7ddc', 'ef98a733bad933926fc3eae7635b2b88cd894b1c']","['2cddbb049c9e8abdf7f9d775dace95a8466a6cc0', '3720ee977088b5e56675e9e3914e11e44e91648d', '408dd6d86e7307d79fb08cbf72a1489ebc93c0d8', '617afc647c831de554708d61a86bb84c3cac1075', '62fa332a62706a066529ebe7dd70306a2988952b', 'b64b50fb7679b47dadf099288ff4aadbb62f7ddc', 'ef98a733bad933926fc3eae7635b2b88cd894b1c']","{'2cddbb049c9e8abdf7f9d775dace95a8466a6cc0': 0.7, 'ef98a733bad933926fc3eae7635b2b88cd894b1c': 0.7, 'b64b50fb7679b47dadf099288ff4aadbb62f7ddc': 1.0}"
17542,1,1,1.0,1.0,1.0,1.0,1.0,['4659d578f849df0226e5a56b51df0f63af6d5341'],['4659d578f849df0226e5a56b51df0f63af6d5341'],{'4659d578f849df0226e5a56b51df0f63af6d5341': 0.95}
17569,1,1,1.0,1.0,1.0,1.0,1.0,['8d2ee134150dbd1de5ded351a62f56b28943f780'],['8d2ee134150dbd1de5ded351a62f56b28943f780'],{'8d2ee134150dbd1de5ded351a62f56b28943f780': 0.98}
17596,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['4dea580488e6b3d67b13143815bdad398d020af7'],"['4dea580488e6b3d67b13143815bdad398d020af7', '8703496acc3f373d832c2b0d723d25b8524bc5f1', 'caf9f89cb90d385455a880304abbce3336e102e3', 'f1d021d3c577b6cc5f8383277cc9a0d270fc29e6']","{'caf9f89cb90d385455a880304abbce3336e102e3': 0.2, '4dea580488e6b3d67b13143815bdad398d020af7': 0.95}"
17617,5,3,0.6666666666666666,0.4,0.5,1.0,0.5087403079104241,"['2fbf324a241a437cc98aa149b66f2a5dafa11a30', 'b130777011a1b80aa970e2ff8a66a256c91c5286', 'da847c4884641e36ad1fc78550419c8b0308fef1']","['2fbf324a241a437cc98aa149b66f2a5dafa11a30', '4938482f0f52cabcda6f949c4383593a92908e5a', '9d790870a79d6ff130739bf766b77931a34d1908', 'a269e1dd135ebabea9222fe59e97cdb43ed7c31d', 'b130777011a1b80aa970e2ff8a66a256c91c5286']","{'2fbf324a241a437cc98aa149b66f2a5dafa11a30': 1.0, 'da847c4884641e36ad1fc78550419c8b0308fef1': 0.6, '9344f442cbead165c7dba27ad766d7184f52ad3c': 0.3, 'b130777011a1b80aa970e2ff8a66a256c91c5286': 0.5, 'c95e5641c2b570f15de261375ef76bdd2e29ba25': 0.2}"
17630,3,0,0.0,0.0,0.0,0.0,0.0,[],"['0a46542325454355f70d3aa93cfe5169affc23e9', 'b497c1132fb6ae4457e579b3aeb10c81f5cccafa', 'f3062f2f41baa058438b3ac2215132f50704c539']",{}
17646,3,0,0.0,0.0,0.0,0.0,0.0,[],"['625c41db49a2f375ceefd3c910ce89b3a6981c35', '6dadb45e8de5cb4dcedbe203f94de20da3fd6c75', 'b4df6c15d2f82693fcde30c61d57c6793c70a85d']",{}
17692,2,0,0.0,0.0,0.0,0.0,0.0,[],"['45038a30602dd00194d8d89a17564c0d60cdf8bd', 'c6bc651092759145b6f861dafbce6b0a483dc3b6']",{}
17716,7,2,1.0,0.2857142857142857,0.4444444444444445,1.0,0.4483039899025303,"['4155ad51215e2b0610ae6f7f65f82458f5f6cc5d', '6bfd893061e2a628486e7d18077e7f71fe0ac9fd']","['0c3852b8847f86ddf3e61ced256fdeaf5da63690', '4155ad51215e2b0610ae6f7f65f82458f5f6cc5d', '4acab7fd539f12f22f3529b3fcc8d11e8e2e1154', '52df83ba3c34f9795e4b5003613e8eef563cd60b', '6bfd893061e2a628486e7d18077e7f71fe0ac9fd', 'b38b4b9d8410c3379f27f2134b01b4b747ada8c8', 'c7f7962775b33f069cdaf073ff168429bb408fc8']","{'4acab7fd539f12f22f3529b3fcc8d11e8e2e1154': 0.4, '4155ad51215e2b0610ae6f7f65f82458f5f6cc5d': 0.6, '6bfd893061e2a628486e7d18077e7f71fe0ac9fd': 0.95}"
17720,4,2,0.5,0.25,0.3333333333333333,1.0,0.3903800499921017,"['87f10e578086d2f00b55b204e1c959a0ccace06d', '8baa453b4ce8585aacfd1eb827ade39219a7ad45']","['87f10e578086d2f00b55b204e1c959a0ccace06d', 'a751a5a154dfe358c8d4ca0fa1ebc41c2c48b3bd', 'b2cae8bf0b9959207f58c65e956e57b1f0687145', 'c266e858e98c3121a517886188913813b1a577ef']","{'87f10e578086d2f00b55b204e1c959a0ccace06d': 0.96, '8baa453b4ce8585aacfd1eb827ade39219a7ad45': 0.75, '73f96673a32c043df64f3377c86732b0e788fca9': 0.2, '1cea3bff061267d71cd614f613ef21dd0ed72e9f': 0.1}"
17730,3,2,0.5,0.3333333333333333,0.4,1.0,0.46927872602275644,"['b4c633f60e335c61b79688e27c11d590b104a826', 'dc509c3bb560554228da6fc21c085a767765ed71']","['5cbeb1c6d2957b5124ebfdfe9cc59e4117ad2ed3', 'a01f8f678f67f2c2ebfee12ee43a403a27d6b018', 'b4c633f60e335c61b79688e27c11d590b104a826']","{'b4c633f60e335c61b79688e27c11d590b104a826': 0.98, 'dc509c3bb560554228da6fc21c085a767765ed71': 0.65, '5cbeb1c6d2957b5124ebfdfe9cc59e4117ad2ed3': 0.3, 'a01f8f678f67f2c2ebfee12ee43a403a27d6b018': 0.35, '52729b23a0e5374766eb40240f715005048bea91': 0.2, '5d1ca1f222b9dfeb8594a61349f7c5629b528f2d': 0.1}"
17887,6,3,1.0,0.5,0.6666666666666666,1.0,0.644824486427155,"['2e1b3f6e5baa2b3d45798d8ea5d07abcbddc8450', 'a97ddb5ab070358f3e957865fdec0d9c83fb3eed', 'b95f91ab0af5e3a14b18f61a169931ca31c6c37c']","['0330adbb152349329ed1be8642c06470abcc04ae', '2e1b3f6e5baa2b3d45798d8ea5d07abcbddc8450', '8d50405eb2028704475759972ae7057a9d6042e1', 'a97ddb5ab070358f3e957865fdec0d9c83fb3eed', 'b95f91ab0af5e3a14b18f61a169931ca31c6c37c', 'b9b3577977241710bedcf95c26601071af593092']","{'2e1b3f6e5baa2b3d45798d8ea5d07abcbddc8450': 0.95, 'a97ddb5ab070358f3e957865fdec0d9c83fb3eed': 0.7, 'b95f91ab0af5e3a14b18f61a169931ca31c6c37c': 0.6, '0330adbb152349329ed1be8642c06470abcc04ae': 0.4, '8d50405eb2028704475759972ae7057a9d6042e1': 0.4, 'b9b3577977241710bedcf95c26601071af593092': 0.3}"
17897,4,2,1.0,0.5,0.6666666666666666,1.0,0.6366824387328317,"['4d6e5e63da53d309fe4de0f25a421fc4287120d6', '5649ff20645961d243436b9ba991273e315636f5']","['1ece21209d3ae51843c53433879644ca4d08fec7', '4d6e5e63da53d309fe4de0f25a421fc4287120d6', '5649ff20645961d243436b9ba991273e315636f5', 'd131828149c2579dd18adf04f2ef068915f5a23f']","{'5649ff20645961d243436b9ba991273e315636f5': 0.85, 'd131828149c2579dd18adf04f2ef068915f5a23f': 0.3, '4d6e5e63da53d309fe4de0f25a421fc4287120d6': 0.98}"
17942,6,0,0.0,0.0,0.0,0.0,0.0,[],"['1a6bfa4a0812aff88611780fa644b937ab12a9e5', '8ca3a0fd63d59c08f7e80b4d56ccea40ee7a2bf4', '926747f6aa0a93432d20725f7cb73414570a0175', '92f352b120ab1868acce406e9b46635d54b6aa8e', 'a66fa4f25e7f762d7de53e43a0ebd3106271e5d6', 'eba0ca46abf481f433d1aa64a423c33ad78a097a']",{}
17995,6,0,0.0,0.0,0.0,0.0,0.0,[],"['42c5596c810e813ae8ad6ee7da9e5f9ff8b63e9b', '4376da56e15f3a3707be2cecf27babf6041b57c0', '5010f469f50d9a77294ca0fa50053b4f5a6de099', '77bb4bcb372e02d3985d592f7235c18f122977e3', '79c3254f3ab1a6583409edf1ffec02c171709819', 'cc8e5c50931234119ee1f643e7ababebbf82ce05']",{}
18053,1,1,1.0,1.0,1.0,1.0,1.0,['ed0d37d4f15f851bb31bee234acb62fcc644f2cc'],['ed0d37d4f15f851bb31bee234acb62fcc644f2cc'],"{'39a07ed2d52357da6538c4d60d0ef80b47b209f5': 0.25, 'ed0d37d4f15f851bb31bee234acb62fcc644f2cc': 0.96, 'f8579f6c789d9e4b7bab16d012e1a793d79fa89b': 0.25}"
18073,4,0,0.0,0.0,0.0,0.0,0.0,[],"['18fbd636d0d4d6999e1866e70cf3a0b34489cda4', '373f969f928312da6abcb0c1e8086723537f7965', '596509d81c8fa4d3a61029ae19ccf170309024d1', 'b21ac51bf24775fe2769e83e66229203e657aa66']",{}
18132,1,1,1.0,1.0,1.0,1.0,1.0,['ab9a970b59e7315315b2ecb1f2cb8aaf69c8d68d'],['ab9a970b59e7315315b2ecb1f2cb8aaf69c8d68d'],{'ab9a970b59e7315315b2ecb1f2cb8aaf69c8d68d': 1.0}
18138,1,0,0.0,0.0,0.0,0.0,0.0,[],['7b2e597546c2ea7adc181d91dfa89711c4bedb6f'],{}
