Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
3309,1,2,0.5,1.0,0.6666666666666666,0.5,0.0,"['1ad6ea63dea08888d3f1e9f21a79503a17b83deb', '4a33bd6eb2778e76425e7a79ee145fd7192455fa']",['1ad6ea63dea08888d3f1e9f21a79503a17b83deb']
3416,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['7fe4c2a367d1cd04316e3b0365b919c2c3488bf7'],"['3702a500d308b966a0ee8d9131218d3dcaca666f', '7fe4c2a367d1cd04316e3b0365b919c2c3488bf7']"
3436,1,1,1.0,1.0,1.0,1.0,1.0,['4108feb27dc65b3374c2de65383176af02a2639a'],['4108feb27dc65b3374c2de65383176af02a2639a']
3475,1,1,1.0,1.0,1.0,1.0,1.0,['bb6702086354c265c7dd2e25c894bead335962d9'],['bb6702086354c265c7dd2e25c894bead335962d9']
3764,6,2,1.0,0.3333333333333333,0.5,1.0,0.4935232796777481,"['8e9328f630ebb3bc5d0e20b13153d3409aeb9a34', 'fa91030b2791efbfb16e72736408d566e1d1046d']","['5d7e43244da33c2afda6360fddcdd56ad4e31cb8', '75e3a06ac2f626948afbfa3c589c6e7747ae03a6', '78d87b6018e44ac2e7d18012fa784d6278532b4d', '8e9328f630ebb3bc5d0e20b13153d3409aeb9a34', 'e45c952479693876e43dda0cd22a3f61e2c74978', 'fa91030b2791efbfb16e72736408d566e1d1046d']"
3794,7,3,1.0,0.42857142857142855,0.6,1.0,0.5857421563596757,"['4028540d217200a9ded3ea020ae8fc8cf40dde2f', 'd86f817d0ec820b29437557cce1d89c415bebfa4', 'ee143ffc3d283f587d8384ef8a8b26f1445c0e18']","['2b648a6cbd09f92f3002e0bf413955bdb250157e', '4028540d217200a9ded3ea020ae8fc8cf40dde2f', '68720a6d0b95569e0c8fe10a64c76a744cf84ef8', '9afb34d782bc7d9575136a103db7a4c09871e443', 'd86f817d0ec820b29437557cce1d89c415bebfa4', 'e8c82ec1d0b11b586ab56bda359bf1d8b3ecccad', 'ee143ffc3d283f587d8384ef8a8b26f1445c0e18']"
3922,1,1,0.0,0.0,0.0,0.0,0.0,['5906f3f9f632c10d02b8cacf00bb621e8f2149b3'],['e1a5be4bec0f9d0d8a5d00fcbe85a4b3526a9dc1']
4213,1,1,1.0,1.0,1.0,1.0,1.0,['5906f3f9f632c10d02b8cacf00bb621e8f2149b3'],['5906f3f9f632c10d02b8cacf00bb621e8f2149b3']
4402,7,2,1.0,0.2857142857142857,0.4444444444444445,1.0,0.4483039899025303,"['7546809b0c84f2e0ee21aef4a56d2481065639e3', 'acf44137eb1e5317485539c36b4b46bb398dbfcf']","['08a532f925707ed16b9536bdbec848994827b426', '7546809b0c84f2e0ee21aef4a56d2481065639e3', '8707cbf702537f71a65f4a225c9c544b0ed4b9d2', 'acf44137eb1e5317485539c36b4b46bb398dbfcf', 'b521edb5108d6ed205c4dd30cb2a61267ac49dbf', 'bbb503aebddc63ed9b55db92cbc03243a43bbe5f', 'f0bc7828bef6825a0460460b173850f62257bad2']"
4476,1,1,1.0,1.0,1.0,1.0,1.0,['cc672006f66d9675b11bb11c9b0c9d207ab2a308'],['cc672006f66d9675b11bb11c9b0c9d207ab2a308']
4490,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['c5f4868b399224e413f51a05ce364b27455aba09'],"['c5f4868b399224e413f51a05ce364b27455aba09', 'dbaca59be9382b53b2830c728e73d89eccdbd0c4']"
4497,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['f31442e72adde96702935975ead6381c623d0975'],"['9445ca4b1c73fdc122f4b8137827b258507fd6b9', 'b78ffe75f21a60fdd06b528ba65a102feb5d07b4', 'f31442e72adde96702935975ead6381c623d0975']"
4990,2,0,0.0,0.0,0.0,0.0,0.0,[],"['611a667356196662e8896a4bb563d82f7a354274', '770faad6dafe77c946709cbfd87381a21db842bd']"
5091,1,0,0.0,0.0,0.0,0.0,0.0,[],['4b7c309fdcb3e941c9e8af2a9f8c5d86fa9f6c69']
5355,2,0,0.0,0.0,0.0,0.0,0.0,[],"['40ad79bc6d302978c84b1996212e9e49985bc561', '64e5fc4c97ccbe9b42fdacfd79eb2abe12f71a66']"
5490,1,2,0.5,1.0,0.6666666666666666,0.5,0.0,"['6fbbe1fab924b69c85e503979b2fbe4eddfe2602', 'ef8ef34916745d1a7ba64a2b0e8ddcae0721141c']",['6fbbe1fab924b69c85e503979b2fbe4eddfe2602']
6877,1,1,1.0,1.0,1.0,1.0,1.0,['b98f3d8394e58f3e0e6190a7b1185cfae482b03a'],['b98f3d8394e58f3e0e6190a7b1185cfae482b03a']
7150,1,1,1.0,1.0,1.0,1.0,1.0,['438e9da5fd3661fb3df0f1e850de3513b0e40a73'],['438e9da5fd3661fb3df0f1e850de3513b0e40a73']
7680,1,1,1.0,1.0,1.0,1.0,1.0,['676d1543a420927d5776a84849a18668d2d10ddf'],['676d1543a420927d5776a84849a18668d2d10ddf']
7722,1,1,1.0,1.0,1.0,1.0,1.0,['82e339d50dc51bbd4c6a073ab7d718a8c07a18a9'],['82e339d50dc51bbd4c6a073ab7d718a8c07a18a9']
7913,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['37a8e9ca322b82501c2190602df5640d3139c368', '635842b4f87723f9379adf328576e38af33fa6aa']",['635842b4f87723f9379adf328576e38af33fa6aa']
7995,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['52695cd09c629e3d24448d5f83527e631a9955b3'],"['52695cd09c629e3d24448d5f83527e631a9955b3', 'bcaa7a6982984b136f05a07a71310dd24e96668d', 'bf0bab9d25f4abc456d62b9f22e7e8a80bb47668', 'e3d998abb34b88633cfadb790e8de1fd34804dd6']"
8111,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['a90551aa2d9d654b3768d8ed68458d34c5becb30'],"['03cb0b459c0be112ca395bea33b2015e94a47a7d', 'a0a6dd1ae634f05e388795e5da187f4f33135458', 'a90551aa2d9d654b3768d8ed68458d34c5becb30', 'c1bceb34e1bcf05e229fd5e1ee7866eb26748d52']"
8447,2,0,0.0,0.0,0.0,0.0,0.0,[],"['70b159f02ef69569f7b70b682db6bcc88a387d93', 'bfa2b470d0afa9a722ba50b13c7db19b1d2e049e']"
8729,1,2,0.5,1.0,0.6666666666666666,0.5,0.0,"['28e063e6ed1c7ff635cf3f2f6aa54f5aae2d8e14', 'b412e59159c89cec8ccaa64e80b12015cf17a160']",['28e063e6ed1c7ff635cf3f2f6aa54f5aae2d8e14']
8840,1,2,0.0,0.0,0.0,0.0,0.0,"['7dd856bad87af26d318fd990319630b6ec94a0de', 'c346efd60621967f08e002893959e5a4ae81d52a']",['79aa9cdd74f16c4de1c72735949940f441706cec']
39394,1,1,1.0,1.0,1.0,1.0,1.0,['df44370f9baf18384aca60bade6125f9c3077fd9'],['df44370f9baf18384aca60bade6125f9c3077fd9']
39545,1,1,1.0,1.0,1.0,1.0,1.0,['ebb455920d7726ccc3da8ced4b451aaf98b778ae'],['ebb455920d7726ccc3da8ced4b451aaf98b778ae']
136864,1,1,1.0,1.0,1.0,1.0,1.0,['42937eaa1c4776cbc3c4f666c522bed0b2cb687a'],['42937eaa1c4776cbc3c4f666c522bed0b2cb687a']
152385,1,0,0.0,0.0,0.0,0.0,0.0,[],['3760272aa1c24e7cc95410874b9c3f07096794c9']
165471,1,1,1.0,1.0,1.0,1.0,1.0,['115c7af2f5f6db5c4ec20f23627336184a5cc7a7'],['115c7af2f5f6db5c4ec20f23627336184a5cc7a7']
