Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
2616,1,1,1.0,1.0,1.0,1.0,1.0,['d0fbd6854e77ac11c3465c198d17885ebcfd4225'],['d0fbd6854e77ac11c3465c198d17885ebcfd4225']
2669,1,1,1.0,1.0,1.0,1.0,1.0,['ed03e781935a3e3cbaa5f3cdbc29ed4e018a172a'],['ed03e781935a3e3cbaa5f3cdbc29ed4e018a172a']
2939,1,1,1.0,1.0,1.0,1.0,1.0,['be082b47f07604d73669594a0b0f95a1d655fd20'],['be082b47f07604d73669594a0b0f95a1d655fd20']
2996,3,0,0.0,0.0,0.0,0.0,0.0,[],"['42642e01512deeeca28d745234d4f333e4e79363', '99c4955ef445050fb05cebd9fd5dde47174cf77d', 'c56eff8d6e709dd5287407f66af95e6742f7d702']"
3039,2,0,0.0,0.0,0.0,0.0,0.0,[],"['56e8eaa20524723e76f5beac10d2dd02e9292acb', 'c6b9310bc919396cbae4ae62391c6b74769e0cfd']"
3046,2,2,1.0,1.0,1.0,1.0,1.0,"['b6b8f7326746e3eff355b74f26c0d879be5fff0f', 'e79c8b566b2a96c85a3ba7529d2ec350e264ca5a']","['b6b8f7326746e3eff355b74f26c0d879be5fff0f', 'e79c8b566b2a96c85a3ba7529d2ec350e264ca5a']"
3131,2,0,0.0,0.0,0.0,0.0,0.0,[],"['14c927a0ec496213e62267de7182b580ed2f7c11', 'ebac23710787df6f368d35b83d627e30477fb917']"
3295,1,1,1.0,1.0,1.0,1.0,1.0,['a42dd0df42d6860c6166aadfdb4b7d3e86f7f25e'],['a42dd0df42d6860c6166aadfdb4b7d3e86f7f25e']
3343,1,0,0.0,0.0,0.0,0.0,0.0,[],['a96f858d12e6524c65432a67ebdf1381003cb0f8']
3630,1,1,1.0,1.0,1.0,1.0,1.0,['a8511af1c53be912eead58bb7936527c5e9544e4'],['a8511af1c53be912eead58bb7936527c5e9544e4']
4119,1,1,1.0,1.0,1.0,1.0,1.0,['171824e0d5781ec43873e8a43329728d7b11ccdc'],['171824e0d5781ec43873e8a43329728d7b11ccdc']
4368,2,2,0.5,0.5,0.5,0.5,0.38685280723454163,"['042f912b11662adf6dd20dad63cd1772e79408ac', 'd5414101ab107fec0da00c0e9171de73b9b48873']","['906ce6a0755609d018c30248a1fece63e17be103', 'd5414101ab107fec0da00c0e9171de73b9b48873']"
4403,6,0,0.0,0.0,0.0,0.0,0.0,[],"['3a346104e178a45ced3af32ac1756ee4f2949842', '6111365c6cf2890721019a5a5dc52b54217378a3', '6b10d12acc0058e0008b4a52f6dbe2ef6c87a150', '8f5ff47295073b34564c7bc230f9ea960d3845f8', 'ba12d8b9f8b22e47426b6a5975a10783fb30119b', 'cceda4a2245ab55ed4cb13bcaca02dda7dedfbdc']"
4413,1,1,0.0,0.0,0.0,0.0,0.0,['2f60a11e261db9072759fbbb263a1d2542ca5c50'],['952bd90424401f90a3fa756a4b471e2925aaacc0']
4549,1,1,1.0,1.0,1.0,1.0,1.0,['eaff2dda75a274ae0fe18d971fb47426de4af7af'],['eaff2dda75a274ae0fe18d971fb47426de4af7af']
4869,1,1,1.0,1.0,1.0,1.0,1.0,['5ac463751393b9439661830589251b91d625e376'],['5ac463751393b9439661830589251b91d625e376']
4908,1,1,1.0,1.0,1.0,1.0,1.0,['3476beae40dd96a1e09fc7b7b41f40c49c969d6b'],['3476beae40dd96a1e09fc7b7b41f40c49c969d6b']
5055,1,1,1.0,1.0,1.0,1.0,1.0,['4e7cbf4fa76fcbb7182b09acb18d5be1bf94a807'],['4e7cbf4fa76fcbb7182b09acb18d5be1bf94a807']
5062,3,0,0.0,0.0,0.0,0.0,0.0,[],"['14d443d657af3c9cef8bf074ad3ef9e44e2aaa3e', '24d5206755c338ef4f1d2cb6e0460e4e0930bd25', '27ba6f776f674d1207e097e9c97523c636440c41']"
5296,1,0,0.0,0.0,0.0,0.0,0.0,[],['f1abbea00fee000b020efb8ab9bda9b723bb71c9']
5472,1,1,1.0,1.0,1.0,1.0,1.0,['b3a77cce3d75cafa882dd331e9ee06b57408b679'],['b3a77cce3d75cafa882dd331e9ee06b57408b679']
5602,2,2,1.0,1.0,1.0,1.0,1.0,"['0729e6b43fb1b807bca068273dbd58b0949be8d6', '67ff9dfaf1d38a3eb81a22e80cb1583bc819a546']","['0729e6b43fb1b807bca068273dbd58b0949be8d6', '67ff9dfaf1d38a3eb81a22e80cb1583bc819a546']"
5616,7,0,0.0,0.0,0.0,0.0,0.0,[],"['0853d58c857f6436f3b8dac9d3f9931fccfe05a6', '16417977a0be45c5f778444970f3dd55dc931d40', '4a5bf36af83e17551061704e7860b8ad81b1ebce', '5f185651a4a8f783af57c8f0a18d45574eab0f21', 'b09776469785d8c4527fd43b0f8dd85461825e26', 'd34a23f089d966394ff42a5adce809b90f36db14', 'fbe51b51f21a0bc993eb72dcc7459ce48742c858']"
5663,3,0,0.0,0.0,0.0,0.0,0.0,[],"['b66813afdd049480d2e657a58c15460b928d2024', 'c8be1a9c8766fdae16fc15073163060a630be29a', 'eaff4eb19540b2bfac3ff79299eb17f5ee23d9ad']"
5696,1,1,0.0,0.0,0.0,0.0,0.0,['b9ee6ce89144bcf631a0813cba953be03dacb015'],['7304ea764f05305dd11e464c6d46d861e17e123c']
5801,4,4,0.5,0.5,0.5,0.5,0.44149241373678083,"['276c1ae16ff6631766b9a6227524dd7d1f671342', '3b7e92a615cb03d4097baa86486b76635e0bd145', 'c27b46c7db15ed8064fab4449e119692a331bc66', 'e72c884acf57750f5e701d769ebf3b8e880a0d74']","['3b7e92a615cb03d4097baa86486b76635e0bd145', '3d672c840df12ed2ecd9196ff36a19232cb4969d', 'c27b46c7db15ed8064fab4449e119692a331bc66', 'd5592e4b439e5f0e4b80d6228cf4ac7bc4802564']"
5887,1,1,1.0,1.0,1.0,1.0,1.0,['70b6533a23f6570d6d8db8ae11694a18e13d6768'],['70b6533a23f6570d6d8db8ae11694a18e13d6768']
5990,5,0,0.0,0.0,0.0,0.0,0.0,[],"['07546f5c6595b291b604b836a13c1fd9d8f8c8c3', '9ad96b2b172fd6bf64e45d9117e82521415033a2', '9bd7f41eec4f464abe8b2c13a6e0e87a65064016', 'd05c2e5f4d2fe6d3c24f5c6c030602dc47bfcd6e', 'f64f930551f463d15fb75a060ea0df410753fa22']"
6011,3,0,0.0,0.0,0.0,0.0,0.0,[],"['2ce36d8955d03f3d6d5f53888bdfee7277e73950', '42379406a34689a869e07f0312f34fb031f722f9', '50c0ebf1f3622c5ce1e11b2816003a4dd6dc7b09']"
6090,2,0,0.0,0.0,0.0,0.0,0.0,[],"['0c82813af2bb9aa93011c2891f4d8a1064e4ed5e', '84be0f3863530ea64eb2bc1b0a43ddde76f68996']"
6400,1,1,1.0,1.0,1.0,1.0,1.0,['87a4fa8a844870eaf408b22a8cab228ae8348569'],['87a4fa8a844870eaf408b22a8cab228ae8348569']
6461,2,0,0.0,0.0,0.0,0.0,0.0,[],"['04876ad8e0cca1e5a4b23337a5159559a2169d84', 'e4cac708fbfb4b0acacf654442e909bf981c4f11']"
6472,3,0,0.0,0.0,0.0,0.0,0.0,[],"['612e978ee4680d7253dc3e2a814ae3011ebefdde', 'd49a69f5d91dd81bfc0503e8862dede677519654', 'f278bcfb3898818fe28f710c67f1e7d55bc64aac']"
6813,1,1,0.0,0.0,0.0,0.0,0.0,['879fb309558656a86f027b9567bf0e9a0dd90a9b'],['db472b2d326706a84400b4b9ad8f4e5b7f952b54']
7274,1,1,1.0,1.0,1.0,1.0,1.0,['93e4fd25f7f15efe97266186170a5d8df4c22d1c'],['93e4fd25f7f15efe97266186170a5d8df4c22d1c']
7454,3,0,0.0,0.0,0.0,0.0,0.0,[],"['63a36b2a7a70caaf203363987ab84f178b23587b', 'aefb59bcbf5682a7c3a9fc98b9b040762ea80cac', 'f2a303d2f87757320dd1683c6403ff74969fb335']"
7817,1,1,1.0,1.0,1.0,1.0,1.0,['d06119defb00e668cf0ee0ac55a2107456d40d60'],['d06119defb00e668cf0ee0ac55a2107456d40d60']
7933,1,0,0.0,0.0,0.0,0.0,0.0,[],['9b6d96bacdf5ae46c8edb31fe42e496b8d6fac4c']
8307,1,1,1.0,1.0,1.0,1.0,1.0,['c2d69cfc8faaeae5381038f70df31404492f5c33'],['c2d69cfc8faaeae5381038f70df31404492f5c33']
8786,2,0,0.0,0.0,0.0,0.0,0.0,[],"['9f6636c007fa2dfc326d3db5085a200f993de5b1', 'df066c642fbd878ca91210a087e2f2c5b0f39214']"
8790,1,1,0.0,0.0,0.0,0.0,0.0,['e8c82ec1d0b11b586ab56bda359bf1d8b3ecccad'],['337da30119e9ab2bc551af5516a07d2a3bdfa8c3']
72610,1,1,1.0,1.0,1.0,1.0,1.0,['bc0a0c60ca6d6a3d4dc7253f2cba57c166cad0e9'],['bc0a0c60ca6d6a3d4dc7253f2cba57c166cad0e9']
166286,1,1,1.0,1.0,1.0,1.0,1.0,['f904e7128fce60c175e68fad1df191cf62ce1f55'],['f904e7128fce60c175e68fad1df191cf62ce1f55']
