Issue,Precision,Recall,F1,AllCorrect,HalfCorrect,Predicted,TrueCount
4090,0.4,1.0,0.5714285714285714,0,1,5,2
4134,1.0,1.0,1.0,1,1,1,1
4284,1.0,1.0,1.0,1,1,2,2
4718,0.6666666666666666,1.0,0.8,0,1,3,2
4835,0.5,1.0,0.6666666666666666,0,1,2,1
5269,1.0,1.0,1.0,1,1,1,1
5676,0.3333333333333333,1.0,0.5,0,1,3,1
6042,1.0,0.5,0.6666666666666666,0,1,1,2
6124,1.0,0.5,0.6666666666666666,0,1,1,2
6155,0.3333333333333333,1.0,0.5,0,1,3,1
6203,0.4,1.0,0.5714285714285714,0,1,5,2
6230,0.2857142857142857,1.0,0.4444444444444444,0,1,7,2
6388,0.3333333333333333,1.0,0.5,0,1,3,1
6741,0.3333333333333333,1.0,0.5,0,1,3,1
6820,0.25,1.0,0.4,0,1,4,1
6833,1.0,0.75,0.8571428571428571,0,1,3,4
6873,1.0,1.0,1.0,1,1,1,1
6945,1.0,1.0,1.0,1,1,1,1
7118,1.0,1.0,1.0,1,1,3,3
7174,1.0,0.6666666666666666,0.8,0,1,2,3
7250,1.0,0.5,0.6666666666666666,0,1,2,4
7466,0.25,1.0,0.4,0,1,4,1
7625,0.2857142857142857,0.6666666666666666,0.4,0,1,7,3
7644,1.0,0.3333333333333333,0.5,0,0,2,6
7658,0.2,1.0,0.3333333333333333,0,1,5,1
7830,0.75,1.0,0.8571428571428571,0,1,8,6
7879,0.5384615384615384,1.0,0.7,0,1,13,7
7935,0.6666666666666666,1.0,0.8,0,1,3,2
7982,0.0,0.0,0.0,0,0,3,3
8025,0.6666666666666666,0.4,0.5,0,0,3,5
8045,1.0,1.0,1.0,1,1,5,5
8296,1.0,1.0,1.0,1,1,3,3
8331,1.0,1.0,1.0,1,1,2,2
8457,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,3,3
8864,1.0,1.0,1.0,1,1,1,1
8989,1.0,1.0,1.0,1,1,4,4
8990,1.0,1.0,1.0,1,1,1,1
9074,0.36363636363636365,0.8,0.5,0,1,11,5
9485,1.0,1.0,1.0,1,1,2,2
9494,0.5,1.0,0.6666666666666666,0,1,2,1
10004,0.5,1.0,0.6666666666666666,0,1,2,1
10040,1.0,1.0,1.0,1,1,1,1
10046,0.3333333333333333,1.0,0.5,0,1,3,1
10135,0.5,1.0,0.6666666666666666,0,1,2,1
10225,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,3,3
10636,0.25,1.0,0.4,0,1,4,1
11518,1.0,1.0,1.0,1,1,1,1
11688,1.0,1.0,1.0,1,1,5,5
11747,1.0,1.0,1.0,1,1,4,4
11939,1.0,1.0,1.0,1,1,1,1
12054,0.5,0.2,0.2857142857142857,0,0,2,5
12281,1.0,1.0,1.0,1,1,2,2
12310,1.0,0.16666666666666666,0.2857142857142857,0,0,1,6
12717,0.6666666666666666,0.8,0.7272727272727273,0,1,6,5
12809,1.0,1.0,1.0,1,1,3,3
13065,1.0,0.3333333333333333,0.5,0,0,1,3
13119,1.0,1.0,1.0,1,1,1,1
13261,0.0,0.0,0.0,0,0,3,2
13403,0.5,1.0,0.6666666666666666,0,1,2,1
13498,1.0,1.0,1.0,1,1,1,1
13499,1.0,1.0,1.0,1,1,1,1
13696,1.0,1.0,1.0,1,1,5,5
13727,1.0,1.0,1.0,1,1,2,2
13738,1.0,1.0,1.0,1,1,1,1
13924,1.0,1.0,1.0,1,1,1,1
14340,1.0,0.5,0.6666666666666666,0,1,3,6
14892,1.0,1.0,1.0,1,1,1,1
15186,0.5,1.0,0.6666666666666666,0,1,2,1
15370,0.3333333333333333,1.0,0.5,0,1,3,1
15509,1.0,1.0,1.0,1,1,1,1
15631,1.0,1.0,1.0,1,1,3,3
