Issue,K,Predicted,Inter,AllCorrect,HalfCorrect,Precision,Recall,F1
36224,1,1,1,1,1,1.0,1.0,1.0
36491,5,5,4,0,1,0.8,0.8,0.8
36545,3,3,2,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
36735,2,2,1,0,1,0.5,0.5,0.5
36824,3,3,3,1,1,1.0,1.0,1.0
36831,4,4,3,0,1,0.75,0.75,0.75
36864,4,4,4,1,1,1.0,1.0,1.0
36931,1,1,1,1,1,1.0,1.0,1.0
36991,1,1,1,1,1,1.0,1.0,1.0
37199,3,3,2,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
37271,1,1,1,1,1,1.0,1.0,1.0
37351,5,5,3,0,1,0.6,0.6,0.6
37357,1,1,1,1,1,1.0,1.0,1.0
37407,1,1,1,1,1,1.0,1.0,1.0
37429,1,1,1,1,1,1.0,1.0,1.0
37475,1,1,1,1,1,1.0,1.0,1.0
37478,5,5,2,0,0,0.4,0.4,0.4
37930,2,2,2,1,1,1.0,1.0,1.0
37943,1,1,1,1,1,1.0,1.0,1.0
