Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
16281,5,0,0.0,0.0,0.0,0.0,0.0,[],"['02d65912565020475227a9a5eae4475e17abaeb8', '61d9bb4f81b59397a82b14789d85b5b8aee23964', '770f9a8c9a1f930bad39fc5fe9eaa7ac13ceb513', '8a738c3c731de35571944d21f5e79836c972eced', 'afc617df3b9d0b1064303bb8937410cdd5a4f844']"
16282,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5307212739772434,"['1351e3886c070fa070e526ab183f437e41cd6746', '5eb9f29255198c742582fe15ae5abf6e880aef02', '7f8a1b4499c0101d8178689cbb6d6af38618b685']","['0a61de9ee6239593d4e3151b2c17b678f41e1b5b', '5eb9f29255198c742582fe15ae5abf6e880aef02', '7f8a1b4499c0101d8178689cbb6d6af38618b685']"
16298,4,0,0.0,0.0,0.0,0.0,0.0,[],"['4f1d1d9a1dbc69fc8e8e4293bae614e4611d4f3f', 'ac19c56512c332d50899d4e80b2febf235c6d6ce', 'd626afa09c1e07a9678bd4b13b4be6fdf1663946', 'd821ee3861545e8aa2008cad0314c392ddf906c3']"
16336,5,0,0.0,0.0,0.0,0.0,0.0,[],"['262de7f9195117aaf1faf2efca6210079fa493ed', '52b5a8a13f88cec2f18e8e579129ec2253ca3bd0', '866ce47449fc8e97ed190d304fa352468bc0c144', '9e8ace7957cd0638ce3d2741fd31e3edaa50ef85', 'f145ee407de3d9a8929a173fbfc4d7dc3cc10d88']"
16341,2,2,1.0,1.0,1.0,1.0,1.0,"['2d6fcf23ab3f731523eb1749f005a9e9af23f3b6', 'a718e706d4a9ac792230d3239974c7dd1382ecdb']","['2d6fcf23ab3f731523eb1749f005a9e9af23f3b6', 'a718e706d4a9ac792230d3239974c7dd1382ecdb']"
16375,1,1,1.0,1.0,1.0,1.0,1.0,['a6e6a9963b708d78cdb35e4c8586a35e6f231275'],['a6e6a9963b708d78cdb35e4c8586a35e6f231275']
16415,4,0,0.0,0.0,0.0,0.0,0.0,[],"['06f7441eda9e20ebfa03745dbfeb2f1242e1b13f', '83bd5d876190860dde039e9bc044728dfe2362c5', '8d373fc0193bfc3e345e5d1faacc29cf1821a11b', 'd5e19f75caf2c9ebeb0989b698731a3e070345fb']"
16495,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,"['1a8ea93dd490f8effc8cfe6871f3c4faf1875ce7', '450fed2911785eb6b987453f31122143d9da0e8f', 'a7b65f561ace74768c880fe8ceddcbd74a499f93']","['008c9620ce0d3e405134ab34366bf38dcf3854e6', '1a8ea93dd490f8effc8cfe6871f3c4faf1875ce7', '450fed2911785eb6b987453f31122143d9da0e8f']"
16515,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,"['bda1aab2d43a30e5e774ee256fc3bec690076f30', 'de0d31e5af96424bb930fd78b345ab86acb5d0a1', 'f5f1f64319265af48dba9e44a68c767dad11c599']","['725798f6d35a78eb117b29763a292210171c09bb', 'bda1aab2d43a30e5e774ee256fc3bec690076f30', 'de0d31e5af96424bb930fd78b345ab86acb5d0a1']"
16570,6,0,0.0,0.0,0.0,0.0,0.0,[],"['097e4406961f74325a14b04d42ac17667151bfbb', '14ef3b1d4264aa28e8bb735b06e481b71b0f23a0', '3c2efd82dd340cb8030b73b461cbedb1a77bed05', '54f07810fafbcd3e1bb56664bb0127053463c978', '987a2237103bde77bb273b0dba734ee232b74f1a', 'bb6a907b199222647c3a2a66276ad831a53e52fe']"
16585,1,1,1.0,1.0,1.0,1.0,1.0,['36f21cf42d58ededac42c6f4d104bf8eff165455'],['36f21cf42d58ededac42c6f4d104bf8eff165455']
16588,2,2,0.5,0.5,0.5,0.5,0.38685280723454163,"['6b49ce79342a1f65f17972d77e7a8022481553e5', 'f67ef0b105fa59a34af92d88d3e94a38e91890ea']","['2b464d1807b9cd8b35134a7edb1ab06822cac641', '6b49ce79342a1f65f17972d77e7a8022481553e5']"
16590,4,0,0.0,0.0,0.0,0.0,0.0,[],"['2f7d7d395ced3892ddacadbf7c5c07e792587863', '59561f0d7a7529d241c75e87b65e13d568fd3245', '5dc05ad71aa8cd3d427ad56ef607b8614344b5b0', 'a5f242ffddd0d8286452108e040d85eb3ec1ee35']"
16595,1,1,1.0,1.0,1.0,1.0,1.0,['6cade1c35628818d1687687dc7556ef87ba8cdfb'],['6cade1c35628818d1687687dc7556ef87ba8cdfb']
16652,1,1,0.0,0.0,0.0,0.0,0.0,['e42cd555177a4939901de14fe6f3ad2ace9809fd'],['f2bc28e258e92fdce50868c094a4e9209742c635']
16655,2,2,1.0,1.0,1.0,1.0,1.0,"['946c0661f1fd818fa95d8aca35af8cbbf516da08', 'd3b3b8f2e8e93f08637c8e72d168317581361814']","['946c0661f1fd818fa95d8aca35af8cbbf516da08', 'd3b3b8f2e8e93f08637c8e72d168317581361814']"
16724,5,0,0.0,0.0,0.0,0.0,0.0,[],"['01befd2aab9d531a5d0ef93bc18711b3c76c19a2', '8b3cce42ee45c45f254251c19b06f212d564273d', 'c9f1d1c581afad129f9ea50871cf88f369fa7288', 'e7ba3b6e17d8d3d654f236add3d8fac9c479a446', 'f295cad75b8fcfc7cb15a7352303f32ee89e712c']"
16767,5,0,0.0,0.0,0.0,0.0,0.0,[],"['867fe27888037e02be6e449e1c1dfe4817d073e4', '8b8552b5e3e92762b406ed3712deaaece896f4f8', 'a75df0f73fcb17a1c1f9ce2624363063277251e3', 'e4b242393c47527b20852969baf0b5d4c122458f', 'ef50920193d703a94499fc4de649410016561331']"
16800,7,0,0.0,0.0,0.0,0.0,0.0,[],"['1fee4099727fe5a53cf637121f0e9dd1ee8f26d7', '4dc79c10d2952d39801dcef1c44eabec05bc6e34', '5b667dc7cabaddfe862564ed7260558c732f998b', '8baa453b4ce8585aacfd1eb827ade39219a7ad45', '8dc4130bea81100dbd83251431a091125970b55a', '9e66e500eba6a72723bba1743992dffd7bb07874', 'cd033298eac7f62f9a8b0d73f1d33675187e0303']"
16817,1,1,1.0,1.0,1.0,1.0,1.0,['c6cf14180dfdd9432bf7395f23c2af794efd4b29'],['c6cf14180dfdd9432bf7395f23c2af794efd4b29']
16843,2,0,0.0,0.0,0.0,0.0,0.0,[],"['667d488bf482c751e954238b89e62c4b9f7f3678', 'b62c2335670fc4cf71bd88177dae69039fdee2e2']"
16865,4,0,0.0,0.0,0.0,0.0,0.0,[],"['1b5a4463f715d2583325be8b61b47893cca2a474', '2b3c8b509b7124ab5184308b47766038f3da5f4b', '493ac60a38070be2bcf42f6e8e1cbd50f41d0258', '9a1c98a201a557dc82b98720317be50dbd7dedf4']"
16944,5,0,0.0,0.0,0.0,0.0,0.0,[],"['01e12995d4b31286a8499b61453071e3857deb31', '70ca0680dfca4fd47daedd5935c120e32c06e79d', '7364d53db23fd97aaf1166c1022fa960ae41b162', '9cdb1fab924d0d21a7a1fa567402d939fb9f6887', 'e2275e2fd97e0b9ab288de0328b726e997d43980']"
16980,3,0,0.0,0.0,0.0,0.0,0.0,[],"['1612ed61c4d86807789176eb8725f29eeb910673', '39a91a053922c5930fd14443b1189d680e4a38f8', 'f926e71bf21ef485c2ac6c48b1352525d13c646d']"
16990,6,0,0.0,0.0,0.0,0.0,0.0,[],"['0cd3d8e6e7c62ddfded0cfc58969736ee2a3f54d', '44a4fd90501c033a21f9efb98087616751e36ac0', '7d0962cec3c139337e20292c1c5a06a0c125b4c9', 'a1691ff86c95f44facca8b2790e549b1d784344f', 'b5b6386a4ac351304547f79da32c7013323f4e6d', 'ef738ae1cca81ecd5f96934998ab9266eaf7e2b1']"
17054,3,0,0.0,0.0,0.0,0.0,0.0,[],"['6863fcc13e988b7037d734048c87e1b8574e7233', '8831dacf508144e3bbcef60d30729d28646627d3', 'c3000343994fc7c94c1823e528a7a267ae305ef8']"
17072,5,5,1.0,1.0,1.0,1.0,1.0,"['33b8aad5b4bf0645c4ada9a4dd9315c88f244637', '6853f21d8df176820de407985acc282175137652', '76f57d3da776f4153d9d1463b8fe63ab0c8c300b', 'c507b4eb531c886f5a11c2822a4c313469d5e638', 'e882147c0479877a3d96b6214a4205d37a96ce05']","['33b8aad5b4bf0645c4ada9a4dd9315c88f244637', '6853f21d8df176820de407985acc282175137652', '76f57d3da776f4153d9d1463b8fe63ab0c8c300b', 'c507b4eb531c886f5a11c2822a4c313469d5e638', 'e882147c0479877a3d96b6214a4205d37a96ce05']"
17077,1,1,1.0,1.0,1.0,1.0,1.0,['9117d67e655be7a7671aba9b6686f32bca8a1425'],['9117d67e655be7a7671aba9b6686f32bca8a1425']
17128,3,3,1.0,1.0,1.0,1.0,1.0,"['59521709f174fc5409ea9be72862ac8138695e96', '5e138fb4c731930ffa642e808a003997d51ab291', 'a440cb2bc7817bf9fc903282dfbde9474b951a4e']","['59521709f174fc5409ea9be72862ac8138695e96', '5e138fb4c731930ffa642e808a003997d51ab291', 'a440cb2bc7817bf9fc903282dfbde9474b951a4e']"
17180,2,2,1.0,1.0,1.0,1.0,1.0,"['0a4a6548195258105f3780ab481139a65f13909c', 'dd224c4a6db4d6e2e68f74160c7577a3b122983f']","['0a4a6548195258105f3780ab481139a65f13909c', 'dd224c4a6db4d6e2e68f74160c7577a3b122983f']"
17194,1,0,0.0,0.0,0.0,0.0,0.0,[],['19615f98106ec2c1c6a7197390efa5dac3862e0c']
17208,1,1,1.0,1.0,1.0,1.0,1.0,['7c52266c401f7242895964dfd7bec17d7de2a9af'],['7c52266c401f7242895964dfd7bec17d7de2a9af']
17260,6,0,0.0,0.0,0.0,0.0,0.0,[],"['91c5489e9e7e06dc76ff7854f49eb797fa4be2e5', '9b75dbc49c816f7b6f6795ddbeed277011913a9b', 'a0e476a4e44e8dcb5d99b535480f5b25c6e3fc7d', 'db5c7170d8a1b2631c3162e5c6bc1fa1f66061e5', 'f6b1c33de39d3ba4f90903f3e16d31935d5f1250', 'fd76c3b557ffcbe0b864a0b2eb67a933180dfe01']"
17305,2,2,1.0,1.0,1.0,1.0,1.0,"['9170de2eb311faa3afaccb8c8779bbb5aae67bf5', 'bf70047ee2184dcc21414b8d673c1c631ad4ea53']","['9170de2eb311faa3afaccb8c8779bbb5aae67bf5', 'bf70047ee2184dcc21414b8d673c1c631ad4ea53']"
17328,1,1,1.0,1.0,1.0,1.0,1.0,['8cf2a379122ee8ad8c0116dd3bf381823aed4361'],['8cf2a379122ee8ad8c0116dd3bf381823aed4361']
17352,1,1,1.0,1.0,1.0,1.0,1.0,['8f585290158ad53ea1315921fe4c66e5d94bf1f3'],['8f585290158ad53ea1315921fe4c66e5d94bf1f3']
17400,4,0,0.0,0.0,0.0,0.0,0.0,[],"['4b0ac9b2b85835f07fbbbaae5336b787171e7d89', '600363e619aceff93d820bce8f0ca02351e05957', 'cd60bd80a8224dfb756cb4457c6a92c757e032d4', 'd4db8cae8ef277850f8425d64086e6ca6b476a4a']"
17425,6,0,0.0,0.0,0.0,0.0,0.0,[],"['116170a16062caa0aaa6d995bbd698341bd7c9d1', '1351e3886c070fa070e526ab183f437e41cd6746', '1492a898a95b622db43cf4c95ae104947cbacf43', '34fd36fee6d9ef59a04a8b7b115b05d1fcffc481', '861b64af9f9dec52613fbaa3ec578053b875f5b1', 'bed85dbd7fadb8bba275960b0defd6f278a14442']"
17533,1,1,1.0,1.0,1.0,1.0,1.0,['6647dbe1bf8d9eb39c7521a7372d7cf0d7a3d00e'],['6647dbe1bf8d9eb39c7521a7372d7cf0d7a3d00e']
17547,4,0,0.0,0.0,0.0,0.0,0.0,[],"['57b2ced886073b99f411b45ec0a17ebc06fbd563', 'b5cc2a62474b8db68e5bdb10f1fe23c2e98d2fc8', 'bfc9c6e97627aa7a8c21a93e9ba8586e7a9da19c', 'e6dc6773e08edf7cf6799280d40db51be70269c0']"
17582,1,0,0.0,0.0,0.0,0.0,0.0,[],['7192255637fa7512196083e0355f2e6fdd48445d']
17654,1,1,1.0,1.0,1.0,1.0,1.0,['fa511d80da82a7b2fc9f9abd84ab9476844b87c4'],['fa511d80da82a7b2fc9f9abd84ab9476844b87c4']
17679,2,0,0.0,0.0,0.0,0.0,0.0,[],"['4a85d69e910ff62ca359f08a4a03c8531fddd8be', 'db10ee47115313e63821be9de5a037d13ff453a3']"
17749,4,0,0.0,0.0,0.0,0.0,0.0,[],"['3d3af9baf8a09c55b66cc5f9797685a727c1055d', '545ce4e4bffabd589a04eaf37536727cf15d37d2', '5cd03d7e3771233ee1221d67351fbfe45f70b5cf', '633ab644a9e9e597b03b162e0899fd71403956c0']"
17770,4,0,0.0,0.0,0.0,0.0,0.0,[],"['26fbdb3477110db1fe3e22bd9e8280b264dd9c27', '83b28c38006bdd9e11674c2923c64ccf7219fd2b', '86efa989f9c3265c717f1828f200dc2d88f58c14', 'b646bd68c42fccd1c49f4c5adeb7277c017364a1']"
17789,5,0,0.0,0.0,0.0,0.0,0.0,[],"['26f522f08539cfc3440b7b40fb9aa818c69d54fd', '2e20c1a056416effe15f151acc240f679b2293d6', '713aa1942cd244a8f448c09d0704316bd0fc856a', '94f23bdf2df20d4cac922d4fac48ee232136e06d', 'd1baf23c087fb3c8a215243fe815d58473d98fee']"
17883,4,0,0.0,0.0,0.0,0.0,0.0,[],"['00336c418542ef1fa02dfe988587200aa3f8ce5c', '20f197ed5a9283dc22fe12a5973dd0dcf597d586', '5d5659718bd678818811d4111e5510df49e91b9c', 'eaba97753d8c6c9cfbb316343530957c56c88c5c']"
17899,4,0,0.0,0.0,0.0,0.0,0.0,[],"['15e7434453999e8d2d66912ad187ac70fd3eaf90', '71459283a93f18b50835543468f506e434ded96d', '779706c108a6b388c218205992b4b20df178695e', 'a29ef7d9cd0aa7a82f787490d9836faafa158411']"
17920,7,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.7081895500563976,"['37d6130ab060d3466169bcecdb9b925ee9e9647c', '7d93b19ad726b9035b84bcbf0b4a741382870993', '853c24ee5592130b0fd3383e060bfd73f82d3dab', 'c7c120ebaac48ab6f57310f23d1782bc891a67f9', 'd5b46ccb5ff5512a0cf8aaddaea132c0a6606e6a', 'e20af0635cf9d0bbc96b4f70bda14b065d54ea6c', 'ff5b32fabd203e9ef9d8d5657913e33b44bca566']","['7d93b19ad726b9035b84bcbf0b4a741382870993', 'a7f6f1d4ed2c3e02cc0fded0628f523d2bbff07a', 'c7c120ebaac48ab6f57310f23d1782bc891a67f9', 'ce15b8341e00c62e79bcf4428a675156477e9250', 'd5b46ccb5ff5512a0cf8aaddaea132c0a6606e6a', 'e20af0635cf9d0bbc96b4f70bda14b065d54ea6c', 'ff5b32fabd203e9ef9d8d5657913e33b44bca566']"
18008,2,0,0.0,0.0,0.0,0.0,0.0,[],"['3fac54b6f757ae4d4bd724be540c63a65e894b20', 'e943055fce4b80250c2d5b5cce5561ae33b39cda']"
18062,2,0,0.0,0.0,0.0,0.0,0.0,[],"['5b6853fd28bd6b0b9476acfd86daf0cc24945f07', 'f01969e13ca0a71cde6adbe6eccb9b54ed78b12c']"
18140,6,0,0.0,0.0,0.0,0.0,0.0,[],"['0af56483390cf676d8fadd0fe9ba3606612194f7', '48e8e3363bc5cc6cd7c7c249f7bed6132579ccfe', '6cf41511be4ad90ba0b0b26e6e92ab175d8e5545', '8539670503a75224a5420ee72130cefb041c43de', 'af0f1408a0ca6e8530654dbb56116018cd2b9f2b', 'cd0701abdfa172c8312706f94aa1907a74b945ac']"
18155,4,0,0.0,0.0,0.0,0.0,0.0,[],"['28a0f3aeaa2f138709a6aa8752aceeca436f41bc', '49058194dd0618532e3c795b97de1f759cc95a3c', 'e80a07717c1ae2e009dce37fc0827dc49d3a4602', 'ecb2d3dbd3dc66a4532ca1220c825ce3f1796af5']"
18189,1,1,1.0,1.0,1.0,1.0,1.0,['12f2960a953a7e0e24a5dbbad0a84b21ad691e81'],['12f2960a953a7e0e24a5dbbad0a84b21ad691e81']
18244,3,0,0.0,0.0,0.0,0.0,0.0,[],"['99eb0436ab36fc03771cceb023e1cd850e4cb068', 'b394fe39bf47ae812b6ed8232a2540ee8d9e9b37', 'b547b27ac2a2a55bdb97a0cc073d654af7d10020']"
18267,3,0,0.0,0.0,0.0,0.0,0.0,[],"['60315bab113d34f47eb0c97dafe33de48c774f7a', 'd56bed49b464987225041d27b08bc49590a61b01', 'dce4f5fdacc8d6b01cabb5d13c61177a7f51d298']"
18278,1,1,1.0,1.0,1.0,1.0,1.0,['20f53ab0255f504e28155742162b06c1b5cf92fe'],['20f53ab0255f504e28155742162b06c1b5cf92fe']
18288,3,0,0.0,0.0,0.0,0.0,0.0,[],"['33af4f192045713cc635840e235989e0d9205ba4', '5bf1770e44f819f75f7cf8abf6d109f3bf46732a', 'c6a7fa842a7a11d2066bfff20483d10a1d5d2599']"
18327,7,0,0.0,0.0,0.0,0.0,0.0,[],"['291526ddcf23c875903816b2cb525b0d8458d487', '2b447e2b2d4c345b957848bb9a9f780b0841027d', '6f3566882bacebd0f8af4f717eb7074ee4fa9ebc', 'ad27a369e36bcba29852901f30e9b816aae2461a', 'c8effb6ce2fa3ba8c6da6efb5b74fe9821a2ef42', 'da4098ac80a66baf6212c715719bc19a6b070ebd', 'dffb0c2a7f93206972686983aecf166f4460e953']"
18366,3,0,0.0,0.0,0.0,0.0,0.0,[],"['1029a6c99195e95bc0822f42e6cb770d6b10e24a', 'c3701622efb53df6338cd8e4574f466e94a26f3a', 'fc7f320f264f747425d46c94bc8104ceeca18be3']"
18409,1,1,1.0,1.0,1.0,1.0,1.0,['e77b951652284094def6bb321d648fbdbeeb6a1d'],['e77b951652284094def6bb321d648fbdbeeb6a1d']
18421,3,0,0.0,0.0,0.0,0.0,0.0,[],"['30fa48cda0ff3aca9f28866836bf4e458cca267b', '729656df8793c848a48369a7ef92ec8349e61e69', 'f743ba44c8cd62bb5c3f2cfdab23a9e8ba991a08']"
18516,1,1,1.0,1.0,1.0,1.0,1.0,['d468500eb17f0bd79ff6cc7cd056a77a444f9926'],['d468500eb17f0bd79ff6cc7cd056a77a444f9926']
18597,4,0,0.0,0.0,0.0,0.0,0.0,[],"['01733d615b60d2c436f86f8d4ff4e74fdeeaea76', '88a03b4b98b87338c0d690188fc32971ab33b39e', '947ca52910ede7443efe04aaf21550f06ade7a0e', 'd1f3bd8f2f1cb44dd1eeb872873892fbfced464b']"
18613,5,0,0.0,0.0,0.0,0.0,0.0,[],"['09c15ee1f60c8b6accb722c2d75fdf7e36aa9279', '6b35912dca1d0fa05c6e7488031762f15d53ed5d', '886e5253efd91eded9fcd6b99cc1df1401f190fc', '897d557d3c4c92209ffda59eeb083ecb90ca2979', 'b5bffbec163f120e6c661f66d03f08028e6d1fd6']"
18626,2,2,1.0,1.0,1.0,1.0,1.0,"['7df4e7e2a2e64220690c053f53f9a3a954dee22c', 'ea06d074a8445d83a550860ac130048cdb456f8f']","['7df4e7e2a2e64220690c053f53f9a3a954dee22c', 'ea06d074a8445d83a550860ac130048cdb456f8f']"
