Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True,Scores
13817,4,0,0.0,0.0,0.0,0.0,0.0,[],"['101877b9541d', '2162a5c4f7e7', '640619d76bb4', 'f5c25492b19c']",{}
13976,1,0,0.0,0.0,0.0,0.0,0.0,[],['d34c79175e0c'],{}
14125,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['f44cec901b40'],"['1165ba2f02e3', '53d0a7983a0d', '66ed2fba557d', 'cb74559fa785', 'f44cec901b40']",{'f44cec901b40': 1.0}
14304,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['466db8f98a28', '48c2740dc27a']",['48c2740dc27a'],"{'48c2740dc27a': 0.9, '466db8f98a28': 0.6}"
14396,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['d66e338ba062'],"['4f50a6e0d8e2', '9897342d1735', '98d697f08186', 'c6698c31702d', 'c91ee992d19e', 'd66e338ba062']","{'d66e338ba062': 0.95, 'c6698c31702d': 0.3}"
14583,4,0,0.0,0.0,0.0,0.0,0.0,[],"['0668232c21ef', '8ab91f4d6335', 'bd184f79836a', 'd03450e4ea02']",{}
14875,7,0,0.0,0.0,0.0,0.0,0.0,[],"['264ce1820151', '3e4ff20bd271', '46deb400199d', '81a7edb99bd5', '8a55041b25bf', 'd8c00d26f221', 'f60f4f073ab0']",{}
15025,4,0,0.0,0.0,0.0,0.0,0.0,[],"['09a2555c07ca', '25d58c9958a1', '65c635767e1a', '9f379a79f07f']",{}
15375,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['47c030b6b6e0'],"['47c030b6b6e0', 'cfc29afd959c']",{'47c030b6b6e0': 0.95}
15535,2,2,0.5,0.5,0.5,1.0,0.6131471927654584,"['97263d23dbaf', 'c5a5ed1c3eb5']","['c5a5ed1c3eb5', 'e35e69d43d5d']","{'2bcdf1d555b5': 0.2, '97263d23dbaf': 0.55, 'c5a5ed1c3eb5': 0.97}"
15555,2,0,0.0,0.0,0.0,0.0,0.0,[],"['c74b6553dccf', 'c85e1f5b0eb1']",{}
15636,3,0,0.0,0.0,0.0,0.0,0.0,[],"['a66a190577ac', 'a982c8490a32', 'f97c945923ba']",{}
15670,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['c2ce8d3ba9e8', 'd66e338ba062']",['c2ce8d3ba9e8'],"{'c2ce8d3ba9e8': 0.95, 'd66e338ba062': 0.9}"
16146,1,0,0.0,0.0,0.0,0.0,0.0,[],['3cb7d42b806b'],{}
16270,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['f8894be878e8'],"['b2c030a76553', 'cfb5ab69c7f6', 'f8894be878e8']",{'f8894be878e8': 0.95}
16535,3,0,0.0,0.0,0.0,0.0,0.0,[],"['caca84a7c511', 'e55ed7cd6272', 'f2f388249f3c']",{}
16687,1,0,0.0,0.0,0.0,0.0,0.0,[],['e11c60253389'],{}
16887,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['996eee406d46', 'aeadfc93b78c']","['7f6b29e5ec1f', '996eee406d46', 'aeadfc93b78c']","{'aeadfc93b78c': 0.7, '996eee406d46': 0.9}"
17020,1,0,0.0,0.0,0.0,0.0,0.0,[],['e4915a6134fc'],{}
17105,5,0,0.0,0.0,0.0,0.0,0.0,[],"['194dff191b52', '52bbda007338', '8182091b7335', '9df7630dd247', 'c4733e42a072']",{}
17267,3,0,0.0,0.0,0.0,0.0,0.0,[],"['0d6e39fb90ef', '6eac1a93f58f', 'a0caeeb23707']",{}
17285,2,2,1.0,1.0,1.0,1.0,1.0,"['56b6f3b88f72', 'a0d8ca11126a']","['56b6f3b88f72', 'a0d8ca11126a']","{'a0d8ca11126a': 0.95, '56b6f3b88f72': 0.9}"
17320,2,2,0.5,0.5,0.5,1.0,0.6131471927654584,"['453b54386bca', '63a1557b8ab0']","['453b54386bca', 'ce8e6a0ee6ff']","{'453b54386bca': 0.95, '63a1557b8ab0': 0.7}"
17337,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['1faa78f6ddfa', '81b8849bd6ba']",['81b8849bd6ba'],"{'1faa78f6ddfa': 0.6, '81b8849bd6ba': 0.9}"
17338,2,2,1.0,1.0,1.0,1.0,1.0,"['09e0d5b6e1de', '630dee55c037']","['09e0d5b6e1de', '630dee55c037']","{'d00242a00643': 0.3, '09e0d5b6e1de': 0.95, '630dee55c037': 0.6}"
17472,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['f275662de2e4'],"['44393214ecab', 'f275662de2e4']",{'f275662de2e4': 0.95}
17548,1,0,0.0,0.0,0.0,0.0,0.0,[],['d00242a00643'],{}
17595,1,0,0.0,0.0,0.0,0.0,0.0,[],['1202a482a26c'],{}
17640,3,0,0.0,0.0,0.0,0.0,0.0,[],"['97263d23dbaf', 'ab049bff5fc7', 'e1348de8f5e5']",{}
17761,1,0,0.0,0.0,0.0,0.0,0.0,[],['8265143d7f2c'],{}
18019,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['3a85c5db2cf9'],"['3a85c5db2cf9', '675ebe00e316', '7e474787f561']",{'3a85c5db2cf9': 0.95}
18061,2,0,0.0,0.0,0.0,0.0,0.0,[],"['151d0ffb0780', 'f1b508358c20']",{}
18091,1,1,1.0,1.0,1.0,1.0,1.0,['55a0544d0b84'],['55a0544d0b84'],{'55a0544d0b84': 0.95}
18266,1,0,0.0,0.0,0.0,0.0,0.0,[],['049a0ea426de'],{}
18293,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['38ff2017823e', '757a32a5abe8']",['38ff2017823e'],"{'38ff2017823e': 0.95, '757a32a5abe8': 0.6}"
18569,2,0,0.0,0.0,0.0,0.0,0.0,[],"['039791e8296f', '69f068e49a06']",{}
18593,1,0,0.0,0.0,0.0,0.0,0.0,[],['8e9203db1aa6'],{}
18685,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['1b1b92b9bc3a'],"['1b1b92b9bc3a', '3460b3428e3e', '92f87ab31643', 'cb827a62ab84']","{'1b1b92b9bc3a': 1.0, '9bf43ee85022': 0.2}"
18687,1,0,0.0,0.0,0.0,0.0,0.0,[],['8ddb120ec5d6'],{}
18725,1,0,0.0,0.0,0.0,0.0,0.0,[],['8246dd5e8eec'],{}
18730,1,1,1.0,1.0,1.0,1.0,1.0,['7eddf1493a30'],['7eddf1493a30'],{'7eddf1493a30': 0.95}
18765,1,1,0.0,0.0,0.0,0.0,0.0,['cd270c64ceba'],['3e3065817bfb'],"{'cd270c64ceba': 0.9, '543e24758ecf': 0.4, '3e3065817bfb': 0.35, '0fc442515210': 0.3, '9d9e6537d7c4': 0.2, '1165ba2f02e3': 0.15, '828c58b2b15f': 0.25}"
18840,1,0,0.0,0.0,0.0,0.0,0.0,[],['4378fec28a1f'],{}
18909,3,0,0.0,0.0,0.0,0.0,0.0,[],"['6b5524320ef5', '9410a84afb24', 'b7ee3fffc4dd']",{}
19043,7,3,1.0,0.42857142857142855,0.6,1.0,0.5857421563596757,"['0c8e4264f3b4', 'e7dcf0b02c39', 'eacd7744dc5d']","['02103a7e61a5', '0c8e4264f3b4', 'a54b7c04fe4b', 'b74860e7a891', 'e7dcf0b02c39', 'eacd7744dc5d', 'f1fdaf49bf5f']","{'ee4f865742d1': 0.15, 'eacd7744dc5d': 0.7, '0c8e4264f3b4': 0.85, '4cee9036b6c4': 0.05, 'e7dcf0b02c39': 0.95}"
19473,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['543e24758ecf'],"['543e24758ecf', '75397c1c1dde', '962993681e4b', 'dc68a2a97f84']","{'dc68a2a97f84': 0.4, '543e24758ecf': 0.95, '3e3065817bfb': 0.2}"
19563,1,0,0.0,0.0,0.0,0.0,0.0,[],['e1b2132bb8a0'],{}
19705,1,1,1.0,1.0,1.0,1.0,1.0,['adb3d9137fd3'],['adb3d9137fd3'],{'adb3d9137fd3': 0.95}
20069,1,1,1.0,1.0,1.0,1.0,1.0,['d4b76436073f'],['d4b76436073f'],"{'d4b76436073f': 0.95, 'e19bf97886dc': 0.2}"
20411,3,2,0.5,0.3333333333333333,0.4,1.0,0.46927872602275644,"['4378fec28a1f', '77804c3991ce']","['77804c3991ce', '7899566746e9', 'eb22f50e2725']","{'77804c3991ce': 0.9, '4378fec28a1f': 0.6}"
20731,3,0,0.0,0.0,0.0,0.0,0.0,[],"['83cc973704b7', '9ec9d23e5b48', '9f88bcac43a6']",{}
20826,1,0,0.0,0.0,0.0,0.0,0.0,[],['70d93add2ec5'],{}
20836,2,4,0.5,1.0,0.6666666666666666,1.0,1.0,"['38316bd7db7b', 'a1c783ecfded', 'b9c33e708049', 'bb747516a164']","['38316bd7db7b', 'b9c33e708049']","{'a1c783ecfded': 0.6, '70d93add2ec5': 0.4, '38316bd7db7b': 1.0, 'b9c33e708049': 0.7, 'bb747516a164': 0.5}"
