Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True
1520,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['230650d36f81d39d55ea46a85c81c25c4a32e483'],"['230650d36f81d39d55ea46a85c81c25c4a32e483', '2b2e1772ae6d6783229daaed750c3bfb7ea01f74', '82915b6b50015520516b7875f5eba3250d25dfd0', 'e6ab83d3a5caf3dc9d95deb8300e601a52e81402', 'f118cbcbd2c944974537fb5183f14d074dccd20d', 'f4d4bcb56b466e50ddb7d2888f7c092c4689c19a']"
1595,1,1,1.0,1.0,1.0,1.0,1.0,['d212d782f56b973cc64a342faa8d245f0bf28f25'],['d212d782f56b973cc64a342faa8d245f0bf28f25']
1649,5,3,1.0,0.6,0.7499999999999999,1.0,0.7227265726449519,"['11985b586e31d896398508adf9d91a4460cbd031', '2e334f008f6b0714236ec38611f866b08950eac2', '8c5a778988079a0df7262308ba0b7c0e3897e7dd']","['0998e1bf2b861aad8ee461e09003d03c1f3eb73f', '11985b586e31d896398508adf9d91a4460cbd031', '2e334f008f6b0714236ec38611f866b08950eac2', '8c5a778988079a0df7262308ba0b7c0e3897e7dd', 'baed0efb16e639fb81993f3811670c4c53c9e9e0']"
1661,5,2,1.0,0.4,0.5714285714285715,1.0,0.5531464700081437,"['9e7bdbb0a29fe19519b569a1ffd7a232932cac26', 'fa106b398b69dc080a3e0d84128cd6d6235c4556']","['03a2236f91234cd57ce7641d91b252a4be7edcf4', '9e7bdbb0a29fe19519b569a1ffd7a232932cac26', 'cd1fdbd08a2fae6be19b3f2e87797a31f0018aa8', 'fa106b398b69dc080a3e0d84128cd6d6235c4556', 'faa9e0d6c5dea3b4dc010b1a2f11715e852586c6']"
1761,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['b5d77f11beca2e74cf38b26bd500c36d1f7a9666'],"['b5d77f11beca2e74cf38b26bd500c36d1f7a9666', 'f3e6f4e1945915c4d95043da6e7442bdf3b8c4f4']"
1855,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['10b17cd16e92caa2343eaa660f4f85c3cb88407f'],"['0a8c12072cf6fa269196958f2992c47e1d797962', '10b17cd16e92caa2343eaa660f4f85c3cb88407f', '76dfb5e04e55baaec20d2234db92392c76334238']"
2145,1,0,0.0,0.0,0.0,0.0,0.0,[],['13003e5f1121788dab4f42e5793a50153354c445']
2226,1,1,1.0,1.0,1.0,1.0,1.0,['7a5942cdd45e6806fee2112b4190cc3fabba86fc'],['7a5942cdd45e6806fee2112b4190cc3fabba86fc']
2366,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['ee842630c4a33f078314014a809cf80010da5fd6'],"['0ced25d7e857befe5d1c48453863fa233b52d926', 'c306c5207558051adae8bf0984ad9de028596289', 'ee842630c4a33f078314014a809cf80010da5fd6']"
2405,1,1,1.0,1.0,1.0,1.0,1.0,['3626fa7bfb191851bc1b03add452a53542fe204e'],['3626fa7bfb191851bc1b03add452a53542fe204e']
2423,1,1,1.0,1.0,1.0,1.0,1.0,['34cdf7409c04f8fd44ab400abaca1c1478b69c39'],['34cdf7409c04f8fd44ab400abaca1c1478b69c39']
2546,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['653806ab1a00c73f62ea31caa7f911148c730766'],"['03cb493e902fe0b85f1ab7bad6c6893ac0d368f6', '182e7f85d1afeef3bdf133e3aa3ffad0e9b572d5', '5190e6b4e355db66e1b8728abd4d0a405c7f5465', '653806ab1a00c73f62ea31caa7f911148c730766', '99099826afeabff6aa0d1bdf9adfce08c728b343']"
2607,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['0adbea534e78015efccc7b481bfe0d25a610a31b'],"['0adbea534e78015efccc7b481bfe0d25a610a31b', '34f47711df7f291b3722540bea7d28eb4530922a']"
3112,1,1,1.0,1.0,1.0,1.0,1.0,['400ba2ed2d653dba4ad5592bd83b65c7d0008389'],['400ba2ed2d653dba4ad5592bd83b65c7d0008389']
3180,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['10b53503b8f13b6e7e2babdfeb52b76c24bb4af5'],"['10b53503b8f13b6e7e2babdfeb52b76c24bb4af5', '99c2e0a6992ef9c8df7e06491723ace073ceaa43', 'ec86167edaf2b55dd75c0a3b9639327b7ef134b9']"
3236,7,2,1.0,0.2857142857142857,0.4444444444444445,1.0,0.4483039899025303,"['417aa4a011745784576da74bdbb2c31e214ad3ae', 'bdac8e0658699753a92021f9b641c1e85849aae1']","['19b188969f828896990f53c94a79c4ff088c76ac', '1ecc87c370d4e0222b6f660051eff2f72713c785', '24373464c66608b0c843f04b86caf782b3850ee1', '417aa4a011745784576da74bdbb2c31e214ad3ae', '7d58f43f0fc714a71c70655258f13dd47045e73d', '8a1ef24114a27fb070b5642d69423f2dcf4160ef', 'bdac8e0658699753a92021f9b641c1e85849aae1']"
3281,7,1,1.0,0.14285714285714285,0.25,1.0,0.27487633291429087,['0c3941f1280763b134004ec05bfa6a2d1d989cdd'],"['0a01e3179539e9ed72aa1e2229de0a854357adf0', '0c3941f1280763b134004ec05bfa6a2d1d989cdd', '386093b1e6bb3ed5972c540fe7bf38e40a85bfee', '7f1e9dd4e996987a90a1ae4af9f3f0846f94c53b', '8101300d9096c8a3d6e2f922279fb70279462729', 'df85ad6d0b7a598a9c521b169276b2811030c75e', 'dfee51ea39066185ca1efdacfe65d02853ff5ffc']"
3355,1,1,1.0,1.0,1.0,1.0,1.0,['a5cc356f577b8284f0309349d9d8ec0a8adbfc40'],['a5cc356f577b8284f0309349d9d8ec0a8adbfc40']
3756,1,1,1.0,1.0,1.0,1.0,1.0,['dd64c9a91e08b5d9c3e230e6362794e90fbb230b'],['dd64c9a91e08b5d9c3e230e6362794e90fbb230b']
3791,1,1,1.0,1.0,1.0,1.0,1.0,['4b22c970d996ef6a8b99d7623c68609ea74443ea'],['4b22c970d996ef6a8b99d7623c68609ea74443ea']
3816,1,1,1.0,1.0,1.0,1.0,1.0,['839c78aea1bf8f861f66b99376a82ca0c7eabbbf'],['839c78aea1bf8f861f66b99376a82ca0c7eabbbf']
3978,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['0a05fcce922e3da0a7344e0f5ac954a4a82021f7'],"['0a05fcce922e3da0a7344e0f5ac954a4a82021f7', 'f19ed51165f12600eba811df40fe903971ed69b1', 'f32a3cb6b4da25df853f7eb83aef9cf2ee29a672']"
4288,6,2,1.0,0.3333333333333333,0.5,1.0,0.4935232796777481,"['0ae852806fe9077689f4b8c85245c75967a6bc92', '67050fcc244534e3c1624c55b666ef5179046a87']","['0ae852806fe9077689f4b8c85245c75967a6bc92', '67050fcc244534e3c1624c55b666ef5179046a87', '6d33440d4c7601e8b6af3e6ae3c81f8a84196127', '6d7d458df470982a6703fa45b22827a20e067759', 'c01385649c464e2afaca0fe12a53af8cd8e93d3e', 'fea4b4c41af942b40dad0cbe64e30f48b4593eb8']"
4426,1,1,1.0,1.0,1.0,1.0,1.0,['e81a66ff8fd7637be17ef29e505b0b75b37397c1'],['e81a66ff8fd7637be17ef29e505b0b75b37397c1']
4515,1,1,1.0,1.0,1.0,1.0,1.0,['169f0326cbc622bb60237b7fd658a6735b2be858'],['169f0326cbc622bb60237b7fd658a6735b2be858']
5095,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['9db9dcd19325be5d809aa311287b8a613573063d'],"['876bcab5af28095645b83613cc9c7237f181ed9e', '9db9dcd19325be5d809aa311287b8a613573063d']"
5442,1,1,1.0,1.0,1.0,1.0,1.0,['61da89b2d9ac59f9ff6517c7b9c56553a99098db'],['61da89b2d9ac59f9ff6517c7b9c56553a99098db']
5587,1,1,1.0,1.0,1.0,1.0,1.0,['a9db9bccc6132fddfaf4d25222c69f67006cb0bd'],['a9db9bccc6132fddfaf4d25222c69f67006cb0bd']
5706,1,0,0.0,0.0,0.0,0.0,0.0,[],['a8bb9c2c1859d19e60e18caee4864d8859ffdb4f']
6148,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['6d6d2c8bb05ded5975facc1433ae6af75131be30'],"['6d6d2c8bb05ded5975facc1433ae6af75131be30', 'b7e75e746d3d9405dc4f72e0597654e6fa4d14fc']"
6292,6,2,1.0,0.3333333333333333,0.5,1.0,0.4935232796777481,"['31f81f9c1fefba0f14509d74796cd80cd347e7f7', 'f05e0a061a7280b4386fd5f1526480bb2e8235a7']","['1c4bb4209a1ada22c935d7e60299828ed8f046eb', '31f81f9c1fefba0f14509d74796cd80cd347e7f7', '33e993e0047a412a7bf237355b7d4e4c07f13e23', '651246213eb9446748a2ee4a202e249166a50284', '858f6e71c1f4f67a12f4ed7ae7a187468d6179e7', 'f05e0a061a7280b4386fd5f1526480bb2e8235a7']"
6469,2,2,0.5,0.5,0.5,0.5,0.38685280723454163,"['4ef27012a4eebe7f39bed3ab5850484f47fad044', 'b7b4a2835a687397ba95934f80083397eb6a31be']","['4d49f7fe453ed3fef6ad8f5a4ee71685d73f7ab8', 'b7b4a2835a687397ba95934f80083397eb6a31be']"
6769,4,0,0.0,0.0,0.0,0.0,0.0,[],"['2266e25c12b83fb240c97442279717c599c9efd1', '2a86c8c3f5fa3496f4742e4e964d5604c0cb573c', '4ef27012a4eebe7f39bed3ab5850484f47fad044', '717bbd2a7aa11a2b24d008321eaecf87dc7e311e']"
6794,1,1,1.0,1.0,1.0,1.0,1.0,['9e56ea6a01a855265d582b99ee367190c73cabeb'],['9e56ea6a01a855265d582b99ee367190c73cabeb']
7239,1,1,1.0,1.0,1.0,1.0,1.0,['bc8b2fccf61225bde906ff6cb792b996a12e621b'],['bc8b2fccf61225bde906ff6cb792b996a12e621b']
7364,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['4739fe1165b869f069156e379e3409480f13d273'],"['4739fe1165b869f069156e379e3409480f13d273', '6a939e1a568072b6c8a6fa41142b8a9a98c38be0', '9b8f1963a6e2891b1349acf63ba356c96bacfa14', 'b6ce9de4ecc8bad5d8c90f31b6d2af71a1352c51', 'da589fa6a1a04adb1de5689f915cfba4efd937fb', 'e5617307e7b77b4762dee805c7c3a89d5588af0c']"
7474,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['5ed761505c27f45b5c6abd209787991ba3c02f7d'],"['5ed761505c27f45b5c6abd209787991ba3c02f7d', '65cca75658374e9cc134bdd22a01a0976e84a3ef', '89a31f140d36581815b063ba1e2df8da3f8b4315', '8e220678a3eb12dd1451142a5987acc56be5a0d7']"
7633,1,1,1.0,1.0,1.0,1.0,1.0,['e5c133e870e44fe0532d3f89673eb02137661706'],['e5c133e870e44fe0532d3f89673eb02137661706']
7907,1,1,1.0,1.0,1.0,1.0,1.0,['d5e474c42855158323e70600b8bef7d1e6892184'],['d5e474c42855158323e70600b8bef7d1e6892184']
7930,1,1,1.0,1.0,1.0,1.0,1.0,['f82368126df839211f767c2de23bd1cd0c23631f'],['f82368126df839211f767c2de23bd1cd0c23631f']
7974,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['9e7e9f185335c2ab887d1f13aff8eb866ad5ca32'],"['9e7e9f185335c2ab887d1f13aff8eb866ad5ca32', 'f83184506d8fdda5515de3b5bd55f668659d1929']"
8245,1,1,1.0,1.0,1.0,1.0,1.0,['af79e03c3831cbccf263d2da23a0a7d40d9f8809'],['af79e03c3831cbccf263d2da23a0a7d40d9f8809']
8248,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['89f6df3e42db86846aab4fd7e6c1dee8f3e8e2aa'],"['89f6df3e42db86846aab4fd7e6c1dee8f3e8e2aa', '8ae34cef5d4a7e2df6ae0bf298b08035cb5c0d2d', 'a6f47e3aec466b1a6a8b5b3ccf746c80c77c5b9e', 'babc72915360cbc93f57d1ee02e194534e9d4f3d']"
8276,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['d8e0a36b206efc19eed05b13ad9b659ff972c910'],"['0112fc20dd2b74da92ed023885703d6c18e4c428', 'd8e0a36b206efc19eed05b13ad9b659ff972c910']"
8386,5,3,1.0,0.6,0.7499999999999999,1.0,0.7227265726449519,"['00e2ff4bfa57264bd67d4576af8439fb0fe0457a', '0dc9b774c163fff06f8934e0e84de2c2b3e6cb98', 'b28984a4db5640cf10865fb134c8be81a1063303']","['00e2ff4bfa57264bd67d4576af8439fb0fe0457a', '0dc9b774c163fff06f8934e0e84de2c2b3e6cb98', 'a95816bf77dac91f0fef8891fcedcabce9880385', 'b28984a4db5640cf10865fb134c8be81a1063303', 'c3ec1c665bacff171fb76b27e27c7e22b8a79f0f']"
8415,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['fb0cac741c1a572c6f5b43ce0db4204ea365a884'],"['8358986e127d858623502b1d23ec85ec69f150a1', 'fb0cac741c1a572c6f5b43ce0db4204ea365a884']"
8582,1,1,1.0,1.0,1.0,1.0,1.0,['7434caa0db45cee4821793d898c084ec4a395950'],['7434caa0db45cee4821793d898c084ec4a395950']
8825,1,1,1.0,1.0,1.0,1.0,1.0,['8e1282f2ec7a806fffbe5080bde8728770e2ccf0'],['8e1282f2ec7a806fffbe5080bde8728770e2ccf0']
8887,1,1,1.0,1.0,1.0,1.0,1.0,['414bdfc94d0dc35cac5ca268b33330d41e021153'],['414bdfc94d0dc35cac5ca268b33330d41e021153']
9073,1,1,1.0,1.0,1.0,1.0,1.0,['032337b4b4e49d189aaccda1da05e718c3e339f9'],['032337b4b4e49d189aaccda1da05e718c3e339f9']
9099,1,2,0.5,1.0,0.6666666666666666,0.5,0.0,"['22d2ed780b3ddfe2991cd467eab4c081c7858f6c', '885831046b6011f1691c969463558bf255ce0ccb']",['885831046b6011f1691c969463558bf255ce0ccb']
9336,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['d3e75e03d146c9d74991db1a28b23fb6649ba308'],"['6e1c75dbba9c46a933e38f37d69f58d240f30969', '81e4efd2a3c8feb284c850a28badf4712ac229c3', 'd3e75e03d146c9d74991db1a28b23fb6649ba308']"
9615,1,1,1.0,1.0,1.0,1.0,1.0,['a0ff66e72ba6f44b170d1352f8c2dc29b07b910f'],['a0ff66e72ba6f44b170d1352f8c2dc29b07b910f']
9693,1,1,1.0,1.0,1.0,1.0,1.0,['265b756a895b87eceb92e06780de835c50bd39c8'],['265b756a895b87eceb92e06780de835c50bd39c8']
9764,1,1,1.0,1.0,1.0,1.0,1.0,['7f2fea81dd0360210427e58ee274e122db765c90'],['7f2fea81dd0360210427e58ee274e122db765c90']
10412,1,1,1.0,1.0,1.0,1.0,1.0,['66fc43fc4f43d1c15fcac59e68324e1ab294c143'],['66fc43fc4f43d1c15fcac59e68324e1ab294c143']
10592,1,1,1.0,1.0,1.0,1.0,1.0,['cdd94c7f288fdf866556d550387e2d3c33ec385f'],['cdd94c7f288fdf866556d550387e2d3c33ec385f']
10593,1,1,1.0,1.0,1.0,1.0,1.0,['1e5a182da4c48815182223413793ca7443bbb47b'],['1e5a182da4c48815182223413793ca7443bbb47b']
11026,1,1,1.0,1.0,1.0,1.0,1.0,['8f4fcd72e62c98d059cf307f351889f36fbb0370'],['8f4fcd72e62c98d059cf307f351889f36fbb0370']
11118,4,0,0.0,0.0,0.0,0.0,0.0,[],"['0313c120ac000f250156c4fbcd1a76abf6225fd8', '2d5820a04deb7153f953e3c335c05920317cbfcb', 'b8928e75f2cfdde6134a6369f6d2639d64448392', 'd4b06249271f16e4001051df825b143002d7eee4']"
11397,1,1,1.0,1.0,1.0,1.0,1.0,['e0ddd10922f75c1f5e41e7752a75acbe6a7b05ab'],['e0ddd10922f75c1f5e41e7752a75acbe6a7b05ab']
11777,2,3,0.6666666666666666,1.0,0.8,1.0,0.6131471927654584,"['3cf3b66060cdfe3e06fe144dbe25e89c310726ef', '4e55282caabf11638bc8d6bb49eee68564e58228', 'c530c029c2ffdc185ee237172a6e21c43ba853b7']","['3cf3b66060cdfe3e06fe144dbe25e89c310726ef', '4e55282caabf11638bc8d6bb49eee68564e58228']"
11922,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['8d2bd3e4528cb41272fcca059af36a35c767e9c9'],"['22e387b161ca14bfbb88967d91876db59b00540c', '34ee7f4859225e54a73a6e7199f7e2bb762cf64a', '7d403a6b1192a2779147edba8bdc3692c7265c1b', '8d2bd3e4528cb41272fcca059af36a35c767e9c9']"
11968,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['b342c7d1845e8ec3e4b72ca9766a04be67eeef27', 'f05a6ed7c3b6c7a7da3b02da3c9236380e15bd61']",['b342c7d1845e8ec3e4b72ca9766a04be67eeef27']
12325,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['791bbe53a40e0d717199c0e9aadf5f9c42ddecbc'],"['419bb99826dbb9ebdcf18dc6703c20d6720d4f39', '434c27d6cbf2a7fda1508e72a4246a813689429e', '5fbe3a1ef5d453c80b52202802a11312e7dd87a8', '62a720b55e3f506426d3c4bd622035ac08b66aa1', '64416a119f70c797bcc42df9eebfb70305a07bfd', '791bbe53a40e0d717199c0e9aadf5f9c42ddecbc']"
12525,5,0,0.0,0.0,0.0,0.0,0.0,[],"['6946d2a4b2bf2c7b5f56c02a1cb4bc6bcc871ec3', 'a14dea10aa3e3d24f578ec4ebd895b0860b665b6', 'a8912bdd2b66ac9d4529851fbf0eb279b4ac52e1', 'dbd9ec433e3a9cc27f794eb9b86d7e0836d23962', 'fc99bbf24aea5ec561a87d6c3142ba392e3525d4']"
12680,1,1,1.0,1.0,1.0,1.0,1.0,['dfd047ba1dbc77e00de41bb39199413064d6f64c'],['dfd047ba1dbc77e00de41bb39199413064d6f64c']
12711,2,2,0.5,0.5,0.5,0.5,0.38685280723454163,"['381826a5a868ca82ecadb8d3179cc61c49b98608', 'cafea83aab12cd7d454ff8256db0b93da119c6ac']","['34fe7903a8043082fb9f47a1578cce139846865c', 'cafea83aab12cd7d454ff8256db0b93da119c6ac']"
13131,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['2a4c89d25a8cf3e06244d9ff42e238c9e1d106e3'],"['2a4c89d25a8cf3e06244d9ff42e238c9e1d106e3', '5625e77cf9cc1e4da7d2bd2f8b31f7d2e5896f30']"
13376,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['a9a950d08523e9f37a47ec9ae8408cc0ce6ba19d'],"['9a6af00dc0d11f14dc2b0849228aad0748b6e736', 'a9a950d08523e9f37a47ec9ae8408cc0ce6ba19d']"
13606,1,0,0.0,0.0,0.0,0.0,0.0,[],['7c7747b9de23beb0897cae9e6b366c9f60912fe5']
13818,5,2,1.0,0.4,0.5714285714285715,1.0,0.5531464700081437,"['1bb4e96a077dd76fd232b814259e81b8341f73bf', '1c5a4110c3e312d351e927267420dd9f9b966583']","['1bb4e96a077dd76fd232b814259e81b8341f73bf', '1c5a4110c3e312d351e927267420dd9f9b966583', '4a1a17f1846e8a29aacf4d349dd87c7194adbd44', '52cac596c39a39c16de397c980040a50f5e58975', 'edce4ba9b327d0b1da9c77866ca925715c95d383']"
13901,4,2,1.0,0.5,0.6666666666666666,1.0,0.6366824387328317,"['0dcaade4b7458dad0d472681fdb58affd4b545cb', '381826a5a868ca82ecadb8d3179cc61c49b98608']","['0dcaade4b7458dad0d472681fdb58affd4b545cb', '381826a5a868ca82ecadb8d3179cc61c49b98608', '814c56ec3c0186b1c72530b98e451516545ec1af', '8b9abe02cb47bbd7230672cdbbcb56aaa5720fc9']"
13967,5,1,1.0,0.2,0.33333333333333337,1.0,0.3391602052736161,['61dd81ac2e2746d30e3e9e01cac9d27969e9365d'],"['2ec34d4316df6775ff5dc51ce4018c36855f1195', '61dd81ac2e2746d30e3e9e01cac9d27969e9365d', '8444cff30336d221a3f2fdd510a51583be970e27', '97c2b4a039d440fef8387ca8b00cc1fb9600f026', 'fb85477df703f15f42ec379d7209ad5208704acd']"
13968,1,1,1.0,1.0,1.0,1.0,1.0,['c2901c89dd6a8bea2d979c12ec4e9fc09a3f3751'],['c2901c89dd6a8bea2d979c12ec4e9fc09a3f3751']
14098,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['5776e2eec5d0601ecf7e190503d010833923ee37'],"['2e8085d15a54269fbe4ba039b1d89a7d8746802b', '5776e2eec5d0601ecf7e190503d010833923ee37']"
14162,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['651accb25f908e3ade17cb9248d5672d267729d3'],"['54b301871a6956bc6267f52bfc2d94c113d79bf7', '651accb25f908e3ade17cb9248d5672d267729d3', 'fbfda2ca6ee1675e9a1d8129cc344ebdf6cddc63']"
