Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True,Scores
28240,1,0,0.0,0.0,0.0,0.0,0.0,[],['43fb1fa9a9f46cbc28f55f5f2b3fa01de93f9aa6'],{}
28241,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['8edbc87cd70b5afcb0cae06d44439035eef94ca5'],"['03e840bce38da3e51848877dba29ad5f5d303561', '8edbc87cd70b5afcb0cae06d44439035eef94ca5']",{'8edbc87cd70b5afcb0cae06d44439035eef94ca5': 0.95}
28246,1,1,1.0,1.0,1.0,1.0,1.0,['0b798d7f94bfefdd74d49be34a770a06238db182'],['0b798d7f94bfefdd74d49be34a770a06238db182'],"{'0b798d7f94bfefdd74d49be34a770a06238db182': 0.97, '042ac5249b0a5dee2d621d168e8047a92b44690b': 0.35}"
28379,1,1,1.0,1.0,1.0,1.0,1.0,['7ac5c175871d469d2e03ccc19469f2fa93da4306'],['7ac5c175871d469d2e03ccc19469f2fa93da4306'],"{'f0a12639c4394bae7078ed53476565d82df99997': 0.2, '7ac5c175871d469d2e03ccc19469f2fa93da4306': 0.95, 'aaee776b610d6c627d6602f808ce5371389b6686': 0.3}"
28703,1,2,0.5,1.0,0.6666666666666666,0.5,0.0,"['03c60c4fa874fb9c21072f7c48c33843e450b6c2', '3437acee056d9b3a3d9a62451028d985d859b688']",['03c60c4fa874fb9c21072f7c48c33843e450b6c2'],"{'3437acee056d9b3a3d9a62451028d985d859b688': 0.92, '03c60c4fa874fb9c21072f7c48c33843e450b6c2': 0.88, 'c177172ca6f18c72e7ec19066285e7559aa9c474': 0.25, '7d0f1bb0ff50c83ac55ad8e829b200792be50945': 0.15, 'ca99d11e423307f8f2b20497b86e7b736dc40d21': 0.1}"
28710,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['e29f01c85c755bad335601880b60bac841326487'],"['3432648c8047c395d46785f9ec78ee5bdbc23896', '51f13d2600d9719416641368361c63b40110ef20', '6f49879b3fa79d61560c5522e5792515a51d6604', 'c4a7d53859078ded587a4c5032c0e2b91bd7df7e', 'e29f01c85c755bad335601880b60bac841326487', 'f7cca5438c3cedf69fb6af15eec20534b4312f76']","{'e29f01c85c755bad335601880b60bac841326487': 1.0, '9dca27e835b5804405330365101f929d02f6fedf': 0.3}"
28811,3,0,0.0,0.0,0.0,0.0,0.0,[],"['040d1d23fcb20f1324099735cdb7d3b3bf4acfac', '8fc8e516a0066dd8b754fc46ac60f92a1f47d6f2', '94b86c258868cda9d7773114838b99a3503117b5']",{}
28926,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['520cf79dd348d1434749847ca1ab5f7b70bafa27'],"['0c6a9765afe3e3e0ab06294af6933e9fdd36efb6', '520cf79dd348d1434749847ca1ab5f7b70bafa27', 'a1c453cdf0683120ba407121697731500c4ae674', 'da6e8ffac1df133d0e356680983310bbe0fe3cc8']",{'520cf79dd348d1434749847ca1ab5f7b70bafa27': 0.99}
29039,1,1,1.0,1.0,1.0,1.0,1.0,['229a8fafc44fc419a68ff5e23add9f3915779c09'],['229a8fafc44fc419a68ff5e23add9f3915779c09'],{'229a8fafc44fc419a68ff5e23add9f3915779c09': 1.0}
29168,2,0,0.0,0.0,0.0,0.0,0.0,[],"['9a9600873d763f13617d3d7c9d03aedc18953814', 'e83f71430c19efefd5a450acf2537a6ea1c51fc6']",{}
29424,2,0,0.0,0.0,0.0,0.0,0.0,[],"['9efd25a14f967e452272f27176c77330c3e2e123', 'd097c7f1d3db85a4a6adf1073b6c84740ee1d883']",{}
29568,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['311f1d0373a0291a565240010bf11eb13a5f64ff'],"['311f1d0373a0291a565240010bf11eb13a5f64ff', '356bbc47bfa2c95d0f62e579fb8a8a1555bd5bfa']","{'175346e350752250b637860865fcb98aedfa0785': 0.15, '311f1d0373a0291a565240010bf11eb13a5f64ff': 0.96}"
29583,4,0,0.0,0.0,0.0,0.0,0.0,[],"['098bca9e554526b0156c50a1b89cc456354c1682', '42e065fa04a1aa77c0520603ce0119897e3506f3', '4742cc66816da7aab5091db77a36331ab31e6ca6', 'a5aef13f8b62b32c75ae9a9d41404fcf0584f13c']",{}
29684,1,0,0.0,0.0,0.0,0.0,0.0,[],['bde4416a8d2be9bc2a4a7ac4857bfe1eb9289b00'],{}
29762,1,1,1.0,1.0,1.0,1.0,1.0,['1bac9dfaad2b662c355f355682f8fce3fded0033'],['1bac9dfaad2b662c355f355682f8fce3fded0033'],{'1bac9dfaad2b662c355f355682f8fce3fded0033': 1.0}
29803,1,1,1.0,1.0,1.0,1.0,1.0,['048b9516a0d8dc2cb582316ceadcd0333cac8903'],['048b9516a0d8dc2cb582316ceadcd0333cac8903'],{'048b9516a0d8dc2cb582316ceadcd0333cac8903': 0.98}
29861,1,1,1.0,1.0,1.0,1.0,1.0,['8eae02ca8a4499e43b0ef481be22ce60057aff0b'],['8eae02ca8a4499e43b0ef481be22ce60057aff0b'],{'8eae02ca8a4499e43b0ef481be22ce60057aff0b': 0.9}
29875,1,1,1.0,1.0,1.0,1.0,1.0,['adaa73075b04b9af6137116e5f3e13e94892ef09'],['adaa73075b04b9af6137116e5f3e13e94892ef09'],{'adaa73075b04b9af6137116e5f3e13e94892ef09': 1.0}
29895,2,3,0.3333333333333333,0.5,0.4,1.0,0.6131471927654584,"['9736bfb004241bc867b210f803e81296a029f849', '98283d3e728f1c97ee40ac05817a3605ea6f683d', 'f92de27a93e36e093e61d2766540baa7e249074a']","['9736bfb004241bc867b210f803e81296a029f849', 'a8852154c66e0829e48d388f5b469d9dbe423340']","{'9736bfb004241bc867b210f803e81296a029f849': 0.95, '770df91e7be866c62f41076441ae5cbe3ee6f59a': 0.3, '98283d3e728f1c97ee40ac05817a3605ea6f683d': 0.6, 'f92de27a93e36e093e61d2766540baa7e249074a': 0.6}"
30159,1,0,0.0,0.0,0.0,0.0,0.0,[],['66d840541fb2e9da968d09700604ba02216caf0e'],{}
30238,5,0,0.0,0.0,0.0,0.0,0.0,[],"['04f9d5dbdf23900c7081a5588e9baabc70092c01', '456d36f82efad00bf23d6c6d1cc8158c80eb4425', '94a51619f3d620636b28017da3c30b3219186f7f', 'a1456ce5bce3018fe45505c4c44a85fa33b20c85', 'a8ff8bd758ee15cd671ed766517e40aa3eeb09f6']",{}
30263,1,0,0.0,0.0,0.0,0.0,0.0,[],['c6f72c3be466933e099b5717c89adb7878aabd4b'],{}
30353,2,2,0.5,0.5,0.5,1.0,0.6131471927654584,"['1ff2635c49f7fca34572c89bd4e8d36babff71e3', 'fb304ed46b7e808e0110883a3b2a2352e5baabfa']","['0b1484dc9a42bca8acd0dd51e83c482fbf4ec2df', 'fb304ed46b7e808e0110883a3b2a2352e5baabfa']","{'fb304ed46b7e808e0110883a3b2a2352e5baabfa': 0.97, '1ff2635c49f7fca34572c89bd4e8d36babff71e3': 0.55}"
30394,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['08fac0255cb93d7454276d5d22837929c2c8c660', 'df5c3f2138513f949da0968e05b3db6674308239']",['df5c3f2138513f949da0968e05b3db6674308239'],"{'08fac0255cb93d7454276d5d22837929c2c8c660': 0.55, 'df5c3f2138513f949da0968e05b3db6674308239': 0.97}"
30437,3,0,0.0,0.0,0.0,0.0,0.0,[],"['1ad67fffea0e0e629e51ebcc50ad0fd72a7e1e6f', 'b2c2f4f06e86902d0eaf039d3699792e2cf3f5e7', 'db8458f573f3c8782b5ad300702490816ea75a65']",{}
30441,1,0,0.0,0.0,0.0,0.0,0.0,[],['2d85be72f311a988d7ea9caff22d6e687f86b521'],{}
30446,3,2,0.5,0.3333333333333333,0.4,0.5,0.2960819109658652,"['9e98ada9ac6648bcbc7643555b28c760b3c1feca', 'a509cab054352f6bef3a961cce242d4a4e73dec7']","['9e98ada9ac6648bcbc7643555b28c760b3c1feca', 'a841c55054f8cd899a115324425c240f1c95f2c3', 'bd1945e3b8aea7b56d2eec46e5a5eff9a60254e9']","{'a509cab054352f6bef3a961cce242d4a4e73dec7': 0.95, '9e98ada9ac6648bcbc7643555b28c760b3c1feca': 0.6, 'bf869f9a5d79c2fe5ad58c89ea59c08126a96221': 0.4}"
30447,1,0,0.0,0.0,0.0,0.0,0.0,[],['5686ac8ba50bad2a5617a5fd06f3eafb872bfaf8'],{}
30459,2,0,0.0,0.0,0.0,0.0,0.0,[],"['9dd31610ba83eadea6054e0a2ecba2d4962a4541', 'a350e9775578a61cbf67b843721365e66a7df79c']",{}
30496,1,0,0.0,0.0,0.0,0.0,0.0,[],['a0599bd2070b3a0e7052facebcc4866b075d6ca1'],{}
30506,1,0,0.0,0.0,0.0,0.0,0.0,[],['50b7335a6ae0db548563a61d32d50d93093cb753'],{}
30512,1,0,0.0,0.0,0.0,0.0,0.0,[],['0bdb00a15364821744e64b40c3f8684b4640f6e4'],{}
30523,1,1,1.0,1.0,1.0,1.0,1.0,['9ea36bdb4dc99241cd440aee42f95f223b65db38'],['9ea36bdb4dc99241cd440aee42f95f223b65db38'],{'9ea36bdb4dc99241cd440aee42f95f223b65db38': 0.95}
30524,2,0,0.0,0.0,0.0,0.0,0.0,[],"['222ec41e7e33b71fd39275d29dc37de94b0700fd', '61ee3d023bc9964354919a281769ecd4bcfe76c1']",{}
30599,1,0,0.0,0.0,0.0,0.0,0.0,[],['585f8098b6d7103d8d880b811b42b795133ea555'],{}
30606,3,0,0.0,0.0,0.0,0.0,0.0,[],"['4979d65d5afb6017e88cbc65c412f17ab55970b1', '8cf8611afcbc09dd0d59b26a7089a60503f993fa', 'b19bccd00a550b66420205eb267aa19f3bc0b7ba']",{}
30613,1,0,0.0,0.0,0.0,0.0,0.0,[],['55fd5820e7e20e68814a64b1e73b1ebe5d3eb112'],{}
30646,1,0,0.0,0.0,0.0,0.0,0.0,[],['c7b34c9b94e95d189686e638c26fcf256b3713d2'],{}
30729,5,0,0.0,0.0,0.0,0.0,0.0,[],"['4a81e70d8519aa282eac7021f68d9d919317d95d', 'b8dddc5e915c6cdf09d45f09dac03c067ce7df87', 'd1cc295975f4a1d453b0f1c12e4efeac68f3b86f', 'dbc0cd16853851732654208315c9ef8a6a51d6bd', 'f9d64009cf3a2aace49f4abc2a4273be544b0856']",{}
30903,1,0,0.0,0.0,0.0,0.0,0.0,[],['cfe7be6a609405f7e0ad579d9bc4eeadaea45ded'],{}
31112,1,0,0.0,0.0,0.0,0.0,0.0,[],['c10f5d404563c992f7a7f8f55d265657726d1604'],{}
31332,1,1,1.0,1.0,1.0,1.0,1.0,['7a8356a92c7f62db952d5f272bc805c3630208a7'],['7a8356a92c7f62db952d5f272bc805c3630208a7'],{'7a8356a92c7f62db952d5f272bc805c3630208a7': 1.0}
31338,2,0,0.0,0.0,0.0,0.0,0.0,[],"['207ed1b1d58878d1b2e8ba159995fc3103d06e2e', 'd47f08217e60fa6ebce1a1df578c071528c1f631']",{}
31390,1,2,0.5,1.0,0.6666666666666666,1.0,1.0,"['5a822adc26908bc020bcd0905b8029357f5e6216', 'bd46c97a0bcb6252b779dc694feebbd478388493']",['5a822adc26908bc020bcd0905b8029357f5e6216'],"{'bd46c97a0bcb6252b779dc694feebbd478388493': 0.5, '4546b2f9bd205f260dd7e1da1cd5ab890fe35456': 0.2, '5a822adc26908bc020bcd0905b8029357f5e6216': 0.98}"
31402,7,0,0.0,0.0,0.0,0.0,0.0,[],"['036cbbd17fb16e59ac7e6a544e1c9a78f4af813a', '5ee5fc37d9cc16f8539b765d6fb9e8c2a2be3a0e', '89a6c037a529e50d2386797e85c492a33b1d2255', 'c57e0391ab71b5a696c7ca13ac38c22dbe72a993', 'd4091521e53f3a6e6f7e886c76b3dd7a1c7972de', 'e0a355ff20753d1ea800cde3ad443e9484c53e8e', 'f0b51a0d2b1cd457befb5306645e12f75cc4ef46']",{}
31422,1,0,0.0,0.0,0.0,0.0,0.0,[],['57c6c53e7d2893dee987663020aa0656b6c5c5eb'],{}
31462,1,0,0.0,0.0,0.0,0.0,0.0,[],['d8360ab17954a0308f076b59d2ab0b00b604b785'],{}
31523,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['52093b9de6e41a70c3a6447d73c8a263bd1344a6', 'f26030ad77b726c4687430305090fef64bb71cb3']","['17b7325df531c5127b21878544ab8a11d90c270e', '52093b9de6e41a70c3a6447d73c8a263bd1344a6', 'f26030ad77b726c4687430305090fef64bb71cb3']","{'52093b9de6e41a70c3a6447d73c8a263bd1344a6': 0.8, 'f26030ad77b726c4687430305090fef64bb71cb3': 0.95}"
31596,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['1a8dd91680a92d439bb4fb96ddc32a8106f5273e'],"['1a8dd91680a92d439bb4fb96ddc32a8106f5273e', '1c18d69bc57d7e58b07b82503e435390bf7a5f4d']","{'1a8dd91680a92d439bb4fb96ddc32a8106f5273e': 0.95, 'd2eac7a9d3a748095214fd40f8ef8a05ded81ff6': 0.3}"
31624,2,2,1.0,1.0,1.0,1.0,1.0,"['08fac0255cb93d7454276d5d22837929c2c8c660', 'ee9471cc105e041b05b7d91a20a10e7e3df0eb80']","['08fac0255cb93d7454276d5d22837929c2c8c660', 'ee9471cc105e041b05b7d91a20a10e7e3df0eb80']","{'ee9471cc105e041b05b7d91a20a10e7e3df0eb80': 0.95, '08fac0255cb93d7454276d5d22837929c2c8c660': 0.9, '387e05b3a2c055f5170439fb5e14baf3da717301': 0.35}"
31628,4,0,0.0,0.0,0.0,0.0,0.0,[],"['2d5be0652cf74ad37200b48b549702c0e007dc0f', '98283d3e728f1c97ee40ac05817a3605ea6f683d', 'af02fd652b01e2b47f18f34157bbb6b10d33152e', 'dd0fe9a586a67ea353465c6b3bda10254f1af319']",{}
31705,1,3,0.3333333333333333,1.0,0.5,1.0,1.0,"['4c27e8eaa0b027da3a1aa3fc3ed85be1de751e48', '8e5f841aa809593e6f9b87d8b5b9d5fa2fcecc84', 'ed15148861a0f838654e2864ed1e07e404c1564d']",['ed15148861a0f838654e2864ed1e07e404c1564d'],"{'ed15148861a0f838654e2864ed1e07e404c1564d': 1.0, '4c27e8eaa0b027da3a1aa3fc3ed85be1de751e48': 0.7, '28a45b862c001200dc62a313579d195028f75d42': 0.4, '716e8c27e986a361c4c28982a0873d7329294518': 0.3, '6d06453c5540c8c8d9ac3c086caf747ec98df7bf': 0.3, '8e5f841aa809593e6f9b87d8b5b9d5fa2fcecc84': 0.5, 'ed3e6c5d62d5a67635ea60aa99b496c513011113': 0.2}"
31874,1,3,0.3333333333333333,1.0,0.5,1.0,1.0,"['0a3466c1c734431ec193af1c7ebe6bd87acde57a', '449b6d3c1946c47f927af37772b70316f600c3b2', 'da2f5a0513e98c0a7232d634281032a21b4eddcd']",['da2f5a0513e98c0a7232d634281032a21b4eddcd'],"{'82d81575d3fd65b4cd075f61f62c7396def54852': 0.4, '0a3466c1c734431ec193af1c7ebe6bd87acde57a': 0.85, 'da2f5a0513e98c0a7232d634281032a21b4eddcd': 1.0, '449b6d3c1946c47f927af37772b70316f600c3b2': 0.6}"
31877,7,0,0.0,0.0,0.0,0.0,0.0,[],"['2acac66d4f76355927f7ddcecb34cbd34dbfd761', '3455bc3fd9cc2590ac61ffed4c9b9e2c85567769', '4c27e8eaa0b027da3a1aa3fc3ed85be1de751e48', '50e3101dd69530b5cf041d7e196ba5613ac0bf34', '7d919cf40c379a86502ce3973d8c75c596fbadf6', 'c50134a020ecca5794b8133ad7d76bdd63f4046f', 'e33563501c460cbe7c2ac2b25ee2ce4bf47ed028']",{}
31882,1,0,0.0,0.0,0.0,0.0,0.0,[],['ee1d267498c180a31004955e046c5e30c059dc84'],{}
31901,3,0,0.0,0.0,0.0,0.0,0.0,[],"['4c607a70c26ab1ca9e11df20a266908ba4c62fbb', '4c8bae986cb35797f309f2b977ee863f74d22358', 'f590a1bd54dd1f959bbe3c4bf4801be8f236266b']",{}
31919,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['ca7cd9c5c7fe830411dd888935ddfaf1cd5c29b7'],"['ae7858acca56af23be0438a8dc9a8a218a7960f6', 'ca7cd9c5c7fe830411dd888935ddfaf1cd5c29b7']",{'ca7cd9c5c7fe830411dd888935ddfaf1cd5c29b7': 0.98}
31929,2,0,0.0,0.0,0.0,0.0,0.0,[],"['922b0eecc23626b9da147791da9f21a3b02618d4', 'ed1520cd7a1a3739278fbc3ee84a090ff5676754']",{}
31968,2,0,0.0,0.0,0.0,0.0,0.0,[],"['325092a3efbbf1edcfad4a85a21dc1eac7e5c854', 'f3e47a04cef08173be32ae563a3fb7bbfe108936']",{}
32003,1,0,0.0,0.0,0.0,0.0,0.0,[],['cb8d2836f801b800b0b7e78ea32447997cde983d'],{}
32032,2,0,0.0,0.0,0.0,0.0,0.0,[],"['8d824eb140ea6d3fa1ab92407db36b8694418300', 'a8b1a2addac4fe9d748b598fe2c82c394544a177']",{}
32056,1,0,0.0,0.0,0.0,0.0,0.0,[],['ca891140a82c9aacb4d053f00354d9b95729e830'],{}
32085,3,0,0.0,0.0,0.0,0.0,0.0,[],"['2c7f3c2905a8fa9d61c21565ef3f800ccf08aa94', '6972e0cbbfcda09a56c06883781f1b37b6c0932f', '871c154c98bb1449b000ed1f2a390878eec57a65']",{}
32115,7,0,0.0,0.0,0.0,0.0,0.0,[],"['28ad5229cc7942df20e3b2aeaed3f385025e5252', '33946a31628684dcd538dd0b78fb9b6cc7af8a31', '5c4d2b91931a4e8ebb794cc45a423051cb9b8791', '72badf558e68b19e62df53f064ecb38d417498ee', '770df91e7be866c62f41076441ae5cbe3ee6f59a', '9f551a3b7a2ca5c9ee39e12fc847462c9cfb6592', 'b51770fdef60720d55eda1abd9dad130c4486288']",{}
32137,1,0,0.0,0.0,0.0,0.0,0.0,[],['a476a927a5e37eb9c6cbed1a1a45a9153aad303d'],{}
32199,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['12e586881e57510e4ec2e5a91612ce516a7f3684'],"['12e586881e57510e4ec2e5a91612ce516a7f3684', 'dccb9c51f67a6c70621b3bc52431b7b213aadcb9']",{'12e586881e57510e4ec2e5a91612ce516a7f3684': 0.98}
32222,5,2,0.5,0.2,0.28571428571428575,1.0,0.3391602052736161,"['5ad16e8f6f88bfe2b31098c2eeb664de8b3b807e', 'bd2271b3ad27756bf0c85552ca7c2292268f42fe']","['2e799bf5325956246d6ed3ba1f45df1d958472ec', '41e92e8783a3cc238a44046fd98e4e766c0bef7a', '7516b981161e080425bac24dedf351a65ee75d8c', '9bf8fe55c398d1d96612d711412ceeae044680f7', 'bd2271b3ad27756bf0c85552ca7c2292268f42fe']","{'bd2271b3ad27756bf0c85552ca7c2292268f42fe': 0.95, '5ad16e8f6f88bfe2b31098c2eeb664de8b3b807e': 0.9, '7516b981161e080425bac24dedf351a65ee75d8c': 0.4, '8a27665179d9d3fc11b6b0aca3030588df1f0758': 0.35}"
32251,1,1,1.0,1.0,1.0,1.0,1.0,['daa2b7f78a9e528a3d2ce643e981e4cb75582dd7'],['daa2b7f78a9e528a3d2ce643e981e4cb75582dd7'],{'daa2b7f78a9e528a3d2ce643e981e4cb75582dd7': 0.95}
32324,1,0,0.0,0.0,0.0,0.0,0.0,[],['bd438478b34e4776c223f5ada638b25d67109ae5'],{}
32462,5,0,0.0,0.0,0.0,0.0,0.0,[],"['3cc00799c76ada58275002e1a35805a51f633fcf', '4b8cc5fe08256b6d32680e62c04373e40bfb26d7', '8088ecfffb3567e9cb4734ac5b899a0529ff9151', 'ec37750639b923656c1c846418e6472ac6543fd2', 'f81c475f02a50e005cecc01f1a0c9e62c333398d']",{}
32794,2,0,0.0,0.0,0.0,0.0,0.0,[],"['74f90886a5aaf5ad3d2cbcaca7a47a37539dd3c6', 'cd7a300e76c4d60eb8c026593c575c7c97952a60']",{}
32838,3,2,1.0,0.6666666666666666,0.8,1.0,0.7653606369886217,"['56b54a4b66fbaafae57bcd5dd019ac0c183ee141', 'dfa54b23e8d4143275f4bd2c0f90d85944ae76ee']","['3fd3db30d07e1f25ec91df9dece707c371977a52', '56b54a4b66fbaafae57bcd5dd019ac0c183ee141', 'dfa54b23e8d4143275f4bd2c0f90d85944ae76ee']","{'dfa54b23e8d4143275f4bd2c0f90d85944ae76ee': 0.7, '56b54a4b66fbaafae57bcd5dd019ac0c183ee141': 1.0, '3fd3db30d07e1f25ec91df9dece707c371977a52': 0.4}"
32840,4,4,1.0,1.0,1.0,1.0,1.0,"['41aea913603cceb64fe871c592ca61c819db7194', '60ef84b63aee70109380b85f5fd937ac3b690fe7', '6f9a18430f527b8635141dc01f2e9250464c3a7c', 'ae5170e3e57e51a751df298abc2352f661f588af']","['41aea913603cceb64fe871c592ca61c819db7194', '60ef84b63aee70109380b85f5fd937ac3b690fe7', '6f9a18430f527b8635141dc01f2e9250464c3a7c', 'ae5170e3e57e51a751df298abc2352f661f588af']","{'60ef84b63aee70109380b85f5fd937ac3b690fe7': 0.9, '6f9a18430f527b8635141dc01f2e9250464c3a7c': 0.9, 'ae5170e3e57e51a751df298abc2352f661f588af': 0.9, '41aea913603cceb64fe871c592ca61c819db7194': 0.9}"
32931,3,0,0.0,0.0,0.0,0.0,0.0,[],"['a59689369bc670b584d99b2f84e5710191ab9759', 'b38e32a7345373247030ab6519ddf175f88ffbaf', 'c1f2d734bb5ab039fe0f660e59b344bb6991d833']",{}
32998,6,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.30260241349881345,['de25f9da898e81c27e4ac0665a2516a2fd98c3e1'],"['0eb36f0ec1b11db707c265cbd778c01960ebc875', '6d277aacb8b865be90765220d3ccde2cff6ae5ad', '8c55d9ee94fd185286b44aa2a55d9de6fa5023f8', 'b13f481d5bbf44f90f90c4cd66f145395ab9cf13', 'd986a440ceee27c2c580818a1c63197f9f4875a4', 'de25f9da898e81c27e4ac0665a2516a2fd98c3e1']","{'de25f9da898e81c27e4ac0665a2516a2fd98c3e1': 0.96, '890e41ce1995767fa2151401e3fff5c8cf50deea': 0.3}"
33003,2,0,0.0,0.0,0.0,0.0,0.0,[],"['2a2c7b01415b123cd6669ca0b28f334cd04f8c7e', '4a66b4a96005538f27225ff3fe9dbdc25b8f3476']",{}
33074,1,0,0.0,0.0,0.0,0.0,0.0,[],['19d77887f817245f07154e45e415092203145f41'],{}
33201,5,0,0.0,0.0,0.0,0.0,0.0,[],"['013a4ec10535888f48ad43b4b499bf864fb49949', '1d48dd274573ab6a0558cb01c06ec842145b1729', '389423072911611952fcd1ebd6d910ab0e7828e5', '706753ddd1e11ef1a5c758c299cf1577e53fc3ae', '82d16baa0a87558d799ddb44ae7260d79eec1481']",{}
33226,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['6ea69864ed1dd77f5bd03d82f43d51d2d65fc9e1'],"['4f778df8cfe44f4d1e6968d33e863baea5ad9d8f', '6ea69864ed1dd77f5bd03d82f43d51d2d65fc9e1', 'ade3731b9a5997d4d6fbcaac5b874a6d1c400fd6']","{'6ea69864ed1dd77f5bd03d82f43d51d2d65fc9e1': 0.96, '4f778df8cfe44f4d1e6968d33e863baea5ad9d8f': 0.25, '249a1b63c4410bf5cae8eea57f49990ebcdc8e98': 0.2, '46ce54fdb19405b8fc6d9dcf3c12227976880e7b': 0.15, '4d187cd8ab975f28da6ab59bcf0a1c15cd32e7f4': 0.3}"
33344,3,0,0.0,0.0,0.0,0.0,0.0,[],"['325097e7bd7f44a1dfcb97999d552e981a5b0de3', '91222bbec8f0447a1c7c10e38d3913d850d555d5', 'cc7a34d69450ff735cd3457b9ba2d964fe9227d3']",{}
33442,1,0,0.0,0.0,0.0,0.0,0.0,[],['3feca0eba7af632bd44660e43dd3697b83cbacb6'],{}
